2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        2992.81      2983.37         9.44     21.37900     12084.54 
Waits          0.00          ---          ---      0.00000          --- 
Totals      2992.81      2983.37         9.44     21.37900     12084.54 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       1.500         0.00
GET       1.600         0.00
GET       1.700         0.00
GET       1.800         0.00
GET       1.900         0.01
GET       2.000         0.01
GET       2.100         0.02
GET       2.200         0.03
GET       2.300         0.04
GET       2.400         0.05
GET       2.500         0.06
GET       2.600         0.08
GET       2.700         0.10
GET       2.800         0.13
GET       2.900         0.15
GET       3.000         0.18
GET       3.100         0.21
GET       3.200         0.23
GET       3.300         0.26
GET       3.400         0.30
GET       3.500         0.33
GET       3.600         0.37
GET       3.700         0.40
GET       3.800         0.45
GET       3.900         0.48
GET       4.000         0.51
GET       4.100         0.55
GET       4.200         0.58
GET       4.300         0.61
GET       4.400         0.64
GET       4.500         0.67
GET       4.600         0.69
GET       4.700         0.72
GET       4.800         0.75
GET       4.900         0.78
GET       5.000         0.81
GET       5.100         0.83
GET       5.200         0.85
GET       5.300         0.88
GET       5.400         0.90
GET       5.500         0.93
GET       5.600         0.95
GET       5.700         0.97
GET       5.800         1.00
GET       5.900         1.02
GET       6.000         1.04
GET       6.100         1.06
GET       6.200         1.08
GET       6.300         1.10
GET       6.400         1.12
GET       6.500         1.14
GET       6.600         1.16
GET       6.700         1.18
GET       6.800         1.20
GET       6.900         1.24
GET       7.000         1.26
GET       7.100         1.30
GET       7.200         1.33
GET       7.300         1.36
GET       7.400         1.41
GET       7.500         1.44
GET       7.600         1.48
GET       7.700         1.53
GET       7.800         1.57
GET       7.900         1.63
GET       8.000         1.67
GET       8.100         1.73
GET       8.200         1.78
GET       8.300         1.84
GET       8.400         1.88
GET       8.500         1.94
GET       8.600         1.98
GET       8.700         2.04
GET       8.800         2.08
GET       8.900         2.14
GET       9.000         2.20
GET       9.100         2.25
GET       9.200         2.31
GET       9.300         2.37
GET       9.400         2.43
GET       9.500         2.48
GET       9.600         2.54
GET       9.700         2.60
GET       9.800         2.66
GET       9.900         2.72
GET      10.000         3.04
GET      11.000         3.85
GET      12.000         4.95
GET      13.000         6.55
GET      14.000         8.84
GET      15.000        11.84
GET      16.000        16.20
GET      17.000        23.14
GET      18.000        31.71
GET      19.000        39.47
GET      20.000        46.91
GET      21.000        54.08
GET      22.000        60.75
GET      23.000        66.72
GET      24.000        72.03
GET      25.000        77.17
GET      26.000        82.19
GET      27.000        86.88
GET      28.000        90.60
GET      29.000        93.37
GET      30.000        95.20
GET      31.000        96.53
GET      32.000        97.39
GET      33.000        97.93
GET      34.000        98.31
GET      35.000        98.58
GET      36.000        98.81
GET      37.000        98.99
GET      38.000        99.12
GET      39.000        99.24
GET      40.000        99.35
GET      41.000        99.44
GET      42.000        99.52
GET      43.000        99.58
GET      44.000        99.64
GET      45.000        99.68
GET      46.000        99.72
GET      47.000        99.73
GET      48.000        99.76
GET      49.000        99.77
GET      50.000        99.78
GET      51.000        99.79
GET      52.000        99.79
GET      53.000        99.80
GET      54.000        99.80
GET      55.000        99.80
GET      56.000        99.80
GET      57.000        99.81
GET      58.000        99.81
GET      59.000        99.83
GET      60.000        99.84
GET      61.000        99.85
GET      62.000        99.86
GET      63.000        99.88
GET      64.000        99.89
GET      65.000        99.90
GET      66.000        99.91
GET      67.000        99.92
GET      68.000        99.94
GET      69.000        99.95
GET      70.000        99.95
GET      71.000        99.96
GET      72.000        99.96
GET      73.000        99.97
GET      74.000        99.97
GET      75.000        99.98
GET      76.000        99.98
GET      77.000        99.99
GET      78.000        99.99
GET      79.000        99.99
GET      80.000       100.00
GET      81.000       100.00
GET      82.000       100.00
GET      88.000       100.00
GET      91.000       100.00
GET     230.000       100.00
---
