1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets        1170.38          ---          ---     27.33600      4727.69 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals      1170.38         0.00         0.00     27.33600      4727.69 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       7.600         0.00
SET       7.800         0.00
SET       7.900         0.00
SET       8.200         0.01
SET       8.400         0.01
SET       8.700         0.01
SET       8.800         0.01
SET       8.900         0.01
SET       9.000         0.01
SET       9.300         0.02
SET       9.400         0.02
SET       9.500         0.02
SET       9.700         0.02
SET       9.900         0.02
SET      10.000         0.04
SET      11.000         0.10
SET      12.000         0.16
SET      13.000         0.28
SET      14.000         0.61
SET      15.000         1.20
SET      16.000         1.86
SET      17.000         2.66
SET      18.000         3.51
SET      19.000         4.71
SET      20.000         7.35
SET      21.000        13.02
SET      22.000        21.88
SET      23.000        31.76
SET      24.000        40.28
SET      25.000        46.59
SET      26.000        51.28
SET      27.000        54.89
SET      28.000        58.62
SET      29.000        63.15
SET      30.000        68.56
SET      31.000        74.30
SET      32.000        80.18
SET      33.000        85.54
SET      34.000        89.77
SET      35.000        92.74
SET      36.000        94.72
SET      37.000        95.92
SET      38.000        96.66
SET      39.000        97.20
SET      40.000        97.67
SET      41.000        98.11
SET      42.000        98.46
SET      43.000        98.78
SET      44.000        99.01
SET      45.000        99.19
SET      46.000        99.39
SET      47.000        99.51
SET      48.000        99.61
SET      49.000        99.69
SET      50.000        99.74
SET      51.000        99.78
SET      52.000        99.81
SET      53.000        99.84
SET      54.000        99.85
SET      55.000        99.88
SET      56.000        99.90
SET      57.000        99.91
SET      58.000        99.92
SET      59.000        99.93
SET      60.000        99.94
SET      61.000        99.95
SET      62.000        99.95
SET      63.000        99.95
SET      64.000        99.96
SET      65.000        99.96
SET      66.000        99.96
SET      70.000        99.96
SET      71.000        99.96
SET      72.000        99.96
SET      73.000        99.97
SET      78.000        99.97
SET      82.000        99.97
SET      84.000        99.97
SET      86.000        99.98
SET      92.000        99.98
SET      93.000        99.98
SET      96.000        99.99
SET      97.000        99.99
SET      98.000       100.00
SET     100.000       100.00
---
---
