Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,14,0.067541,58070,0,14,0,0.000000
1,0,0.000000,0,17,0.060728,70514,0,17,0,0.000000
2,0,0.000000,0,16,0.062930,62243,1,15,0,0.000000
3,0,0.000000,0,15,0.066497,58095,1,14,0,0.000000
4,0,0.000000,0,15,0.064999,62218,0,15,0,0.000000
5,0,0.000000,0,16,0.062589,66366,0,16,0,0.000000
6,0,0.000000,0,15,0.067327,58091,1,14,0,0.000000
7,0,0.000000,0,15,0.067162,62214,0,15,0,0.000000
8,0,0.000000,0,15,0.063551,62218,0,15,0,0.000000
9,0,0.000000,0,16,0.064994,66366,0,16,0,0.000000
10,0,0.000000,0,15,0.065556,62220,0,15,0,0.000000
11,0,0.000000,0,15,0.066100,62220,0,15,0,0.000000
12,0,0.000000,0,16,0.065857,66364,0,16,0,0.000000
13,0,0.000000,0,15,0.064633,58091,1,14,0,0.000000
14,0,0.000000,0,15,0.064693,62216,0,15,0,0.000000
15,0,0.000000,0,16,0.063613,66366,0,16,0,0.000000
16,0,0.000000,0,15,0.066034,62214,0,15,0,0.000000
17,0,0.000000,0,16,0.065035,66368,0,16,0,0.000000
18,0,0.000000,0,15,0.065068,62214,0,15,0,0.000000
19,0,0.000000,0,15,0.064855,62218,0,15,0,0.000000
20,0,0.000000,0,16,0.065670,66364,0,16,0,0.000000
21,0,0.000000,0,15,0.066555,62216,0,15,0,0.000000
22,0,0.000000,0,15,0.066125,62218,0,15,0,0.000000
23,0,0.000000,0,15,0.066434,62218,0,15,0,0.000000
24,0,0.000000,0,15,0.064346,62212,0,15,0,0.000000
25,0,0.000000,0,16,0.063511,66362,0,16,0,0.000000
26,0,0.000000,0,16,0.064511,66366,0,16,0,0.000000
27,0,0.000000,0,15,0.066812,58093,1,14,0,0.000000
28,0,0.000000,0,15,0.064537,62220,0,15,0,0.000000
29,0,0.000000,0,15,0.065416,62214,0,15,0,0.000000
30,0,0.000000,0,15,0.068219,62218,0,15,0,0.000000
31,0,0.000000,0,15,0.065098,62216,0,15,0,0.000000
32,0,0.000000,0,16,0.065476,66366,0,16,0,0.000000
33,0,0.000000,0,15,0.065631,62220,0,15,0,0.000000
34,0,0.000000,0,15,0.064520,62218,0,15,0,0.000000
35,0,0.000000,0,16,0.063748,66366,0,16,0,0.000000
36,0,0.000000,0,15,0.065150,62220,0,15,0,0.000000
37,0,0.000000,0,15,0.066983,62216,0,15,0,0.000000
38,0,0.000000,0,16,0.063109,66364,0,16,0,0.000000
39,0,0.000000,0,17,0.060490,70512,0,17,0,0.000000
40,0,0.000000,0,16,0.062995,58118,2,14,0,0.000000
41,0,0.000000,0,15,0.064322,62212,0,15,0,0.000000
42,0,0.000000,0,17,0.061182,70506,0,17,0,0.000000
43,0,0.000000,0,15,0.063059,58093,1,14,0,0.000000
44,0,0.000000,0,16,0.065518,66366,0,16,0,0.000000
45,0,0.000000,0,15,0.065565,62216,0,15,0,0.000000
46,0,0.000000,0,16,0.062576,66368,0,16,0,0.000000
47,0,0.000000,0,16,0.063120,66364,0,16,0,0.000000
48,0,0.000000,0,15,0.067312,58087,1,14,0,0.000000
49,0,0.000000,0,15,0.065077,62220,0,15,0,0.000000
50,0,0.000000,0,15,0.064586,62220,0,15,0,0.000000
51,0,0.000000,0,16,0.065123,66368,0,16,0,0.000000
52,0,0.000000,0,16,0.061119,66368,0,16,0,0.000000
53,0,0.000000,0,15,0.065863,58087,1,14,0,0.000000
54,0,0.000000,0,16,0.064930,66362,0,16,0,0.000000
55,0,0.000000,0,15,0.065512,62220,0,15,0,0.000000
56,0,0.000000,0,15,0.065808,62214,0,15,0,0.000000
57,0,0.000000,0,15,0.068615,62212,0,15,0,0.000000
58,0,0.000000,0,16,0.061433,66360,0,16,0,0.000000
59,0,0.000000,0,15,0.064838,58089,1,14,0,0.000000
60,0,0.000000,0,16,0.064781,66362,0,16,0,0.000000
61,0,0.000000,0,15,0.066150,62220,0,15,0,0.000000
62,0,0.000000,0,15,0.064556,62214,0,15,0,0.000000
63,0,0.000000,0,16,0.064032,66366,0,16,0,0.000000
64,0,0.000000,0,15,0.064952,62216,0,15,0,0.000000
65,0,0.000000,0,16,0.065416,66366,0,16,0,0.000000
66,0,0.000000,0,15,0.064664,62210,0,15,0,0.000000
67,0,0.000000,0,16,0.065026,66368,0,16,0,0.000000
68,0,0.000000,0,16,0.060108,66364,0,16,0,0.000000
69,0,0.000000,0,174,0.005958,713466,2,172,0,0.000000
70,0,0.000000,0,1,0.007775,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.800,0.08
   1.900,0.48
   2.100,0.73
   2.200,0.97
   2.300,1.77
   2.400,2.42
   2.500,2.50
   2.600,2.82
   2.700,2.98
   2.800,3.63
   2.900,4.03
   3.000,4.35
   3.100,4.60
   3.300,4.76
   3.400,4.84
   3.600,4.92
   3.700,5.08
   3.800,5.32
   3.900,5.48
   4.000,5.81
   4.100,5.89
   4.200,5.97
   4.300,6.05
   4.400,6.13
   4.500,6.21
   4.600,6.29
   4.700,6.37
   4.900,6.53
   5.100,6.69
   5.200,6.85
   5.400,7.18
   5.500,7.34
   5.600,7.50
   5.700,7.66
   5.800,7.74
   6.000,7.98
   6.100,8.15
   6.300,8.23
   6.400,8.47
   6.500,8.71
   6.600,8.95
   6.700,9.11
   6.800,9.27
   6.900,9.35
   7.100,9.52
   7.200,9.68
   7.300,9.76
   7.400,9.92
   7.500,10.24
   7.600,10.48
   7.800,10.89
   7.900,10.97
   8.000,11.13
   8.100,11.53
   8.200,11.94
   8.300,12.18
   8.400,12.42
   8.500,12.50
   8.600,12.66
   8.700,12.82
   8.900,13.06
   9.000,13.15
   9.100,13.31
   9.300,13.47
   9.700,13.55
   9.800,13.63
  10.000,13.71
  12.000,13.87
  21.000,13.95
  38.000,14.03
  39.000,14.11
  40.000,14.27
  42.000,14.35
  43.000,14.60
  44.000,14.68
  45.000,15.00
  46.000,15.24
  47.000,15.56
  48.000,15.81
  49.000,16.05
  50.000,16.53
  51.000,16.85
  52.000,17.58
  53.000,17.74
  54.000,18.31
  55.000,19.03
  56.000,19.27
  57.000,21.13
  58.000,23.15
  59.000,26.13
  60.000,30.16
  61.000,34.92
  62.000,42.58
  63.000,51.21
  64.000,58.87
  65.000,64.35
  66.000,70.00
  67.000,75.24
  68.000,79.52
  69.000,83.79
  70.000,86.37
  71.000,88.47
  72.000,91.29
  73.000,92.82
  74.000,94.60
  75.000,95.97
  76.000,96.94
  77.000,98.15
  78.000,98.63
  79.000,99.11
  80.000,99.27
  81.000,99.44
  84.000,99.60
  86.000,99.68
  88.000,99.84
  89.000,99.92
 110.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
