Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,745,0.001338,3090118,0,745,0,0.000000
1,0,0.000000,0,716,0.001393,2969796,0,716,0,0.000000
2,0,0.000000,0,728,0.001369,3019592,0,728,0,0.000000
3,0,0.000000,0,734,0.001358,3044450,0,734,0,0.000000
4,0,0.000000,0,719,0.001386,2982238,0,719,0,0.000000
5,0,0.000000,0,716,0.001392,2969832,0,716,0,0.000000
6,0,0.000000,0,713,0.001399,2957348,0,713,0,0.000000
7,0,0.000000,0,725,0.001375,3007136,0,725,0,0.000000
8,0,0.000000,0,727,0.001372,3015416,0,727,0,0.000000
9,0,0.000000,0,732,0.001360,3036202,0,732,0,0.000000
10,0,0.000000,0,714,0.001395,2961504,0,714,0,0.000000
11,0,0.000000,0,717,0.001391,2973966,0,717,0,0.000000
12,0,0.000000,0,725,0.001373,3007126,0,725,0,0.000000
13,0,0.000000,0,728,0.001371,3019594,0,728,0,0.000000
14,0,0.000000,0,711,0.001403,2949088,0,711,0,0.000000
15,0,0.000000,0,715,0.001385,2965674,0,715,0,0.000000
16,0,0.000000,0,713,0.001409,2957394,0,713,0,0.000000
17,0,0.000000,0,713,0.001399,2957342,0,713,0,0.000000
18,0,0.000000,0,482,0.001690,1999244,0,482,0,0.000000
19,0,0.000000,0,556,0.001828,2306158,0,556,0,0.000000
20,0,0.000000,0,554,0.002087,2297894,0,554,0,0.000000
21,0,0.000000,0,731,0.001365,3032028,0,731,0,0.000000
22,0,0.000000,0,737,0.001354,3056910,0,737,0,0.000000
23,0,0.000000,0,733,0.001349,3040304,0,733,0,0.000000
24,0,0.000000,0,721,0.001384,2990554,0,721,0,0.000000
25,0,0.000000,0,730,0.001368,3027886,0,730,0,0.000000
26,0,0.000000,0,727,0.001375,3015412,0,727,0,0.000000
27,0,0.000000,0,724,0.001370,3003016,0,724,0,0.000000
28,0,0.000000,0,725,0.001383,3007180,0,725,0,0.000000
29,0,0.000000,0,736,0.001346,3052768,0,736,0,0.000000
30,0,0.000000,0,729,0.001367,3023734,0,729,0,0.000000
31,0,0.000000,0,734,0.001364,3044492,0,734,0,0.000000
32,0,0.000000,0,734,0.001352,3044440,0,734,0,0.000000
33,0,0.000000,0,727,0.001368,3015458,0,727,0,0.000000
34,0,0.000000,0,728,0.001380,3019564,0,728,0,0.000000
35,0,0.000000,0,735,0.001350,3048612,0,735,0,0.000000
36,0,0.000000,0,734,0.001352,3044412,0,734,0,0.000000
37,0,0.000000,0,731,0.001368,3032030,0,731,0,0.000000
38,0,0.000000,0,697,0.001431,2891022,0,697,0,0.000000
39,0,0.000000,0,755,0.001319,3131546,0,755,0,0.000000
40,0,0.000000,0,717,0.001394,2973962,0,717,0,0.000000
41,0,0.000000,0,735,0.001358,3048598,0,735,0,0.000000
42,0,0.000000,0,730,0.001355,3027878,0,730,0,0.000000
43,0,0.000000,0,732,0.001362,3036180,0,732,0,0.000000
44,0,0.000000,0,725,0.001377,3007134,0,725,0,0.000000
45,0,0.000000,0,719,0.001388,2982260,0,719,0,0.000000
46,0,0.000000,0,733,0.001364,3040318,0,733,0,0.000000
47,0,0.000000,0,734,0.001360,3044502,0,734,0,0.000000
48,0,0.000000,0,736,0.001347,3052756,0,736,0,0.000000
49,0,0.000000,0,731,0.001362,3032016,0,731,0,0.000000
50,0,0.000000,0,727,0.001372,3015414,0,727,0,0.000000
51,0,0.000000,0,729,0.001373,3023738,0,729,0,0.000000
52,0,0.000000,0,724,0.001371,3002992,0,724,0,0.000000
