1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          17.88          ---          ---     20.48000        72.23 
Gets          17.87      1446.42         0.77     91.42000      5844.87 
Waits          0.00          ---          ---      0.00000          --- 
Totals        35.75      1446.42         0.77     55.93600      5917.10 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.08
SET       2.400         0.16
SET       2.500         0.32
SET       2.600         0.40
SET       2.700         0.48
SET       2.800         0.64
SET       2.900         0.88
SET       3.000         1.04
SET       3.100         1.52
SET       3.200         1.60
SET       3.300         2.00
SET       3.400         2.24
SET       3.500         2.64
SET       3.600         3.04
SET       3.700         3.35
SET       3.800         3.75
SET       3.900         3.99
SET       4.000         4.07
SET       4.100         4.23
SET       4.200         4.31
SET       4.300         4.55
SET       4.400         4.63
SET       4.500         4.95
SET       4.600         5.19
SET       4.700         5.43
SET       4.800         5.67
SET       4.900         5.83
SET       5.000         6.07
SET       5.100         6.31
SET       5.200         6.79
SET       5.300         7.03
SET       5.400         7.19
SET       5.500         7.35
SET       5.600         7.59
SET       5.700         7.75
SET       5.800         8.07
SET       5.900         8.23
SET       6.000         8.55
SET       6.100         9.03
SET       6.300         9.27
SET       6.400         9.42
SET       6.500         9.66
SET       6.600         9.90
SET       6.700         9.98
SET       6.800        10.22
SET       6.900        10.30
SET       7.000        10.38
SET       7.100        10.54
SET       7.200        10.62
SET       7.300        10.86
SET       7.400        11.26
SET       7.500        11.34
SET       7.600        11.50
SET       7.700        11.66
SET       7.800        11.90
SET       8.000        11.98
SET       8.100        12.06
SET       8.200        12.30
SET       8.300        12.78
SET       8.400        12.86
SET       8.500        13.10
SET       8.600        13.34
SET       8.700        13.42
SET       8.800        13.58
SET       8.900        13.90
SET       9.000        14.06
SET       9.100        14.38
SET       9.200        14.70
SET       9.300        15.18
SET       9.400        15.42
SET       9.500        15.73
SET       9.600        16.05
SET       9.700        16.13
SET       9.800        16.21
SET       9.900        16.37
SET      10.000        17.41
SET      11.000        19.57
SET      12.000        20.85
SET      13.000        23.48
SET      14.000        26.04
SET      15.000        32.43
SET      16.000        37.70
SET      17.000        41.69
SET      18.000        43.93
SET      19.000        48.08
SET      20.000        52.08
SET      21.000        55.27
SET      22.000        56.47
SET      23.000        58.15
SET      24.000        61.58
SET      25.000        64.62
SET      26.000        67.09
SET      27.000        68.77
SET      28.000        71.96
SET      29.000        74.28
SET      30.000        82.99
SET      31.000        88.90
SET      32.000        92.09
SET      33.000        93.77
SET      34.000        96.25
SET      35.000        97.68
SET      36.000        98.64
SET      37.000        99.04
SET      38.000        99.36
SET      39.000        99.52
SET      40.000        99.84
SET      41.000       100.00
---
GET       5.400         0.08
GET       5.800         0.16
GET       6.600         0.32
GET       6.700         0.48
GET       7.000         0.72
GET       7.100         0.80
GET       7.200         0.96
GET       7.400         1.04
GET       7.500         1.12
GET       7.600         1.28
GET       7.700         1.36
GET       7.900         1.52
GET       8.000         1.68
GET       8.100         1.84
GET       8.200         1.92
GET       8.400         2.08
GET       8.700         2.16
GET       8.900         2.24
GET       9.000         2.32
GET       9.100         2.48
GET       9.200         2.64
GET       9.600         2.88
GET       9.700         3.12
GET       9.800         3.20
GET       9.900         3.28
GET      10.000         4.00
GET      11.000         5.28
GET      12.000         7.03
