1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          17.92          ---          ---     20.19000        72.39 
Gets          17.92      1450.85         0.77     91.38600      5862.78 
Waits          0.00          ---          ---      0.00000          --- 
Totals        35.84      1450.85         0.77     55.78800      5935.17 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.08
SET       2.400         0.32
SET       2.500         0.40
SET       2.700         0.48
SET       2.800         0.80
SET       2.900         0.96
SET       3.000         1.12
SET       3.100         1.27
SET       3.200         1.51
SET       3.300         2.31
SET       3.400         2.47
SET       3.500         2.87
SET       3.600         3.03
SET       3.700         3.27
SET       3.900         3.35
SET       4.000         3.59
SET       4.100         3.82
SET       4.200         4.14
SET       4.300         4.38
SET       4.400         4.94
SET       4.500         5.58
SET       4.600         5.90
SET       4.700         6.29
SET       4.800         6.77
SET       4.900         7.01
SET       5.000         7.49
SET       5.100         7.65
SET       5.200         7.89
SET       5.300         8.13
SET       5.400         8.53
SET       5.500         8.69
SET       5.600         8.84
SET       5.900         9.24
SET       6.000         9.48
SET       6.100         9.56
SET       6.200        10.04
SET       6.300        10.20
SET       6.400        10.28
SET       6.500        10.44
SET       6.600        11.08
SET       6.700        11.16
SET       6.800        11.24
SET       6.900        11.47
SET       7.100        11.63
SET       7.200        11.79
SET       7.300        11.87
SET       7.400        11.95
SET       7.500        12.19
SET       7.600        12.27
SET       7.700        12.35
SET       7.800        12.59
SET       7.900        12.83
SET       8.000        12.99
SET       8.100        13.23
SET       8.200        13.63
SET       8.300        13.86
SET       8.400        14.10
SET       8.500        14.26
SET       8.600        14.58
SET       8.700        14.90
SET       8.800        15.06
SET       8.900        15.30
SET       9.000        15.70
SET       9.100        15.78
SET       9.200        16.18
SET       9.300        16.33
SET       9.400        16.65
SET       9.500        16.81
SET       9.700        16.97
SET       9.800        17.13
SET       9.900        17.45
SET      10.000        19.04
SET      11.000        21.43
SET      12.000        22.63
SET      13.000        24.70
SET      14.000        26.85
SET      15.000        32.91
SET      16.000        37.29
SET      17.000        39.68
SET      18.000        43.51
SET      19.000        48.84
SET      20.000        52.91
SET      21.000        57.29
SET      22.000        59.28
SET      23.000        62.39
SET      24.000        65.66
SET      25.000        67.65
SET      26.000        70.04
SET      27.000        71.55
SET      28.000        73.07
SET      29.000        74.98
SET      30.000        81.83
SET      31.000        88.37
SET      32.000        90.28
SET      33.000        91.63
SET      34.000        94.10
SET      35.000        96.18
SET      36.000        98.09
SET      37.000        99.12
SET      38.000        99.68
SET      39.000        99.84
SET      40.000        99.92
SET      41.000       100.00
---
GET       5.700         0.08
GET       5.900         0.16
GET       6.000         0.24
GET       6.100         0.32
GET       6.400         0.40
GET       6.500         0.56
GET       6.600         0.64
GET       6.700         0.88
GET       6.800         1.04
GET       7.100         1.27
GET       7.200         1.35
GET       7.300         1.43
GET       7.500         1.51
GET       7.600         1.67
GET       7.800         1.83
GET       7.900         1.99
GET       8.000         2.15
GET       8.100         2.23
GET       8.200         2.31
GET       8.300         2.47
GET       8.400         2.71
GET       8.500         2.87
GET       8.700         3.03
GET       8.800         3.19
GET       8.900         3.27
GET       9.000         3.35
GET       9.100         3.51
GET       9.300         3.67
GET       9.400         3.82
GET       9.500         3.90
GET       9.600         3.98
GET       9.700         4.22
GET       9.800         4.30
GET       9.900         4.46
GET      10.000         5.02
GET      11.000         7.17
GET      12.000         8.53
GET      13.000        10.52
GET      14.000        11.55
GET      15.000        12.67
GET      16.000        13.78
GET      17.000        14.66
GET      18.000        15.30
GET      19.000        16.18
GET      20.000        17.05
GET      21.000        18.01
GET      22.000        18.73
GET      23.000        19.68
GET      24.000        20.64
GET      25.000        21.43
GET      26.000        22.07
GET      27.000        22.55
GET      28.000        23.11
GET      29.000        23.75
GET      30.000        24.30
GET      31.000        24.86
GET      32.000        25.10
GET      33.000        25.42
GET      34.000        25.82
GET      35.000        26.06
GET      36.000        26.45
GET      37.000        27.89
GET      38.000        28.69
GET      39.000        29.16
GET      40.000        29.72
GET      41.000        30.44
GET      42.000        31.16
GET      43.000        31.63
GET      44.000        32.11
GET      45.000        32.51
GET      46.000        32.91
GET      49.000        33.31
GET      50.000        33.55
GET      51.000        34.10
GET      52.000        34.82
GET      53.000        35.46
GET      54.000        36.25
GET      55.000        36.97
GET      56.000        37.21
GET      57.000        37.61
GET      58.000        38.25
GET      59.000        38.88
GET      60.000        39.92
GET      61.000        40.16
GET      62.000        40.32
GET      63.000        41.12
GET      64.000        41.51
