1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          19.06          ---          ---     19.22700        77.00 
Gets          19.06      1543.18         0.91     85.66200      6235.89 
Waits          0.00          ---          ---      0.00000          --- 
Totals        38.13      1543.18         0.91     52.44500      6312.90 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.07
SET       2.400         0.22
SET       2.500         0.37
SET       2.600         0.45
SET       2.700         0.82
SET       2.800         0.97
SET       2.900         1.35
SET       3.000         1.42
SET       3.100         1.80
SET       3.200         2.32
SET       3.300         2.55
SET       3.400         3.00
SET       3.500         3.45
SET       3.600         3.82
SET       3.700         4.04
SET       3.800         4.64
SET       3.900         4.94
SET       4.000         5.24
SET       4.100         5.69
SET       4.200         5.99
SET       4.300         6.52
SET       4.400         6.97
SET       4.500         7.27
SET       4.600         7.64
SET       4.700         8.01
SET       4.800         8.24
SET       4.900         8.31
SET       5.000         8.54
SET       5.100         8.84
SET       5.200         9.29
SET       5.300         9.66
SET       5.400        10.04
SET       5.500        10.19
SET       5.600        10.26
SET       5.700        10.56
SET       5.800        11.01
SET       5.900        11.16
SET       6.000        11.54
SET       6.100        11.84
SET       6.200        12.13
SET       6.300        12.28
SET       6.400        12.36
SET       6.500        12.73
SET       6.600        13.03
SET       6.700        13.33
SET       6.800        13.48
SET       6.900        13.86
SET       7.000        14.16
SET       7.100        14.46
SET       7.200        14.76
SET       7.300        14.91
SET       7.400        15.13
SET       7.600        15.36
SET       7.700        15.58
SET       7.800        15.88
SET       7.900        16.10
SET       8.000        16.40
SET       8.100        16.70
SET       8.200        17.08
SET       8.300        17.38
SET       8.400        17.83
SET       8.500        18.05
SET       8.600        18.35
SET       8.700        18.58
SET       8.800        18.65
SET       8.900        19.10
SET       9.000        19.48
SET       9.100        19.70
SET       9.200        19.93
SET       9.300        20.15
SET       9.400        20.30
SET       9.500        20.45
SET       9.600        20.60
SET       9.700        20.82
SET       9.800        21.27
SET       9.900        21.42
SET      10.000        22.40
SET      11.000        24.27
SET      12.000        25.84
SET      13.000        27.64
SET      14.000        31.24
SET      15.000        38.28
SET      16.000        42.25
SET      17.000        44.42
SET      18.000        46.89
SET      19.000        51.46
SET      20.000        55.13
SET      21.000        59.63
SET      22.000        62.02
SET      23.000        64.42
SET      24.000        67.87
SET      25.000        71.54
SET      26.000        74.38
SET      27.000        76.18
SET      28.000        77.08
SET      29.000        78.13
SET      30.000        84.87
SET      31.000        90.26
SET      32.000        92.36
SET      33.000        93.56
SET      34.000        95.51
SET      35.000        96.78
SET      36.000        98.35
SET      37.000        99.10
SET      38.000        99.48
SET      39.000        99.55
SET      40.000        99.78
SET      42.000        99.85
SET      43.000        99.93
SET      49.000       100.00
---
GET       5.400         0.07
GET       5.600         0.15
GET       5.700         0.22
GET       5.900         0.30
GET       6.000         0.37
GET       6.200         0.60
GET       6.400         0.67
GET       6.500         0.90
GET       6.600         1.05
GET       7.100         1.12
GET       7.200         1.20
GET       7.300         1.42
GET       7.500         1.57
GET       7.600         1.72
GET       7.700         1.95
GET       7.800         2.10
GET       7.900         2.40
GET       8.000         2.62
GET       8.100         2.85
GET       8.200         2.92
GET       8.300         3.00
GET       8.400         3.22
GET       8.500         3.37
GET       8.600         3.52
GET       8.800         3.67
GET       8.900         3.97
GET       9.000         4.04
GET       9.100         4.19
GET       9.200         4.49
GET       9.300         4.57
GET       9.400         4.72
GET       9.500         4.87
GET       9.600         5.09
GET       9.700         5.17
GET       9.800         5.39
GET       9.900         5.47
GET      10.000         6.07
GET      11.000         8.54
GET      12.000        10.04
GET      13.000        11.76
GET      14.000        12.66
GET      15.000        13.93
GET      16.000        14.83
GET      17.000        15.51
GET      18.000        16.40
GET      19.000        17.38
GET      20.000        17.90
GET      21.000        18.73
GET      22.000        19.78
GET      23.000        21.27
GET      24.000        21.80
GET      25.000        22.77
GET      26.000        23.15
GET      27.000        24.04
GET      28.000        24.79
GET      29.000        25.17
GET      30.000        25.24
GET      31.000        25.84
GET      32.000        26.44
GET      33.000        26.67
GET      34.000        27.04
GET      35.000        27.49
GET      36.000        28.01
GET      37.000        29.06
GET      38.000        30.26
GET      39.000        30.86
GET      40.000        31.31
GET      41.000        31.69
GET      42.000        32.81
GET      43.000        33.71
GET      44.000        34.08
GET      45.000        34.53
GET      46.000        34.91
GET      47.000        35.88
GET      48.000        36.40
GET      49.000        36.78
GET      50.000        37.23
GET      51.000        37.53
GET      52.000        37.98
GET      53.000        38.88
GET      54.000        39.70
GET      55.000        40.60
GET      56.000        40.97
GET      57.000        41.72
GET      58.000        42.55
GET      59.000        42.92
GET      60.000        43.45
GET      61.000        43.67
GET      62.000        44.27
GET      63.000        44.94
GET      64.000        45.84
GET      65.000        46.52
GET      66.000        47.19
GET      67.000        47.72
GET      68.000        48.31
GET      69.000        48.99
GET      70.000        49.51
GET      71.000        49.81
GET      72.000        50.19
GET      73.000        50.56
GET      74.000        51.09
GET      75.000        51.76
GET      76.000        52.06
GET      77.000        52.28
GET      78.000        52.81
GET      79.000        53.56
GET      80.000        54.23
GET      81.000        54.38
GET      82.000        54.61
GET      83.000        55.36
GET      84.000        55.88
GET      85.000        56.70
GET      86.000        57.38
GET      87.000        57.53
GET      88.000        57.98
GET      89.000        58.35
GET      90.000        58.65
GET      91.000        59.25
GET      92.000        59.48
GET      93.000        59.63
GET      94.000        60.22
GET      95.000        61.42
GET      96.000        62.02
GET      97.000        62.32
GET      98.000        62.55
GET      99.000        63.15
GET     100.000        65.62
GET     110.000        70.34
GET     120.000        74.46
GET     130.000        79.10
GET     140.000        82.40
GET     150.000        84.12
GET     160.000        86.59
GET     170.000        88.69
GET     180.000        90.34
GET     190.000        92.81
GET     200.000        94.68
GET     210.000        95.51
GET     220.000        96.85
GET     230.000        97.23
GET     240.000        98.05
GET     250.000        98.58
GET     260.000        98.88
GET     270.000        99.25
GET     280.000        99.55
GET     300.000        99.63
GET     310.000        99.78
GET     320.000        99.85
GET     380.000        99.93
GET     470.000       100.00
---
