1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         191.80          ---          ---      5.57600       774.75 
Gets         191.78       191.73         0.06      4.83800       776.60 
Waits          0.00          ---          ---      0.00000          --- 
Totals       383.58       191.73         0.06      5.20700      1551.35 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.04
SET       1.700         0.11
SET       1.800         0.36
SET       1.900         0.72
SET       2.000         1.50
SET       2.100         2.88
SET       2.200         4.77
SET       2.300         7.03
SET       2.400         9.52
SET       2.500        12.11
SET       2.600        14.81
SET       2.700        17.57
SET       2.800        20.15
SET       2.900        22.61
SET       3.000        25.00
SET       3.100        27.16
SET       3.200        29.32
SET       3.300        31.20
SET       3.400        32.99
SET       3.500        34.60
SET       3.600        36.03
SET       3.700        37.46
SET       3.800        38.89
SET       3.900        39.95
SET       4.000        40.86
SET       4.100        41.84
SET       4.200        42.64
SET       4.300        43.42
SET       4.400        44.24
SET       4.500        44.91
SET       4.600        45.52
SET       4.700        46.20
SET       4.800        46.92
SET       4.900        47.52
SET       5.000        48.10
SET       5.100        48.68
SET       5.200        49.28
SET       5.300        49.83
SET       5.400        50.33
SET       5.500        50.92
SET       5.600        51.58
SET       5.700        52.23
SET       5.800        52.90
SET       5.900        53.59
SET       6.000        54.20
SET       6.100        55.06
SET       6.200        55.86
SET       6.300        56.90
SET       6.400        58.05
SET       6.500        59.09
SET       6.600        60.52
SET       6.700        61.83
SET       6.800        63.15
SET       6.900        64.75
SET       7.000        66.36
SET       7.100        68.07
SET       7.200        69.63
SET       7.300        71.38
SET       7.400        72.85
SET       7.500        74.64
SET       7.600        76.40
SET       7.700        78.24
SET       7.800        79.77
SET       7.900        81.34
SET       8.000        82.88
SET       8.100        84.34
SET       8.200        85.60
SET       8.300        86.68
SET       8.400        87.46
SET       8.500        88.31
SET       8.600        89.18
SET       8.700        89.93
SET       8.800        90.64
SET       8.900        91.18
SET       9.000        91.77
SET       9.100        92.21
SET       9.200        92.63
SET       9.300        93.11
SET       9.400        93.55
SET       9.500        93.90
SET       9.600        94.22
SET       9.700        94.56
SET       9.800        94.82
SET       9.900        95.04
SET      10.000        96.24
SET      11.000        97.60
SET      12.000        98.28
SET      13.000        98.71
SET      14.000        99.20
SET      15.000        99.49
SET      16.000        99.72
SET      17.000        99.86
SET      18.000        99.92
SET      19.000        99.96
SET      20.000        99.96
SET      21.000        99.97
SET      22.000        99.99
SET      31.000        99.99
SET      51.000       100.00
---
GET       1.300         0.02
GET       1.400         0.23
GET       1.500         0.65
GET       1.600         1.49
GET       1.700         3.08
GET       1.800         5.16
GET       1.900         8.06
GET       2.000        11.21
GET       2.100        14.55
GET       2.200        17.80
GET       2.300        20.78
GET       2.400        23.72
GET       2.500        26.47
GET       2.600        28.97
GET       2.700        31.12
GET       2.800        33.01
GET       2.900        34.87
GET       3.000        36.22
GET       3.100        37.53
GET       3.200        38.78
GET       3.300        39.84
GET       3.400        40.83
GET       3.500        41.73
GET       3.600        42.58
GET       3.700        43.23
GET       3.800        43.91
GET       3.900        44.66
GET       4.000        45.29
GET       4.100        46.02
GET       4.200        46.64
GET       4.300        47.17
GET       4.400        48.05
GET       4.500        48.74
GET       4.600        49.36
GET       4.700        50.13
GET       4.800        50.79
GET       4.900        51.54
GET       5.000        52.33
GET       5.100        53.11
GET       5.200        53.91
GET       5.300        54.78
GET       5.400        55.84
GET       5.500        56.83
GET       5.600        58.15
GET       5.700        59.23
GET       5.800        60.49
GET       5.900        61.62
GET       6.000        63.00
GET       6.100        64.31
GET       6.200        65.65
GET       6.300        67.62
GET       6.400        69.14
GET       6.500        70.71
GET       6.600        72.36
GET       6.700        74.23
GET       6.800        76.01
GET       6.900        77.65
GET       7.000        79.50
GET       7.100        81.45
GET       7.200        83.12
GET       7.300        84.49
GET       7.400        85.92
GET       7.500        87.35
GET       7.600        88.60
GET       7.700        89.73
GET       7.800        90.84
GET       7.900        91.79
GET       8.000        92.52
GET       8.100        93.23
GET       8.200        93.88
GET       8.300        94.41
GET       8.400        94.85
GET       8.500        95.28
GET       8.600        95.59
GET       8.700        95.91
GET       8.800        96.22
GET       8.900        96.44
GET       9.000        96.69
GET       9.100        96.86
GET       9.200        96.96
GET       9.300        97.13
GET       9.400        97.33
GET       9.500        97.45
GET       9.600        97.60
GET       9.700        97.77
GET       9.800        97.89
GET       9.900        97.99
GET      10.000        98.48
GET      11.000        99.02
GET      12.000        99.33
GET      13.000        99.60
GET      14.000        99.75
GET      15.000        99.83
GET      16.000        99.90
GET      17.000        99.93
GET      18.000        99.96
GET      19.000        99.99
GET      24.000        99.99
GET      46.000       100.00
---
