1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         175.56          ---          ---      6.07300       709.17 
Gets         175.55       175.49         0.06      5.30500       710.84 
Waits          0.00          ---          ---      0.00000          --- 
Totals       351.11       175.49         0.06      5.68900      1420.01 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.05
SET       1.700         0.11
SET       1.800         0.32
SET       1.900         0.76
SET       2.000         1.41
SET       2.100         2.47
SET       2.200         3.85
SET       2.300         5.61
SET       2.400         7.66
SET       2.500         9.63
SET       2.600        11.47
SET       2.700        13.52
SET       2.800        15.61
SET       2.900        17.84
SET       3.000        20.02
SET       3.100        21.94
SET       3.200        23.79
SET       3.300        25.58
SET       3.400        27.30
SET       3.500        29.05
SET       3.600        30.30
SET       3.700        31.48
SET       3.800        32.60
SET       3.900        33.74
SET       4.000        34.91
SET       4.100        35.89
SET       4.200        36.87
SET       4.300        37.79
SET       4.400        38.80
SET       4.500        39.59
SET       4.600        40.39
SET       4.700        41.13
SET       4.800        41.99
SET       4.900        42.55
SET       5.000        43.19
SET       5.100        43.86
SET       5.200        44.33
SET       5.300        44.94
SET       5.400        45.54
SET       5.500        45.96
SET       5.600        46.64
SET       5.700        47.24
SET       5.800        47.81
SET       5.900        48.35
SET       6.000        48.89
SET       6.100        49.58
SET       6.200        50.24
SET       6.300        50.84
SET       6.400        51.56
SET       6.500        52.43
SET       6.600        53.18
SET       6.700        54.15
SET       6.800        55.15
SET       6.900        56.26
SET       7.000        57.30
SET       7.100        58.33
SET       7.200        59.66
SET       7.300        61.09
SET       7.400        62.51
SET       7.500        64.26
SET       7.600        66.05
SET       7.700        67.93
SET       7.800        69.70
SET       7.900        71.45
SET       8.000        73.38
SET       8.100        75.31
SET       8.200        77.02
SET       8.300        78.67
SET       8.400        80.11
SET       8.500        81.64
SET       8.600        83.07
SET       8.700        84.28
SET       8.800        85.48
SET       8.900        86.71
SET       9.000        87.79
SET       9.100        88.84
SET       9.200        89.74
SET       9.300        90.43
SET       9.400        91.21
SET       9.500        91.74
SET       9.600        92.23
SET       9.700        92.70
SET       9.800        93.16
SET       9.900        93.54
SET      10.000        95.19
SET      11.000        96.96
SET      12.000        97.81
SET      13.000        98.33
SET      14.000        98.77
SET      15.000        99.20
SET      16.000        99.50
SET      17.000        99.72
SET      18.000        99.84
SET      19.000        99.92
SET      20.000        99.95
SET      21.000        99.96
SET      22.000        99.97
SET      26.000        99.98
SET      27.000        99.99
SET     220.000       100.00
---
GET       1.200         0.01
GET       1.300         0.04
GET       1.400         0.14
GET       1.500         0.34
GET       1.600         1.05
GET       1.700         2.12
GET       1.800         3.69
GET       1.900         5.65
GET       2.000         8.08
GET       2.100        10.93
GET       2.200        13.59
GET       2.300        16.36
GET       2.400        19.21
GET       2.500        21.75
GET       2.600        24.21
GET       2.700        26.07
GET       2.800        27.81
GET       2.900        29.69
GET       3.000        31.42
GET       3.100        32.69
GET       3.200        34.04
GET       3.300        35.24
GET       3.400        36.19
GET       3.500        37.37
GET       3.600        38.30
GET       3.700        39.01
GET       3.800        39.81
GET       3.900        40.52
GET       4.000        41.10
GET       4.100        41.88
GET       4.200        42.43
GET       4.300        43.09
GET       4.400        43.68
GET       4.500        44.21
GET       4.600        44.76
GET       4.700        45.39
GET       4.800        46.09
GET       4.900        46.86
GET       5.000        47.50
GET       5.100        48.21
GET       5.200        48.99
GET       5.300        49.73
GET       5.400        50.69
GET       5.500        51.51
GET       5.600        52.58
GET       5.700        53.61
GET       5.800        54.75
GET       5.900        55.80
GET       6.000        56.81
GET       6.100        57.79
GET       6.200        59.00
GET       6.300        60.27
GET       6.400        61.51
GET       6.500        62.76
GET       6.600        64.17
GET       6.700        65.59
GET       6.800        67.08
GET       6.900        68.77
GET       7.000        70.24
GET       7.100        71.98
GET       7.200        73.60
GET       7.300        75.03
GET       7.400        76.75
GET       7.500        78.41
GET       7.600        79.79
GET       7.700        81.47
GET       7.800        82.94
GET       7.900        84.36
GET       8.000        85.73
GET       8.100        87.04
GET       8.200        88.14
GET       8.300        89.34
GET       8.400        90.17
GET       8.500        90.98
GET       8.600        91.63
GET       8.700        92.29
GET       8.800        92.84
GET       8.900        93.34
GET       9.000        93.84
GET       9.100        94.26
GET       9.200        94.57
GET       9.300        94.89
GET       9.400        95.12
GET       9.500        95.53
GET       9.600        95.85
GET       9.700        96.07
GET       9.800        96.33
GET       9.900        96.54
GET      10.000        97.36
GET      11.000        98.30
GET      12.000        98.72
GET      13.000        99.19
GET      14.000        99.41
GET      15.000        99.64
GET      16.000        99.76
GET      17.000        99.86
GET      18.000        99.91
GET      19.000        99.94
GET      20.000        99.96
GET      22.000        99.97
GET      23.000        99.98
GET      25.000        99.98
GET      51.000        99.99
GET      57.000       100.00
---
