Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,75,0.007634,310231,74,0.005725,306944,0,74,0,0.000000
1,91,0.005016,376414,91,0.005898,377444,0,91,0,0.000000
2,91,0.005441,376415,92,0.005552,381596,0,92,0,0.000000
3,97,0.005920,401240,96,0.004382,398178,0,96,0,0.000000
4,91,0.006253,376409,92,0.004708,381604,0,92,0,0.000000
5,92,0.006380,380545,91,0.004473,377438,0,91,0,0.000000
6,93,0.006535,384689,94,0.004149,389896,0,94,0,0.000000
7,97,0.005983,401220,97,0.004370,402338,0,97,0,0.000000
8,93,0.005542,384686,92,0.005233,381590,0,92,0,0.000000
9,95,0.005597,392945,95,0.004930,394044,0,95,0,0.000000
10,98,0.005864,405363,99,0.004244,410634,0,99,0,0.000000
11,97,0.005391,401219,96,0.004998,398184,0,96,0,0.000000
12,96,0.005804,397098,97,0.004493,402332,0,97,0,0.000000
13,95,0.006067,392952,95,0.004509,394040,0,95,0,0.000000
14,102,0.005125,421915,101,0.004721,418922,0,101,0,0.000000
15,100,0.004669,413634,101,0.005267,418916,0,101,0,0.000000
16,93,0.005441,384685,92,0.005330,381600,0,92,0,0.000000
17,94,0.005830,388814,95,0.004767,394042,0,95,0,0.000000
18,97,0.005565,401229,97,0.004671,402334,0,97,0,0.000000
19,87,0.006157,359857,86,0.005414,356710,0,86,0,0.000000
20,95,0.006011,392957,95,0.004529,394032,0,95,0,0.000000
21,103,0.005188,426047,104,0.004454,431364,0,104,0,0.000000
22,93,0.006290,384682,93,0.004446,385736,0,93,0,0.000000
23,91,0.006171,376415,91,0.004742,377450,0,91,0,0.000000
24,98,0.005125,405364,97,0.005130,402334,0,97,0,0.000000
25,102,0.004861,421915,102,0.004992,423080,0,102,0,0.000000
26,103,0.004791,426048,103,0.004851,427220,0,103,0,0.000000
27,95,0.006261,392960,95,0.004275,394044,0,95,0,0.000000
28,94,0.005935,388825,94,0.004718,389882,0,94,0,0.000000
29,93,0.006329,384690,94,0.004355,389896,0,94,0,0.000000
30,101,0.005290,417770,101,0.004555,418926,0,101,0,0.000000
31,99,0.005586,409508,98,0.004595,406480,0,98,0,0.000000
32,95,0.005314,392955,96,0.005119,398190,0,96,0,0.000000
33,96,0.005934,397101,96,0.004470,398200,0,96,0,0.000000
34,91,0.006386,376411,91,0.004563,377444,0,91,0,0.000000
35,98,0.005548,405369,97,0.004725,402340,0,97,0,0.000000
36,101,0.005386,417778,102,0.004414,423078,0,102,0,0.000000
37,98,0.006033,405368,97,0.004241,402332,0,97,0,0.000000
38,91,0.006004,376403,91,0.004979,377454,0,91,0,0.000000
39,99,0.004917,409503,99,0.005154,410632,0,99,0,0.000000
40,99,0.005322,409505,99,0.004730,410626,0,99,0,0.000000
41,104,0.004535,430184,105,0.005039,431393,1,104,0,0.000000
42,96,0.005574,397097,96,0.004821,398196,0,96,0,0.000000
43,93,0.005934,384672,93,0.004816,385746,0,93,0,0.000000
44,98,0.005707,405347,98,0.004442,406488,0,98,0,0.000000
45,93,0.005509,384687,93,0.005283,385738,0,93,0,0.000000
46,97,0.005605,401240,96,0.004758,398192,0,96,0,0.000000
47,93,0.006041,384693,94,0.004615,389890,0,94,0,0.000000
48,96,0.006114,397098,96,0.004274,398180,0,96,0,0.000000
49,92,0.006826,380546,91,0.004114,377444,0,91,0,0.000000
50,100,0.005074,413653,101,0.004866,418940,0,101,0,0.000000
51,103,0.005171,426036,103,0.004512,427218,0,103,0,0.000000
52,94,0.005678,388825,94,0.004897,389900,0,94,0,0.000000
53,96,0.005601,397094,96,0.004798,398178,0,96,0,0.000000
54,95,0.005568,392952,94,0.005009,389890,0,94,0,0.000000
55,102,0.004739,421913,103,0.005052,427232,0,103,0,0.000000
56,100,0.005267,413636,100,0.004686,414776,0,100,0,0.000000
57,98,0.004846,405373,98,0.005322,402351,1,97,0,0.000000
58,91,0.006719,376410,90,0.004362,373304,0,90,0,0.000000
59,93,0.006748,384686,93,0.003920,385736,0,93,0,0.000000
60,97,0.006041,401233,97,0.004328,402338,0,97,0,0.000000
61,93,0.006231,384687,94,0.004413,389890,0,94,0,0.000000
62,96,0.005354,397102,95,0.005145,394032,0,95,0,0.000000
63,96,0.005193,397092,96,0.005164,398194,0,96,0,0.000000
64,99,0.005370,409502,99,0.004729,410622,0,99,0,0.000000
65,98,0.005262,405358,99,0.004865,410620,0,99,0,0.000000
66,97,0.005716,401228,97,0.004610,402340,0,97,0,0.000000
67,103,0.005413,426048,103,0.004270,427220,0,103,0,0.000000
68,102,0.004771,421908,102,0.005040,423088,0,102,0,0.000000
69,99,0.005788,409496,99,0.004239,410642,0,99,0,0.000000
70,1,0.009276,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.400,0.18
   1.500,0.64
   1.600,1.46
   1.700,3.02
   1.800,5.13
   1.900,7.91
   2.000,11.04
   2.100,14.49
   2.200,18.09
   2.300,21.18
   2.400,24.27
   2.500,27.40
   2.600,29.99
   2.700,32.14
   2.800,34.09
   2.900,36.22
   3.000,37.56
   3.100,39.00
   3.200,40.40
   3.300,41.68
   3.400,42.67
   3.500,43.52
   3.600,44.37
   3.700,45.04
   3.800,45.86
   3.900,46.63
   4.000,47.34
   4.100,48.06
   4.200,48.62
   4.300,49.10
   4.400,49.84
   4.500,50.71
   4.600,51.33
   4.700,52.15
   4.800,52.89
   4.900,53.70
   5.000,54.65
   5.100,55.23
   5.200,56.08
   5.300,57.01
   5.400,58.17
   5.500,58.99
   5.600,60.21
   5.700,61.27
   5.800,62.53
   5.900,63.68
   6.000,64.97
   6.100,66.19
   6.200,67.41
   6.300,69.42
   6.400,71.04
   6.500,72.42
   6.600,73.69
   6.700,75.47
   6.800,77.15
   6.900,78.71
   7.000,80.26
   7.100,82.23
   7.200,83.94
   7.300,85.41
   7.400,86.61
   7.500,87.86
   7.600,89.17
   7.700,90.26
   7.800,91.33
   7.900,92.31
   8.000,93.10
   8.100,93.74
   8.200,94.23
   8.300,94.72
   8.400,95.05
   8.500,95.45
   8.600,95.76
   8.700,96.06
   8.800,96.42
   8.900,96.64
   9.000,96.83
   9.100,97.01
   9.200,97.11
   9.300,97.31
   9.400,97.44
   9.500,97.53
   9.600,97.71
   9.700,97.89
   9.800,98.04
   9.900,98.11
  10.000,98.50
  11.000,99.06
  12.000,99.36
  13.000,99.67
  14.000,99.81
  15.000,99.84
  16.000,99.91
  17.000,99.94
  18.000,99.97
  19.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.600,0.01
   1.700,0.09
   1.800,0.33
   1.900,0.65
   2.000,1.40
   2.100,2.72
   2.200,4.49
   2.300,6.51
   2.400,9.01
   2.500,11.47
   2.600,13.99
   2.700,16.70
   2.800,18.98
   2.900,21.39
   3.000,23.53
   3.100,25.82
   3.200,28.06
   3.300,29.83
   3.400,31.77
   3.500,33.37
   3.600,34.79
   3.700,35.93
   3.800,37.33
   3.900,38.27
   4.000,39.10
   4.100,39.96
   4.200,40.84
   4.300,41.60
   4.400,42.42
   4.500,43.02
   4.600,43.63
   4.700,44.23
   4.800,45.03
   4.900,45.63
   5.000,46.21
   5.100,46.77
   5.200,47.40
   5.300,48.02
   5.400,48.54
   5.500,49.21
   5.600,49.94
   5.700,50.51
   5.800,51.25
   5.900,51.92
   6.000,52.60
   6.100,53.55
   6.200,54.46
   6.300,55.61
   6.400,56.81
   6.500,57.84
   6.600,59.35
   6.700,60.74
   6.800,62.11
   6.900,63.88
   7.000,65.50
   7.100,67.27
   7.200,68.92
   7.300,70.79
   7.400,72.43
   7.500,74.33
   7.600,76.06
   7.700,78.02
   7.800,79.71
   7.900,81.41
   8.000,82.90
   8.100,84.38
   8.200,85.75
   8.300,86.79
   8.400,87.52
   8.500,88.34
   8.600,89.22
   8.700,90.08
   8.800,90.82
   8.900,91.26
   9.000,91.73
   9.100,92.16
   9.200,92.59
   9.300,93.05
   9.400,93.47
   9.500,93.81
   9.600,94.19
   9.700,94.56
   9.800,94.82
   9.900,94.97
  10.000,96.04
  11.000,97.50
  12.000,98.25
  13.000,98.65
  14.000,99.11
  15.000,99.41
  16.000,99.69
  17.000,99.85
  18.000,99.91
  19.000,99.94
  21.000,99.96
  22.000,99.99
  51.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
