1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         180.91          ---          ---      5.91600       730.79 
Gets         180.91       180.83         0.09      5.12500       732.46 
Waits          0.00          ---          ---      0.00000          --- 
Totals       361.83       180.83         0.09      5.52100      1463.25 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.02
SET       1.700         0.11
SET       1.800         0.38
SET       1.900         0.80
SET       2.000         1.56
SET       2.100         2.87
SET       2.200         4.38
SET       2.300         6.16
SET       2.400         8.50
SET       2.500        10.95
SET       2.600        13.62
SET       2.700        16.23
SET       2.800        18.71
SET       2.900        20.88
SET       3.000        23.23
SET       3.100        25.24
SET       3.200        27.38
SET       3.300        29.17
SET       3.400        30.94
SET       3.500        32.60
SET       3.600        34.29
SET       3.700        35.77
SET       3.800        37.03
SET       3.900        38.26
SET       4.000        39.19
SET       4.100        40.17
SET       4.200        41.00
SET       4.300        41.74
SET       4.400        42.63
SET       4.500        43.35
SET       4.600        44.01
SET       4.700        44.67
SET       4.800        45.19
SET       4.900        45.75
SET       5.000        46.21
SET       5.100        46.72
SET       5.200        47.07
SET       5.300        47.46
SET       5.400        47.91
SET       5.500        48.40
SET       5.600        48.84
SET       5.700        49.20
SET       5.800        49.60
SET       5.900        50.00
SET       6.000        50.59
SET       6.100        51.05
SET       6.200        51.51
SET       6.300        52.10
SET       6.400        52.79
SET       6.500        53.48
SET       6.600        54.20
SET       6.700        54.87
SET       6.800        55.60
SET       6.900        56.45
SET       7.000        57.47
SET       7.100        58.45
SET       7.200        59.52
SET       7.300        60.88
SET       7.400        62.23
SET       7.500        63.90
SET       7.600        65.69
SET       7.700        67.41
SET       7.800        69.32
SET       7.900        71.36
SET       8.000        73.44
SET       8.100        75.43
SET       8.200        77.42
SET       8.300        79.08
SET       8.400        80.80
SET       8.500        82.42
SET       8.600        84.00
SET       8.700        85.27
SET       8.800        86.52
SET       8.900        87.58
SET       9.000        88.42
SET       9.100        89.30
SET       9.200        90.11
SET       9.300        90.82
SET       9.400        91.43
SET       9.500        92.13
SET       9.600        92.63
SET       9.700        93.11
SET       9.800        93.62
SET       9.900        94.05
SET      10.000        95.70
SET      11.000        97.13
SET      12.000        97.94
SET      13.000        98.56
SET      14.000        98.93
SET      15.000        99.30
SET      16.000        99.52
SET      17.000        99.65
SET      18.000        99.79
SET      19.000        99.88
SET      20.000        99.90
SET      21.000        99.94
SET      22.000        99.96
SET      23.000        99.97
SET      25.000        99.98
SET      26.000        99.98
SET      40.000       100.00
---
GET       1.300         0.02
GET       1.400         0.19
GET       1.500         0.57
GET       1.600         1.59
GET       1.700         2.98
GET       1.800         5.55
GET       1.900         8.69
GET       2.000        12.29
GET       2.100        15.90
GET       2.200        19.11
GET       2.300        22.11
GET       2.400        24.97
GET       2.500        27.20
GET       2.600        29.47
GET       2.700        31.13
GET       2.800        32.69
GET       2.900        34.01
GET       3.000        35.26
GET       3.100        36.34
GET       3.200        37.27
GET       3.300        37.93
GET       3.400        38.64
GET       3.500        39.19
GET       3.600        39.80
GET       3.700        40.39
GET       3.800        40.96
GET       3.900        41.37
GET       4.000        42.02
GET       4.100        42.70
GET       4.200        43.18
GET       4.300        43.71
GET       4.400        44.22
GET       4.500        44.72
GET       4.600        45.27
GET       4.700        45.87
GET       4.800        46.35
GET       4.900        46.91
GET       5.000        47.50
GET       5.100        48.13
GET       5.200        48.83
GET       5.300        49.66
GET       5.400        50.23
GET       5.500        51.15
GET       5.600        52.05
GET       5.700        53.04
GET       5.800        54.21
GET       5.900        55.22
GET       6.000        56.44
GET       6.100        57.51
GET       6.200        58.99
GET       6.300        60.34
GET       6.400        61.90
GET       6.500        63.28
GET       6.600        64.92
GET       6.700        66.58
GET       6.800        68.46
GET       6.900        70.11
GET       7.000        71.75
GET       7.100        73.58
GET       7.200        75.34
GET       7.300        77.30
GET       7.400        79.07
GET       7.500        80.83
GET       7.600        82.65
GET       7.700        84.10
GET       7.800        85.81
GET       7.900        87.31
GET       8.000        88.66
GET       8.100        89.84
GET       8.200        90.85
GET       8.300        91.95
GET       8.400        92.74
GET       8.500        93.30
GET       8.600        93.95
GET       8.700        94.51
GET       8.800        94.95
GET       8.900        95.46
GET       9.000        95.82
GET       9.100        96.14
GET       9.200        96.45
GET       9.300        96.72
GET       9.400        96.88
GET       9.500        97.02
GET       9.600        97.29
GET       9.700        97.45
GET       9.800        97.60
GET       9.900        97.73
GET      10.000        98.22
GET      11.000        98.87
GET      12.000        99.06
GET      13.000        99.32
GET      14.000        99.55
GET      15.000        99.72
GET      16.000        99.88
GET      17.000        99.94
GET      18.000        99.97
GET      19.000        99.98
GET      24.000        99.99
GET      53.000       100.00
---
