1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         174.30          ---          ---      6.17400       704.09 
Gets         174.27       174.19         0.09      5.28600       705.57 
Waits          0.00          ---          ---      0.00000          --- 
Totals       348.58       174.19         0.09      5.73000      1409.66 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.02
SET       1.700         0.08
SET       1.800         0.27
SET       1.900         0.60
SET       2.000         1.28
SET       2.100         2.07
SET       2.200         3.39
SET       2.300         4.90
SET       2.400         6.52
SET       2.500         8.56
SET       2.600        10.86
SET       2.700        13.10
SET       2.800        15.50
SET       2.900        17.78
SET       3.000        20.07
SET       3.100        21.87
SET       3.200        23.75
SET       3.300        25.47
SET       3.400        27.01
SET       3.500        28.58
SET       3.600        30.26
SET       3.700        31.21
SET       3.800        32.58
SET       3.900        33.62
SET       4.000        34.78
SET       4.100        35.87
SET       4.200        36.86
SET       4.300        37.66
SET       4.400        38.53
SET       4.500        39.30
SET       4.600        39.99
SET       4.700        40.56
SET       4.800        41.15
SET       4.900        41.69
SET       5.000        42.14
SET       5.100        42.62
SET       5.200        43.11
SET       5.300        43.68
SET       5.400        44.09
SET       5.500        44.50
SET       5.600        44.94
SET       5.700        45.45
SET       5.800        45.81
SET       5.900        46.43
SET       6.000        47.01
SET       6.100        47.58
SET       6.200        48.22
SET       6.300        48.88
SET       6.400        49.64
SET       6.500        50.40
SET       6.600        51.11
SET       6.700        51.95
SET       6.800        52.84
SET       6.900        53.66
SET       7.000        54.82
SET       7.100        55.76
SET       7.200        56.98
SET       7.300        58.11
SET       7.400        59.51
SET       7.500        61.15
SET       7.600        63.10
SET       7.700        64.98
SET       7.800        66.96
SET       7.900        68.66
SET       8.000        70.69
SET       8.100        72.70
SET       8.200        74.55
SET       8.300        76.30
SET       8.400        78.18
SET       8.500        79.90
SET       8.600        81.53
SET       8.700        83.02
SET       8.800        84.44
SET       8.900        85.80
SET       9.000        86.83
SET       9.100        87.91
SET       9.200        88.89
SET       9.300        89.66
SET       9.400        90.33
SET       9.500        90.95
SET       9.600        91.59
SET       9.700        92.05
SET       9.800        92.64
SET       9.900        93.13
SET      10.000        94.94
SET      11.000        96.72
SET      12.000        97.65
SET      13.000        98.21
SET      14.000        98.68
SET      15.000        99.11
SET      16.000        99.43
SET      17.000        99.67
SET      18.000        99.84
SET      19.000        99.86
SET      20.000        99.91
SET      21.000        99.92
SET      22.000        99.94
SET      23.000        99.96
SET      26.000        99.97
SET      28.000        99.98
SET      30.000        99.98
SET      37.000        99.99
SET      38.000       100.00
---
GET       1.200         0.01
GET       1.300         0.02
GET       1.400         0.07
GET       1.500         0.30
GET       1.600         0.78
GET       1.700         1.84
GET       1.800         3.62
GET       1.900         5.92
GET       2.000         8.50
GET       2.100        11.30
GET       2.200        14.13
GET       2.300        17.16
GET       2.400        19.98
GET       2.500        22.33
GET       2.600        24.80
GET       2.700        27.01
GET       2.800        28.83
GET       2.900        30.40
GET       3.000        31.70
GET       3.100        33.35
GET       3.200        34.57
GET       3.300        35.58
GET       3.400        36.74
GET       3.500        37.79
GET       3.600        38.58
GET       3.700        39.23
GET       3.800        39.92
GET       3.900        40.53
GET       4.000        41.30
GET       4.100        41.86
GET       4.200        42.48
GET       4.300        43.02
GET       4.400        43.62
GET       4.500        44.13
GET       4.600        44.83
GET       4.700        45.39
GET       4.800        45.98
GET       4.900        46.49
GET       5.000        47.11
GET       5.100        47.82
GET       5.200        48.70
GET       5.300        49.34
GET       5.400        50.07
GET       5.500        50.82
GET       5.600        51.75
GET       5.700        52.73
GET       5.800        53.66
GET       5.900        54.81
GET       6.000        56.00
GET       6.100        57.13
GET       6.200        58.26
GET       6.300        59.37
GET       6.400        60.52
GET       6.500        61.88
GET       6.600        63.46
GET       6.700        64.83
GET       6.800        66.20
GET       6.900        67.70
GET       7.000        69.04
GET       7.100        70.67
GET       7.200        72.39
GET       7.300        74.10
GET       7.400        75.76
GET       7.500        77.54
GET       7.600        79.17
GET       7.700        80.80
GET       7.800        82.38
GET       7.900        84.00
GET       8.000        85.55
GET       8.100        86.90
GET       8.200        88.25
GET       8.300        89.48
GET       8.400        90.50
GET       8.500        91.53
GET       8.600        92.30
GET       8.700        93.19
GET       8.800        93.77
GET       8.900        94.42
GET       9.000        94.83
GET       9.100        95.18
GET       9.200        95.60
GET       9.300        95.94
GET       9.400        96.25
GET       9.500        96.52
GET       9.600        96.82
GET       9.700        97.08
GET       9.800        97.25
GET       9.900        97.39
GET      10.000        98.07
GET      11.000        98.66
GET      12.000        99.05
GET      13.000        99.28
GET      14.000        99.46
GET      15.000        99.66
GET      16.000        99.80
GET      17.000        99.91
GET      18.000        99.93
GET      19.000        99.97
GET      20.000        99.98
GET      21.000        99.98
GET      49.000        99.99
GET      53.000       100.00
---
