Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,28,0.034517,116142,0,28,0,0.000000
1,0,0.000000,0,33,0.030781,128632,2,31,0,0.000000
2,0,0.000000,0,30,0.033357,124436,0,30,0,0.000000
3,0,0.000000,0,32,0.031697,128601,1,31,0,0.000000
4,0,0.000000,0,30,0.032781,124438,0,30,0,0.000000
5,0,0.000000,0,30,0.033360,124438,0,30,0,0.000000
6,0,0.000000,0,31,0.032241,124455,1,30,0,0.000000
7,0,0.000000,0,29,0.034517,120288,0,29,0,0.000000
8,0,0.000000,0,29,0.034091,120284,0,29,0,0.000000
9,0,0.000000,0,31,0.033037,128580,0,31,0,0.000000
10,0,0.000000,0,31,0.032350,128582,0,31,0,0.000000
11,0,0.000000,0,30,0.032798,124434,0,30,0,0.000000
12,0,0.000000,0,30,0.032887,124428,0,30,0,0.000000
13,0,0.000000,0,32,0.031600,128605,1,31,0,0.000000
14,0,0.000000,0,32,0.031275,132730,0,32,0,0.000000
15,0,0.000000,0,32,0.031756,132730,0,32,0,0.000000
16,0,0.000000,0,30,0.033245,124438,0,30,0,0.000000
17,0,0.000000,0,29,0.033469,120288,0,29,0,0.000000
18,0,0.000000,0,31,0.032698,128586,0,31,0,0.000000
19,0,0.000000,0,32,0.031522,132726,0,32,0,0.000000
20,0,0.000000,0,32,0.031516,124478,2,30,0,0.000000
21,0,0.000000,0,31,0.032226,128576,0,31,0,0.000000
22,0,0.000000,0,29,0.033942,116165,1,28,0,0.000000
23,0,0.000000,0,30,0.032941,124432,0,30,0,0.000000
24,0,0.000000,0,31,0.032599,124455,1,30,0,0.000000
25,0,0.000000,0,31,0.032270,128588,0,31,0,0.000000
26,0,0.000000,0,32,0.031748,132728,0,32,0,0.000000
27,0,0.000000,0,31,0.031880,124457,1,30,0,0.000000
28,0,0.000000,0,29,0.034299,120280,0,29,0,0.000000
29,0,0.000000,0,31,0.032273,128574,0,31,0,0.000000
30,0,0.000000,0,30,0.033448,120307,1,29,0,0.000000
31,0,0.000000,0,32,0.031665,132730,0,32,0,0.000000
32,0,0.000000,0,31,0.032235,128580,0,31,0,0.000000
33,0,0.000000,0,31,0.032263,128578,0,31,0,0.000000
34,0,0.000000,0,29,0.034448,120284,0,29,0,0.000000
35,0,0.000000,0,31,0.031899,124457,1,30,0,0.000000
36,0,0.000000,0,30,0.033349,120311,1,29,0,0.000000
37,0,0.000000,0,30,0.033654,124432,0,30,0,0.000000
38,0,0.000000,0,30,0.032276,124434,0,30,0,0.000000
39,0,0.000000,0,31,0.033265,128584,0,31,0,0.000000
40,0,0.000000,0,30,0.032554,124434,0,30,0,0.000000
41,0,0.000000,0,31,0.032525,128576,0,31,0,0.000000
42,0,0.000000,0,30,0.033836,124436,0,30,0,0.000000
43,0,0.000000,0,30,0.032249,120305,1,29,0,0.000000
44,0,0.000000,0,31,0.032890,128584,0,31,0,0.000000
45,0,0.000000,0,29,0.033898,120286,0,29,0,0.000000
46,0,0.000000,0,32,0.031681,128603,1,31,0,0.000000
47,0,0.000000,0,30,0.032910,124430,0,30,0,0.000000
48,0,0.000000,0,30,0.033430,124430,0,30,0,0.000000
49,0,0.000000,0,31,0.032675,128586,0,31,0,0.000000
50,0,0.000000,0,31,0.031609,124453,1,30,0,0.000000
51,0,0.000000,0,31,0.032758,128578,0,31,0,0.000000
52,0,0.000000,0,31,0.032413,128586,0,31,0,0.000000
53,0,0.000000,0,32,0.031107,124482,2,30,0,0.000000
54,0,0.000000,0,28,0.035271,116138,0,28,0,0.000000
