Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,32,0.031119,128607,1,31,0,0.000000
1,0,0.000000,0,32,0.030845,128611,1,31,0,0.000000
2,0,0.000000,0,31,0.032091,128584,0,31,0,0.000000
3,0,0.000000,0,34,0.029499,136897,1,33,0,0.000000
4,0,0.000000,0,30,0.033268,124436,0,30,0,0.000000
5,0,0.000000,0,31,0.032312,128586,0,31,0,0.000000
6,0,0.000000,0,32,0.031713,128605,1,31,0,0.000000
7,0,0.000000,0,29,0.033368,120284,0,29,0,0.000000
8,0,0.000000,0,31,0.033216,128578,0,31,0,0.000000
9,0,0.000000,0,31,0.031949,128586,0,31,0,0.000000
10,0,0.000000,0,31,0.032088,128578,0,31,0,0.000000
11,0,0.000000,0,31,0.032778,128582,0,31,0,0.000000
12,0,0.000000,0,30,0.033281,124430,0,30,0,0.000000
13,0,0.000000,0,31,0.031291,124459,1,30,0,0.000000
14,0,0.000000,0,31,0.032778,128580,0,31,0,0.000000
15,0,0.000000,0,30,0.033927,124434,0,30,0,0.000000
16,0,0.000000,0,30,0.033173,124440,0,30,0,0.000000
17,0,0.000000,0,30,0.032806,124436,0,30,0,0.000000
18,0,0.000000,0,30,0.033867,124436,0,30,0,0.000000
19,0,0.000000,0,31,0.032326,124455,1,30,0,0.000000
20,0,0.000000,0,32,0.031223,128599,1,31,0,0.000000
21,0,0.000000,0,32,0.031224,128601,1,31,0,0.000000
22,0,0.000000,0,30,0.032807,124436,0,30,0,0.000000
23,0,0.000000,0,32,0.031691,128605,1,31,0,0.000000
24,0,0.000000,0,31,0.031816,128582,0,31,0,0.000000
25,0,0.000000,0,30,0.033015,124440,0,30,0,0.000000
26,0,0.000000,0,31,0.032684,124455,1,30,0,0.000000
27,0,0.000000,0,30,0.033739,124434,0,30,0,0.000000
28,0,0.000000,0,31,0.031938,128572,0,31,0,0.000000
29,0,0.000000,0,31,0.032560,124451,1,30,0,0.000000
30,0,0.000000,0,30,0.032768,124434,0,30,0,0.000000
31,0,0.000000,0,31,0.032811,128580,0,31,0,0.000000
32,0,0.000000,0,30,0.033383,124432,0,30,0,0.000000
33,0,0.000000,0,31,0.032184,128580,0,31,0,0.000000
34,0,0.000000,0,30,0.032740,120305,1,29,0,0.000000
35,0,0.000000,0,31,0.032339,128580,0,31,0,0.000000
36,0,0.000000,0,31,0.032667,124457,1,30,0,0.000000
37,0,0.000000,0,31,0.032253,128580,0,31,0,0.000000
38,0,0.000000,0,31,0.031846,128586,0,31,0,0.000000
39,0,0.000000,0,30,0.033798,124436,0,30,0,0.000000
40,0,0.000000,0,32,0.031211,132730,0,32,0,0.000000
41,0,0.000000,0,29,0.033391,120280,0,29,0,0.000000
42,0,0.000000,0,31,0.032903,128582,0,31,0,0.000000
43,0,0.000000,0,31,0.031600,124457,1,30,0,0.000000
44,0,0.000000,0,31,0.033271,128584,0,31,0,0.000000
45,0,0.000000,0,31,0.031914,128578,0,31,0,0.000000
46,0,0.000000,0,31,0.032090,124453,1,30,0,0.000000
47,0,0.000000,0,32,0.031784,132722,0,32,0,0.000000
48,0,0.000000,0,30,0.032296,124438,0,30,0,0.000000
49,0,0.000000,0,31,0.032756,128584,0,31,0,0.000000
50,0,0.000000,0,31,0.032748,124453,1,30,0,0.000000
51,0,0.000000,0,30,0.032783,124434,0,30,0,0.000000
52,0,0.000000,0,32,0.031406,128605,1,31,0,0.000000
53,0,0.000000,0,32,0.031569,128607,1,31,0,0.000000
54,0,0.000000,0,31,0.032208,128582,0,31,0,0.000000
55,0,0.000000,0,29,0.033519,120286,0,29,0,0.000000
