Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,30,0.033294,124438,0,30,0,0.000000
1,0,0.000000,0,33,0.029481,128632,2,31,0,0.000000
2,0,0.000000,0,31,0.032119,128584,0,31,0,0.000000
3,0,0.000000,0,32,0.031925,128601,1,31,0,0.000000
4,0,0.000000,0,31,0.031646,128584,0,31,0,0.000000
5,0,0.000000,0,32,0.031702,132734,0,32,0,0.000000
6,0,0.000000,0,32,0.031405,128605,1,31,0,0.000000
7,0,0.000000,0,31,0.032539,128580,0,31,0,0.000000
8,0,0.000000,0,31,0.031853,128578,0,31,0,0.000000
9,0,0.000000,0,31,0.032149,128586,0,31,0,0.000000
10,0,0.000000,0,32,0.031736,132726,0,32,0,0.000000
11,0,0.000000,0,31,0.032236,128582,0,31,0,0.000000
12,0,0.000000,0,31,0.031754,128578,0,31,0,0.000000
13,0,0.000000,0,32,0.030974,128607,1,31,0,0.000000
14,0,0.000000,0,32,0.031592,132728,0,32,0,0.000000
15,0,0.000000,0,31,0.031713,128582,0,31,0,0.000000
16,0,0.000000,0,32,0.031850,132734,0,32,0,0.000000
17,0,0.000000,0,30,0.032716,124438,0,30,0,0.000000
18,0,0.000000,0,31,0.032303,128580,0,31,0,0.000000
19,0,0.000000,0,32,0.031150,128607,1,31,0,0.000000
20,0,0.000000,0,34,0.029420,136891,1,33,0,0.000000
21,0,0.000000,0,32,0.031794,128605,1,31,0,0.000000
22,0,0.000000,0,31,0.031313,128584,0,31,0,0.000000
23,0,0.000000,0,31,0.032629,124451,1,30,0,0.000000
24,0,0.000000,0,32,0.031735,132736,0,32,0,0.000000
25,0,0.000000,0,30,0.033216,124440,0,30,0,0.000000
26,0,0.000000,0,31,0.032433,124449,1,30,0,0.000000
27,0,0.000000,0,30,0.032918,124434,0,30,0,0.000000
28,0,0.000000,0,31,0.032112,128572,0,31,0,0.000000
29,0,0.000000,0,31,0.032215,124451,1,30,0,0.000000
30,0,0.000000,0,32,0.031270,132730,0,32,0,0.000000
31,0,0.000000,0,32,0.031770,132730,0,32,0,0.000000
32,0,0.000000,0,31,0.032208,128576,0,31,0,0.000000
33,0,0.000000,0,30,0.032856,124436,0,30,0,0.000000
34,0,0.000000,0,32,0.031701,128603,1,31,0,0.000000
35,0,0.000000,0,32,0.030822,128605,1,31,0,0.000000
36,0,0.000000,0,32,0.031637,132730,0,32,0,0.000000
37,0,0.000000,0,31,0.032278,128580,0,31,0,0.000000
38,0,0.000000,0,29,0.034088,120288,0,29,0,0.000000
39,0,0.000000,0,32,0.031594,132730,0,32,0,0.000000
40,0,0.000000,0,31,0.032208,128576,0,31,0,0.000000
41,0,0.000000,0,31,0.032231,128584,0,31,0,0.000000
42,0,0.000000,0,31,0.031736,124453,1,30,0,0.000000
43,0,0.000000,0,33,0.030777,136880,0,33,0,0.000000
44,0,0.000000,0,31,0.032264,128582,0,31,0,0.000000
45,0,0.000000,0,31,0.031806,124455,1,30,0,0.000000
46,0,0.000000,0,32,0.031273,132724,0,32,0,0.000000
47,0,0.000000,0,32,0.031669,132726,0,32,0,0.000000
48,0,0.000000,0,32,0.031215,132734,0,32,0,0.000000
49,0,0.000000,0,31,0.032338,124455,1,30,0,0.000000
50,0,0.000000,0,31,0.031693,128578,0,31,0,0.000000
51,0,0.000000,0,32,0.031885,128605,1,31,0,0.000000
52,0,0.000000,0,31,0.031540,124463,1,30,0,0.000000
53,0,0.000000,0,31,0.032251,128578,0,31,0,0.000000
54,0,0.000000,0,32,0.031246,132730,0,32,0,0.000000
55,0,0.000000,0,31,0.032370,124455,1,30,0,0.000000
56,0,0.000000,0,33,0.030269,136874,0,33,0,0.000000
57,0,0.000000,0,31,0.032168,128584,0,31,0,0.000000
58,0,0.000000,0,31,0.032447,128582,0,31,0,0.000000
59,0,0.000000,0,31,0.032042,128584,0,31,0,0.000000
60,0,0.000000,0,33,0.030397,136880,0,33,0,0.000000
61,0,0.000000,0,31,0.032166,120332,2,29,0,0.000000
62,0,0.000000,0,32,0.031264,132724,0,32,0,0.000000
63,0,0.000000,0,32,0.031770,128605,1,31,0,0.000000
64,0,0.000000,0,32,0.030699,128607,1,31,0,0.000000
65,0,0.000000,0,33,0.030816,132755,1,32,0,0.000000
66,0,0.000000,0,31,0.031999,128580,0,31,0,0.000000
67,0,0.000000,0,32,0.031021,132732,0,32,0,0.000000
68,0,0.000000,0,31,0.032427,128578,0,31,0,0.000000
69,0,0.000000,0,32,0.031560,132730,0,32,0,0.000000
70,0,0.000000,0,1,0.032434,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   9.800,0.05
  10.000,0.09
  12.000,0.23
  14.000,0.32
  15.000,0.50
  16.000,0.59
  17.000,1.00
  18.000,1.18
  19.000,1.41
  20.000,1.54
  21.000,1.91
  22.000,2.04
  23.000,2.63
  24.000,2.81
  25.000,3.81
  26.000,5.22
  27.000,7.22
  28.000,10.71
  29.000,17.20
  30.000,29.28
  31.000,59.60
  32.000,73.99
  33.000,79.89
  34.000,83.30
  35.000,86.02
  36.000,88.92
  37.000,91.83
  38.000,93.65
  39.000,94.78
  40.000,96.10
  41.000,96.55
  42.000,97.14
  43.000,97.64
  44.000,98.18
  45.000,98.77
  46.000,99.18
  47.000,99.50
  48.000,99.77
  50.000,99.86
  51.000,99.91
  64.000,99.95
  68.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
