Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,27,0.036958,111682,0,0.000000,0,0,0,0,0.000000
1,33,0.029642,136502,0,0.000000,0,0,0,0,0.000000
2,33,0.030754,136501,0,0.000000,0,0,0,0,0.000000
3,31,0.032234,128224,0,0.000000,0,0,0,0,0.000000
4,34,0.028855,140646,0,0.000000,0,0,0,0,0.000000
5,34,0.029923,140634,0,0.000000,0,0,0,0,0.000000
6,34,0.029428,140638,0,0.000000,0,0,0,0,0.000000
7,36,0.028026,148912,0,0.000000,0,0,0,0,0.000000
8,34,0.029358,140638,0,0.000000,0,0,0,0,0.000000
9,35,0.028603,144779,0,0.000000,0,0,0,0,0.000000
10,33,0.029865,136505,0,0.000000,0,0,0,0,0.000000
11,35,0.028327,144773,0,0.000000,0,0,0,0,0.000000
12,34,0.029326,140642,0,0.000000,0,0,0,0,0.000000
13,35,0.029191,144769,0,0.000000,0,0,0,0,0.000000
14,34,0.028936,140637,0,0.000000,0,0,0,0,0.000000
15,36,0.027998,148909,0,0.000000,0,0,0,0,0.000000
16,35,0.028610,144775,0,0.000000,0,0,0,0,0.000000
17,32,0.030621,132362,0,0.000000,0,0,0,0,0.000000
18,35,0.028999,144770,0,0.000000,0,0,0,0,0.000000
19,34,0.029094,140638,0,0.000000,0,0,0,0,0.000000
20,36,0.027906,148914,0,0.000000,0,0,0,0,0.000000
21,34,0.029259,140635,0,0.000000,0,0,0,0,0.000000
22,35,0.028702,144773,0,0.000000,0,0,0,0,0.000000
23,34,0.028863,140641,0,0.000000,0,0,0,0,0.000000
24,36,0.028385,148907,0,0.000000,0,0,0,0,0.000000
25,34,0.029424,140635,0,0.000000,0,0,0,0,0.000000
26,34,0.029331,140640,0,0.000000,0,0,0,0,0.000000
27,34,0.029243,140635,0,0.000000,0,0,0,0,0.000000
28,35,0.028366,144772,0,0.000000,0,0,0,0,0.000000
29,35,0.028721,144771,0,0.000000,0,0,0,0,0.000000
30,36,0.028271,148907,0,0.000000,0,0,0,0,0.000000
31,34,0.029248,140638,0,0.000000,0,0,0,0,0.000000
32,35,0.028788,144773,0,0.000000,0,0,0,0,0.000000
33,36,0.027640,148909,0,0.000000,0,0,0,0,0.000000
34,34,0.029692,140638,0,0.000000,0,0,0,0,0.000000
35,33,0.029574,136500,0,0.000000,0,0,0,0,0.000000
36,34,0.030074,140641,0,0.000000,0,0,0,0,0.000000
37,34,0.029437,140638,0,0.000000,0,0,0,0,0.000000
38,35,0.027735,144777,0,0.000000,0,0,0,0,0.000000
39,36,0.028618,148909,0,0.000000,0,0,0,0,0.000000
40,34,0.028816,140635,0,0.000000,0,0,0,0,0.000000
41,34,0.029312,140634,0,0.000000,0,0,0,0,0.000000
42,36,0.027908,148907,0,0.000000,0,0,0,0,0.000000
43,33,0.030485,136503,0,0.000000,0,0,0,0,0.000000
44,28,0.035085,115818,0,0.000000,0,0,0,0,0.000000
45,37,0.027290,153041,0,0.000000,0,0,0,0,0.000000
46,33,0.030108,136504,0,0.000000,0,0,0,0,0.000000
47,35,0.029042,144774,0,0.000000,0,0,0,0,0.000000
48,35,0.028016,144770,0,0.000000,0,0,0,0,0.000000
49,34,0.029548,140642,0,0.000000,0,0,0,0,0.000000
50,34,0.029675,140637,0,0.000000,0,0,0,0,0.000000
51,34,0.029139,140633,0,0.000000,0,0,0,0,0.000000
52,35,0.029130,144774,0,0.000000,0,0,0,0,0.000000
53,35,0.028555,144769,0,0.000000,0,0,0,0,0.000000
54,35,0.028631,144772,0,0.000000,0,0,0,0,0.000000
55,34,0.028572,140634,0,0.000000,0,0,0,0,0.000000
56,34,0.030235,140636,0,0.000000,0,0,0,0,0.000000
57,35,0.028621,144778,0,0.000000,0,0,0,0,0.000000
58,32,0.030809,132362,0,0.000000,0,0,0,0,0.000000
59,34,0.029020,140641,0,0.000000,0,0,0,0,0.000000
60,36,0.028037,148909,0,0.000000,0,0,0,0,0.000000
61,32,0.031554,132364,0,0.000000,0,0,0,0,0.000000
62,36,0.027552,148914,0,0.000000,0,0,0,0,0.000000
63,33,0.029602,136499,0,0.000000,0,0,0,0,0.000000
64,37,0.027958,153049,0,0.000000,0,0,0,0,0.000000
65,35,0.028626,144772,0,0.000000,0,0,0,0,0.000000
66,33,0.030009,136502,0,0.000000,0,0,0,0,0.000000
67,34,0.029538,140641,0,0.000000,0,0,0,0,0.000000
68,35,0.028731,144772,0,0.000000,0,0,0,0,0.000000
69,32,0.030963,132364,0,0.000000,0,0,0,0,0.000000
70,1,0.017732,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
  16.000,0.21
  17.000,0.54
  18.000,0.84
  19.000,0.96
  20.000,1.71
  21.000,3.26
  22.000,6.90
  23.000,13.16
  24.000,20.27
  25.000,27.04
  26.000,33.93
  27.000,41.45
  28.000,47.51
  29.000,54.74
  30.000,62.18
  31.000,69.16
  32.000,76.81
  33.000,82.03
  34.000,85.88
  35.000,89.93
  36.000,91.85
  37.000,93.94
  38.000,95.07
  39.000,96.03
  40.000,96.70
  41.000,97.33
  42.000,97.87
  43.000,98.37
  44.000,98.75
  45.000,98.96
  46.000,99.12
  47.000,99.33
  48.000,99.46
  49.000,99.54
  50.000,99.58
  52.000,99.62
  53.000,99.71
  55.000,99.79
  57.000,99.83
  59.000,99.92
  61.000,99.96
 140.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
