Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,25,0.039810,103410,0,0.000000,0,0,0,0,0.000000
1,33,0.029679,136501,0,0.000000,0,0,0,0,0.000000
2,33,0.030362,136501,0,0.000000,0,0,0,0,0.000000
3,33,0.030297,136497,0,0.000000,0,0,0,0,0.000000
4,35,0.028924,144781,0,0.000000,0,0,0,0,0.000000
5,35,0.028765,144772,0,0.000000,0,0,0,0,0.000000
6,34,0.029385,140638,0,0.000000,0,0,0,0,0.000000
7,36,0.027848,148911,0,0.000000,0,0,0,0,0.000000
8,36,0.027548,148913,0,0.000000,0,0,0,0,0.000000
9,35,0.028242,144778,0,0.000000,0,0,0,0,0.000000
10,37,0.027294,153047,0,0.000000,0,0,0,0,0.000000
11,34,0.029624,140642,0,0.000000,0,0,0,0,0.000000
12,35,0.028098,144774,0,0.000000,0,0,0,0,0.000000
13,35,0.028934,144769,0,0.000000,0,0,0,0,0.000000
14,34,0.029368,140639,0,0.000000,0,0,0,0,0.000000
15,34,0.029041,140638,0,0.000000,0,0,0,0,0.000000
16,36,0.028119,148910,0,0.000000,0,0,0,0,0.000000
17,34,0.029133,140632,0,0.000000,0,0,0,0,0.000000
18,35,0.028660,144772,0,0.000000,0,0,0,0,0.000000
19,37,0.027167,153052,0,0.000000,0,0,0,0,0.000000
20,35,0.028508,144771,0,0.000000,0,0,0,0,0.000000
21,37,0.027204,153047,0,0.000000,0,0,0,0,0.000000
22,37,0.026868,153046,0,0.000000,0,0,0,0,0.000000
23,34,0.028993,140638,0,0.000000,0,0,0,0,0.000000
24,33,0.030682,136501,0,0.000000,0,0,0,0,0.000000
25,36,0.028031,148907,0,0.000000,0,0,0,0,0.000000
26,33,0.029849,136500,0,0.000000,0,0,0,0,0.000000
27,34,0.029368,140638,0,0.000000,0,0,0,0,0.000000
28,34,0.029880,140636,0,0.000000,0,0,0,0,0.000000
29,35,0.028309,144773,0,0.000000,0,0,0,0,0.000000
30,36,0.027555,148903,0,0.000000,0,0,0,0,0.000000
31,36,0.027847,148916,0,0.000000,0,0,0,0,0.000000
32,35,0.028741,144766,0,0.000000,0,0,0,0,0.000000
33,34,0.029459,140641,0,0.000000,0,0,0,0,0.000000
34,35,0.027960,144772,0,0.000000,0,0,0,0,0.000000
35,36,0.027957,148911,0,0.000000,0,0,0,0,0.000000
36,35,0.028866,144779,0,0.000000,0,0,0,0,0.000000
37,36,0.027471,148911,0,0.000000,0,0,0,0,0.000000
38,35,0.028573,144776,0,0.000000,0,0,0,0,0.000000
39,34,0.029988,140632,0,0.000000,0,0,0,0,0.000000
40,33,0.029489,136502,0,0.000000,0,0,0,0,0.000000
41,35,0.028892,144770,0,0.000000,0,0,0,0,0.000000
42,35,0.029020,144770,0,0.000000,0,0,0,0,0.000000
43,35,0.028224,144773,0,0.000000,0,0,0,0,0.000000
44,35,0.028348,144774,0,0.000000,0,0,0,0,0.000000
45,34,0.029454,140637,0,0.000000,0,0,0,0,0.000000
46,33,0.030274,136499,0,0.000000,0,0,0,0,0.000000
47,35,0.028553,144778,0,0.000000,0,0,0,0,0.000000
48,34,0.029716,140635,0,0.000000,0,0,0,0,0.000000
49,37,0.026658,153046,0,0.000000,0,0,0,0,0.000000
50,34,0.029189,140636,0,0.000000,0,0,0,0,0.000000
51,35,0.028782,144771,0,0.000000,0,0,0,0,0.000000
52,37,0.026959,153045,0,0.000000,0,0,0,0,0.000000
53,34,0.030196,140633,0,0.000000,0,0,0,0,0.000000
54,33,0.029072,136499,0,0.000000,0,0,0,0,0.000000
55,33,0.030870,136498,0,0.000000,0,0,0,0,0.000000
56,34,0.029739,140643,0,0.000000,0,0,0,0,0.000000
57,33,0.029460,136497,0,0.000000,0,0,0,0,0.000000
