Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,37,0.026968,153047,0,0.000000,0,0,0,0,0.000000
1,38,0.025920,157181,0,0.000000,0,0,0,0,0.000000
2,37,0.027231,153046,0,0.000000,0,0,0,0,0.000000
3,37,0.026917,153052,0,0.000000,0,0,0,0,0.000000
4,36,0.027617,148911,0,0.000000,0,0,0,0,0.000000
5,36,0.028224,148908,0,0.000000,0,0,0,0,0.000000
6,35,0.028006,144774,0,0.000000,0,0,0,0,0.000000
7,37,0.027452,153048,0,0.000000,0,0,0,0,0.000000
8,33,0.030211,136505,0,0.000000,0,0,0,0,0.000000
9,36,0.027161,148917,0,0.000000,0,0,0,0,0.000000
10,38,0.026682,157182,0,0.000000,0,0,0,0,0.000000
11,34,0.029453,140641,0,0.000000,0,0,0,0,0.000000
12,38,0.026451,157177,0,0.000000,0,0,0,0,0.000000
13,33,0.030145,136502,0,0.000000,0,0,0,0,0.000000
14,36,0.028161,148911,0,0.000000,0,0,0,0,0.000000
15,35,0.028251,144773,0,0.000000,0,0,0,0,0.000000
16,34,0.029253,140633,0,0.000000,0,0,0,0,0.000000
17,35,0.028849,144771,0,0.000000,0,0,0,0,0.000000
18,32,0.030518,132367,0,0.000000,0,0,0,0,0.000000
19,35,0.029304,144776,0,0.000000,0,0,0,0,0.000000
20,38,0.025808,157182,0,0.000000,0,0,0,0,0.000000
21,33,0.030489,136501,0,0.000000,0,0,0,0,0.000000
22,33,0.030142,136500,0,0.000000,0,0,0,0,0.000000
23,34,0.029458,140637,0,0.000000,0,0,0,0,0.000000
24,36,0.028066,148908,0,0.000000,0,0,0,0,0.000000
25,34,0.029017,140641,0,0.000000,0,0,0,0,0.000000
26,36,0.027986,148907,0,0.000000,0,0,0,0,0.000000
27,36,0.028046,148908,0,0.000000,0,0,0,0,0.000000
28,34,0.029466,140635,0,0.000000,0,0,0,0,0.000000
29,36,0.027527,148906,0,0.000000,0,0,0,0,0.000000
30,34,0.029719,140640,0,0.000000,0,0,0,0,0.000000
31,34,0.028751,140634,0,0.000000,0,0,0,0,0.000000
32,34,0.029152,140638,0,0.000000,0,0,0,0,0.000000
33,36,0.028150,148911,0,0.000000,0,0,0,0,0.000000
34,37,0.027384,153044,0,0.000000,0,0,0,0,0.000000
35,37,0.026893,153053,0,0.000000,0,0,0,0,0.000000
36,33,0.030157,136502,0,0.000000,0,0,0,0,0.000000
37,34,0.029298,140640,0,0.000000,0,0,0,0,0.000000
38,35,0.027833,144770,0,0.000000,0,0,0,0,0.000000
39,31,0.033078,128229,0,0.000000,0,0,0,0,0.000000
40,39,0.025755,161314,0,0.000000,0,0,0,0,0.000000
41,36,0.028017,148907,0,0.000000,0,0,0,0,0.000000
42,37,0.026731,153047,0,0.000000,0,0,0,0,0.000000
43,36,0.027789,148909,0,0.000000,0,0,0,0,0.000000
44,37,0.026949,153046,0,0.000000,0,0,0,0,0.000000
45,36,0.028062,148908,0,0.000000,0,0,0,0,0.000000
46,37,0.026879,153048,0,0.000000,0,0,0,0,0.000000
47,36,0.027570,148911,0,0.000000,0,0,0,0,0.000000
48,36,0.027992,148911,0,0.000000,0,0,0,0,0.000000
49,33,0.030281,136497,0,0.000000,0,0,0,0,0.000000
50,37,0.026932,153046,0,0.000000,0,0,0,0,0.000000
51,36,0.027934,148906,0,0.000000,0,0,0,0,0.000000
52,32,0.030685,132362,0,0.000000,0,0,0,0,0.000000
53,37,0.027590,153042,0,0.000000,0,0,0,0,0.000000
54,32,0.030601,132363,0,0.000000,0,0,0,0,0.000000
55,37,0.027614,153053,0,0.000000,0,0,0,0,0.000000
56,38,0.026089,157181,0,0.000000,0,0,0,0,0.000000
57,34,0.029350,140639,0,0.000000,0,0,0,0,0.000000
58,37,0.027154,153046,0,0.000000,0,0,0,0,0.000000
59,36,0.028034,148912,0,0.000000,0,0,0,0,0.000000
60,39,0.025530,161320,0,0.000000,0,0,0,0,0.000000
61,37,0.026871,153049,0,0.000000,0,0,0,0,0.000000
62,36,0.027623,148907,0,0.000000,0,0,0,0,0.000000
63,38,0.026667,157183,0,0.000000,0,0,0,0,0.000000
64,32,0.030549,132370,0,0.000000,0,0,0,0,0.000000
65,36,0.028291,148908,0,0.000000,0,0,0,0,0.000000
66,35,0.028170,144772,0,0.000000,0,0,0,0,0.000000
67,35,0.028933,144775,0,0.000000,0,0,0,0,0.000000
68,36,0.027646,148904,0,0.000000,0,0,0,0,0.000000
69,50,0.020015,206820,0,0.000000,0,0,0,0,0.000000
70,1,0.014081,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
  11.000,0.04
  12.000,0.16
  13.000,0.24
  14.000,0.68
  15.000,1.16
  16.000,1.56
  17.000,2.24
  18.000,2.76
  19.000,3.92
  20.000,6.08
  21.000,10.04
  22.000,17.11
  23.000,25.99
  24.000,34.31
  25.000,42.10
  26.000,47.78
  27.000,52.38
  28.000,57.50
  29.000,62.46
  30.000,67.61
  31.000,72.17
  32.000,76.53
  33.000,81.09
  34.000,84.89
  35.000,88.72
  36.000,91.32
  37.000,93.80
  38.000,95.04
  39.000,96.28
  40.000,96.96
  41.000,97.64
  42.000,98.00
  43.000,98.52
  44.000,98.76
  45.000,99.28
  46.000,99.48
  47.000,99.68
  48.000,99.76
  49.000,99.80
  51.000,99.84
  53.000,99.96
  80.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
