1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         751.12          ---          ---     41.99700      3034.11 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals       751.12         0.00         0.00     41.99700      3034.11 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET      19.000         0.00
SET      20.000         0.01
SET      21.000         0.03
SET      22.000         0.06
SET      23.000         0.12
SET      24.000         0.22
SET      25.000         0.43
SET      26.000         0.69
SET      27.000         1.09
SET      28.000         1.67
SET      29.000         2.57
SET      30.000         3.92
SET      31.000         5.73
SET      32.000         7.92
SET      33.000        10.69
SET      34.000        13.76
SET      35.000        17.61
SET      36.000        22.01
SET      37.000        27.26
SET      38.000        33.01
SET      39.000        39.30
SET      40.000        45.93
SET      41.000        52.20
SET      42.000        57.80
SET      43.000        62.97
SET      44.000        67.83
SET      45.000        72.16
SET      46.000        76.25
SET      47.000        80.22
SET      48.000        83.38
SET      49.000        86.45
SET      50.000        88.74
SET      51.000        90.75
SET      52.000        92.44
SET      53.000        93.79
SET      54.000        94.96
SET      55.000        95.77
SET      56.000        96.44
SET      57.000        97.01
SET      58.000        97.49
SET      59.000        97.85
SET      60.000        98.14
SET      61.000        98.35
SET      62.000        98.52
SET      63.000        98.64
SET      64.000        98.77
SET      65.000        98.90
SET      66.000        99.00
SET      67.000        99.10
SET      68.000        99.21
SET      69.000        99.30
SET      70.000        99.40
SET      71.000        99.48
SET      72.000        99.55
SET      73.000        99.63
SET      74.000        99.72
SET      75.000        99.77
SET      76.000        99.80
SET      77.000        99.82
SET      78.000        99.85
SET      79.000        99.87
SET      80.000        99.89
SET      81.000        99.89
SET      82.000        99.91
SET      83.000        99.92
SET      85.000        99.92
SET      86.000        99.93
SET      87.000        99.93
SET      88.000        99.93
SET      89.000        99.94
SET      90.000        99.94
SET      91.000        99.94
SET      92.000        99.94
SET     100.000        99.95
SET     110.000        99.96
SET     120.000        99.97
SET     130.000        99.98
SET     140.000        99.99
SET     170.000       100.00
---
---
