Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,29,0.034211,120290,0,29,0,0.000000
1,0,0.000000,0,31,0.031679,120336,2,29,0,0.000000
2,0,0.000000,0,31,0.032201,128584,0,31,0,0.000000
3,0,0.000000,0,31,0.031790,124453,1,30,0,0.000000
4,0,0.000000,0,32,0.032208,132732,0,32,0,0.000000
5,0,0.000000,0,31,0.032323,128588,0,31,0,0.000000
6,0,0.000000,0,33,0.030526,132751,1,32,0,0.000000
7,0,0.000000,0,31,0.031804,128580,0,31,0,0.000000
8,0,0.000000,0,30,0.033590,124432,0,30,0,0.000000
9,0,0.000000,0,28,0.034891,116140,0,28,0,0.000000
10,0,0.000000,0,30,0.033965,124432,0,30,0,0.000000
11,0,0.000000,0,29,0.034602,120288,0,29,0,0.000000
12,0,0.000000,0,31,0.031574,128576,0,31,0,0.000000
13,0,0.000000,0,32,0.031907,128605,1,31,0,0.000000
14,0,0.000000,0,31,0.032042,128582,0,31,0,0.000000
15,0,0.000000,0,29,0.033995,120286,0,29,0,0.000000
16,0,0.000000,0,31,0.032480,128586,0,31,0,0.000000
17,0,0.000000,0,32,0.031567,132732,0,32,0,0.000000
18,0,0.000000,0,30,0.032764,124436,0,30,0,0.000000
19,0,0.000000,0,31,0.032178,128580,0,31,0,0.000000
20,0,0.000000,0,34,0.029979,132774,2,32,0,0.000000
21,0,0.000000,0,32,0.031111,128599,1,31,0,0.000000
22,0,0.000000,0,32,0.031497,132730,0,32,0,0.000000
23,0,0.000000,0,31,0.032041,124459,1,30,0,0.000000
24,0,0.000000,0,31,0.031798,128580,0,31,0,0.000000
25,0,0.000000,0,31,0.032681,128588,0,31,0,0.000000
26,0,0.000000,0,31,0.032363,124455,1,30,0,0.000000
27,0,0.000000,0,30,0.033459,124434,0,30,0,0.000000
28,0,0.000000,0,31,0.032051,128572,0,31,0,0.000000
29,0,0.000000,0,31,0.032577,124451,1,30,0,0.000000
30,0,0.000000,0,29,0.033570,120286,0,29,0,0.000000
31,0,0.000000,0,32,0.031256,132728,0,32,0,0.000000
32,0,0.000000,0,32,0.031750,132726,0,32,0,0.000000
33,0,0.000000,0,30,0.032868,124434,0,30,0,0.000000
34,0,0.000000,0,31,0.032711,124453,1,30,0,0.000000
35,0,0.000000,0,29,0.033618,120284,0,29,0,0.000000
36,0,0.000000,0,32,0.031534,128605,1,31,0,0.000000
37,0,0.000000,0,31,0.032752,128580,0,31,0,0.000000
38,0,0.000000,0,30,0.032921,124440,0,30,0,0.000000
39,0,0.000000,0,33,0.030801,136876,0,33,0,0.000000
40,0,0.000000,0,31,0.032120,128584,0,31,0,0.000000
41,0,0.000000,0,30,0.033268,124428,0,30,0,0.000000
42,0,0.000000,0,30,0.032804,124434,0,30,0,0.000000
43,0,0.000000,0,32,0.031805,128605,1,31,0,0.000000
44,0,0.000000,0,30,0.033235,124436,0,30,0,0.000000
45,0,0.000000,0,32,0.031251,132724,0,32,0,0.000000
46,0,0.000000,0,31,0.031427,124455,1,30,0,0.000000
47,0,0.000000,0,30,0.033328,124426,0,30,0,0.000000
48,0,0.000000,0,30,0.033839,124438,0,30,0,0.000000
49,0,0.000000,0,28,0.036306,116140,0,28,0,0.000000
50,0,0.000000,0,30,0.033113,120305,1,29,0,0.000000
51,0,0.000000,0,28,0.034824,116138,0,28,0,0.000000
52,0,0.000000,0,31,0.032364,128582,0,31,0,0.000000
53,0,0.000000,0,32,0.031677,124486,2,30,0,0.000000
54,0,0.000000,0,32,0.031522,132726,0,32,0,0.000000
55,0,0.000000,0,31,0.032346,128582,0,31,0,0.000000
56,0,0.000000,0,32,0.031232,128605,1,31,0,0.000000
57,0,0.000000,0,30,0.032804,124428,0,30,0,0.000000
58,0,0.000000,0,31,0.032640,128584,0,31,0,0.000000
59,0,0.000000,0,31,0.031741,128582,0,31,0,0.000000
60,0,0.000000,0,31,0.032290,128584,0,31,0,0.000000
61,0,0.000000,0,31,0.032241,128584,0,31,0,0.000000
62,0,0.000000,0,33,0.030330,128628,2,31,0,0.000000
63,0,0.000000,0,31,0.032226,128576,0,31,0,0.000000
64,0,0.000000,0,31,0.032489,128582,0,31,0,0.000000
65,0,0.000000,0,31,0.032709,120334,2,29,0,0.000000
66,0,0.000000,0,31,0.031260,124463,1,30,0,0.000000
67,0,0.000000,0,31,0.032530,128582,0,31,0,0.000000
68,0,0.000000,0,30,0.033507,124430,0,30,0,0.000000
69,0,0.000000,0,31,0.032726,128582,0,31,0,0.000000
70,0,0.000000,0,1,0.030504,4146,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   6.100,0.05
  14.000,0.09
  15.000,0.23
  16.000,0.42
  17.000,0.60
  18.000,0.83
  19.000,1.16
  20.000,1.71
  21.000,1.94
  22.000,2.22
  23.000,2.69
  24.000,3.33
  25.000,4.54
  26.000,6.67
  27.000,9.95
  28.000,13.33
  29.000,20.00
  30.000,30.83
  31.000,48.38
  32.000,62.50
  33.000,69.03
  34.000,74.35
  35.000,79.12
  36.000,83.10
  37.000,86.62
  38.000,88.98
  39.000,91.16
  40.000,93.24
  41.000,94.86
  42.000,96.16
  43.000,97.41
  44.000,98.33
  45.000,98.84
  46.000,99.21
  47.000,99.54
  48.000,99.63
  49.000,99.68
  50.000,99.86
  52.000,99.91
  53.000,99.95
  87.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
