Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,29,0.034371,120290,0,29,0,0.000000
1,0,0.000000,0,33,0.029555,128632,2,31,0,0.000000
2,0,0.000000,0,31,0.032260,128584,0,31,0,0.000000
3,0,0.000000,0,31,0.032678,124453,1,30,0,0.000000
4,0,0.000000,0,29,0.034826,120290,0,29,0,0.000000
5,0,0.000000,0,29,0.033680,120290,0,29,0,0.000000
6,0,0.000000,0,33,0.030926,132751,1,32,0,0.000000
7,0,0.000000,0,31,0.032129,128582,0,31,0,0.000000
8,0,0.000000,0,31,0.031859,128582,0,31,0,0.000000
9,0,0.000000,0,31,0.032665,128580,0,31,0,0.000000
10,0,0.000000,0,31,0.031784,128580,0,31,0,0.000000
11,0,0.000000,0,30,0.033496,124436,0,30,0,0.000000
12,0,0.000000,0,31,0.032498,128574,0,31,0,0.000000
13,0,0.000000,0,31,0.031949,124459,1,30,0,0.000000
14,0,0.000000,0,32,0.031720,132728,0,32,0,0.000000
15,0,0.000000,0,31,0.031670,128584,0,31,0,0.000000
16,0,0.000000,0,30,0.033277,124438,0,30,0,0.000000
17,0,0.000000,0,32,0.031994,132732,0,32,0,0.000000
18,0,0.000000,0,30,0.033128,124436,0,30,0,0.000000
19,0,0.000000,0,31,0.032126,124455,1,30,0,0.000000
20,0,0.000000,0,33,0.030393,132747,1,32,0,0.000000
21,0,0.000000,0,31,0.032132,124453,1,30,0,0.000000
22,0,0.000000,0,31,0.031795,128584,0,31,0,0.000000
23,0,0.000000,0,31,0.032293,124459,1,30,0,0.000000
24,0,0.000000,0,32,0.031749,132728,0,32,0,0.000000
25,0,0.000000,0,29,0.034108,120292,0,29,0,0.000000
26,0,0.000000,0,31,0.032548,124455,1,30,0,0.000000
27,0,0.000000,0,30,0.033433,124434,0,30,0,0.000000
28,0,0.000000,0,29,0.033891,120278,0,29,0,0.000000
29,0,0.000000,0,30,0.033554,120301,1,29,0,0.000000
30,0,0.000000,0,30,0.033584,124434,0,30,0,0.000000
31,0,0.000000,0,29,0.034538,120286,0,29,0,0.000000
32,0,0.000000,0,31,0.032189,128580,0,31,0,0.000000
33,0,0.000000,0,30,0.032780,124430,0,30,0,0.000000
34,0,0.000000,0,32,0.031212,132726,0,32,0,0.000000
35,0,0.000000,0,32,0.031745,128607,1,31,0,0.000000
36,0,0.000000,0,31,0.031434,124457,1,30,0,0.000000
37,0,0.000000,0,30,0.034297,124428,0,30,0,0.000000
38,0,0.000000,0,30,0.032803,124440,0,30,0,0.000000
39,0,0.000000,0,31,0.032699,128584,0,31,0,0.000000
40,0,0.000000,0,30,0.033267,124432,0,30,0,0.000000
41,0,0.000000,0,30,0.032837,124428,0,30,0,0.000000
42,0,0.000000,0,31,0.032703,128584,0,31,0,0.000000
43,0,0.000000,0,31,0.031932,124455,1,30,0,0.000000
44,0,0.000000,0,30,0.032729,124436,0,30,0,0.000000
45,0,0.000000,0,32,0.032365,132730,0,32,0,0.000000
46,0,0.000000,0,32,0.031245,128601,1,31,0,0.000000
47,0,0.000000,0,28,0.034837,116134,0,28,0,0.000000
48,0,0.000000,0,29,0.035052,120282,0,29,0,0.000000
49,0,0.000000,0,29,0.033952,120292,0,29,0,0.000000
50,0,0.000000,0,30,0.033105,120305,1,29,0,0.000000
51,0,0.000000,0,30,0.034082,124430,0,30,0,0.000000
52,0,0.000000,0,30,0.032727,124438,0,30,0,0.000000
53,0,0.000000,0,32,0.031784,124482,2,30,0,0.000000
54,0,0.000000,0,30,0.032964,124434,0,30,0,0.000000
55,0,0.000000,0,31,0.032065,128578,0,31,0,0.000000
56,0,0.000000,0,32,0.031445,132734,0,32,0,0.000000
57,0,0.000000,0,31,0.032714,124449,1,30,0,0.000000
58,0,0.000000,0,31,0.031882,128586,0,31,0,0.000000
59,0,0.000000,0,31,0.032065,128580,0,31,0,0.000000
60,0,0.000000,0,31,0.031976,128582,0,31,0,0.000000
61,0,0.000000,0,31,0.032511,128584,0,31,0,0.000000
62,0,0.000000,0,32,0.031312,124480,2,30,0,0.000000
63,0,0.000000,0,31,0.031942,128576,0,31,0,0.000000
64,0,0.000000,0,32,0.031590,132732,0,32,0,0.000000
65,0,0.000000,0,32,0.031534,124482,2,30,0,0.000000
