Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,30,0.032753,124438,0,30,0,0.000000
1,0,0.000000,0,33,0.029969,128632,2,31,0,0.000000
2,0,0.000000,0,30,0.033269,124436,0,30,0,0.000000
3,0,0.000000,0,32,0.031657,128601,1,31,0,0.000000
4,0,0.000000,0,31,0.032388,128584,0,31,0,0.000000
5,0,0.000000,0,29,0.034392,120292,0,29,0,0.000000
6,0,0.000000,0,29,0.034441,116159,1,28,0,0.000000
7,0,0.000000,0,28,0.035446,116140,0,28,0,0.000000
8,0,0.000000,0,28,0.035514,116136,0,28,0,0.000000
9,0,0.000000,0,29,0.034626,120284,0,29,0,0.000000
10,0,0.000000,0,29,0.034230,120288,0,29,0,0.000000
11,0,0.000000,0,32,0.032002,132730,0,32,0,0.000000
12,0,0.000000,0,30,0.033128,124430,0,30,0,0.000000
13,0,0.000000,0,32,0.031617,128603,1,31,0,0.000000
14,0,0.000000,0,30,0.033065,124434,0,30,0,0.000000
15,0,0.000000,0,30,0.033307,124434,0,30,0,0.000000
16,0,0.000000,0,30,0.032706,124436,0,30,0,0.000000
17,0,0.000000,0,31,0.032734,128586,0,31,0,0.000000
18,0,0.000000,0,31,0.031771,128586,0,31,0,0.000000
19,0,0.000000,0,30,0.033864,124428,0,30,0,0.000000
20,0,0.000000,0,32,0.031304,124482,2,30,0,0.000000
21,0,0.000000,0,30,0.032764,124424,0,30,0,0.000000
22,0,0.000000,0,32,0.031662,128609,1,31,0,0.000000
23,0,0.000000,0,32,0.030718,132732,0,32,0,0.000000
24,0,0.000000,0,31,0.032742,124451,1,30,0,0.000000
25,0,0.000000,0,30,0.033332,124440,0,30,0,0.000000
26,0,0.000000,0,32,0.031715,132734,0,32,0,0.000000
27,0,0.000000,0,29,0.033571,116155,1,28,0,0.000000
28,0,0.000000,0,31,0.032166,128580,0,31,0,0.000000
29,0,0.000000,0,31,0.032910,128572,0,31,0,0.000000
30,0,0.000000,0,31,0.032028,124453,1,30,0,0.000000
31,0,0.000000,0,29,0.034293,120286,0,29,0,0.000000
32,0,0.000000,0,31,0.032527,128582,0,31,0,0.000000
33,0,0.000000,0,31,0.032139,128576,0,31,0,0.000000
34,0,0.000000,0,32,0.031460,132732,0,32,0,0.000000
35,0,0.000000,0,31,0.031716,124455,1,30,0,0.000000
36,0,0.000000,0,32,0.031113,128605,1,31,0,0.000000
37,0,0.000000,0,31,0.032462,128582,0,31,0,0.000000
38,0,0.000000,0,30,0.033168,124432,0,30,0,0.000000
39,0,0.000000,0,31,0.032386,128584,0,31,0,0.000000
40,0,0.000000,0,30,0.033112,124434,0,30,0,0.000000
41,0,0.000000,0,30,0.033834,124430,0,30,0,0.000000
42,0,0.000000,0,31,0.032000,128582,0,31,0,0.000000
43,0,0.000000,0,32,0.031666,128601,1,31,0,0.000000
44,0,0.000000,0,31,0.032285,128584,0,31,0,0.000000
45,0,0.000000,0,30,0.033299,124434,0,30,0,0.000000
46,0,0.000000,0,31,0.032081,124455,1,30,0,0.000000
47,0,0.000000,0,31,0.032247,128578,0,31,0,0.000000
48,0,0.000000,0,31,0.032391,128576,0,31,0,0.000000
49,0,0.000000,0,30,0.032969,124440,0,30,0,0.000000
50,0,0.000000,0,31,0.031986,124453,1,30,0,0.000000
51,0,0.000000,0,31,0.032488,128578,0,31,0,0.000000
52,0,0.000000,0,33,0.030690,136882,0,33,0,0.000000
53,0,0.000000,0,32,0.031117,124482,2,30,0,0.000000
54,0,0.000000,0,30,0.032761,124432,0,30,0,0.000000
55,0,0.000000,0,30,0.033429,124432,0,30,0,0.000000
56,0,0.000000,0,31,0.032254,128586,0,31,0,0.000000
57,0,0.000000,0,30,0.033305,120301,1,29,0,0.000000
58,0,0.000000,0,31,0.032518,128586,0,31,0,0.000000
59,0,0.000000,0,31,0.032482,128580,0,31,0,0.000000
60,0,0.000000,0,31,0.032216,128582,0,31,0,0.000000
61,0,0.000000,0,31,0.031821,128584,0,31,0,0.000000
62,0,0.000000,0,31,0.032328,120334,2,29,0,0.000000
63,0,0.000000,0,31,0.032577,128574,0,31,0,0.000000
64,0,0.000000,0,31,0.032325,128584,0,31,0,0.000000
65,0,0.000000,0,30,0.032760,116186,2,28,0,0.000000
66,0,0.000000,0,31,0.032225,128586,0,31,0,0.000000
67,0,0.000000,0,31,0.032776,124457,1,30,0,0.000000
68,0,0.000000,0,32,0.031290,132726,0,32,0,0.000000
69,0,0.000000,0,30,0.032888,124436,0,30,0,0.000000
70,0,0.000000,0,1,0.029100,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   7.400,0.05
  10.000,0.09
  13.000,0.14
  15.000,0.28
  16.000,0.51
  17.000,0.65
  18.000,0.98
  19.000,1.07
  20.000,1.30
  21.000,1.58
  22.000,2.05
  23.000,2.37
  24.000,2.88
  25.000,3.95
  26.000,5.49
  27.000,8.74
  28.000,12.70
  29.000,19.21
  30.000,30.42
  31.000,46.60
  32.000,61.35
  33.000,68.60
  34.000,73.21
  35.000,77.44
  36.000,81.30
  37.000,85.77
  38.000,88.79
  39.000,91.16
  40.000,93.02
  41.000,94.79
  42.000,96.47
  43.000,97.58
  44.000,98.37
  45.000,98.93
  46.000,99.21
  47.000,99.53
  48.000,99.72
  49.000,99.95
  93.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
