Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,51,0.019216,210960,0,0.000000,0,0,0,0,0.000000
1,61,0.016555,252314,0,0.000000,0,0,0,0,0.000000
2,62,0.016055,256461,0,0.000000,0,0,0,0,0.000000
3,64,0.015571,264728,0,0.000000,0,0,0,0,0.000000
4,59,0.017002,244050,0,0.000000,0,0,0,0,0.000000
5,65,0.015394,268876,0,0.000000,0,0,0,0,0.000000
6,65,0.015451,268868,0,0.000000,0,0,0,0,0.000000
7,60,0.016804,248177,0,0.000000,0,0,0,0,0.000000
8,58,0.016969,239914,0,0.000000,0,0,0,0,0.000000
9,59,0.017026,244044,0,0.000000,0,0,0,0,0.000000
10,62,0.016184,256452,0,0.000000,0,0,0,0,0.000000
11,60,0.016589,248186,0,0.000000,0,0,0,0,0.000000
12,59,0.017044,244048,0,0.000000,0,0,0,0,0.000000
13,60,0.016660,248182,0,0.000000,0,0,0,0,0.000000
14,58,0.016742,239910,0,0.000000,0,0,0,0,0.000000
15,62,0.016579,256455,0,0.000000,0,0,0,0,0.000000
16,63,0.015770,260589,0,0.000000,0,0,0,0,0.000000
17,61,0.016383,252316,0,0.000000,0,0,0,0,0.000000
18,54,0.016581,223361,0,0.000000,0,0,0,0,0.000000
19,48,0.023018,198550,0,0.000000,0,0,0,0,0.000000
20,59,0.016963,244049,0,0.000000,0,0,0,0,0.000000
21,60,0.016667,248188,0,0.000000,0,0,0,0,0.000000
22,61,0.016449,252321,0,0.000000,0,0,0,0,0.000000
23,65,0.015328,268859,0,0.000000,0,0,0,0,0.000000
24,65,0.015522,268865,0,0.000000,0,0,0,0,0.000000
25,61,0.016232,252315,0,0.000000,0,0,0,0,0.000000
26,62,0.016277,256455,0,0.000000,0,0,0,0,0.000000
27,68,0.014756,281276,0,0.000000,0,0,0,0,0.000000
28,61,0.016186,252317,0,0.000000,0,0,0,0,0.000000
29,59,0.017052,244046,0,0.000000,0,0,0,0,0.000000
30,62,0.016065,256451,0,0.000000,0,0,0,0,0.000000
31,61,0.016527,252316,0,0.000000,0,0,0,0,0.000000
32,60,0.016483,248187,0,0.000000,0,0,0,0,0.000000
33,62,0.016102,256459,0,0.000000,0,0,0,0,0.000000
34,61,0.016396,252317,0,0.000000,0,0,0,0,0.000000
35,57,0.016625,235780,0,0.000000,0,0,0,0,0.000000
36,58,0.018226,239908,0,0.000000,0,0,0,0,0.000000
37,61,0.016454,252322,0,0.000000,0,0,0,0,0.000000
38,62,0.016068,256459,0,0.000000,0,0,0,0,0.000000
39,60,0.016572,248183,0,0.000000,0,0,0,0,0.000000
40,61,0.016394,252315,0,0.000000,0,0,0,0,0.000000
41,59,0.017028,244046,0,0.000000,0,0,0,0,0.000000
42,59,0.017099,244050,0,0.000000,0,0,0,0,0.000000
43,62,0.015900,256454,0,0.000000,0,0,0,0,0.000000
44,64,0.015824,264729,0,0.000000,0,0,0,0,0.000000
45,60,0.016556,248175,0,0.000000,0,0,0,0,0.000000
46,50,0.019810,206818,0,0.000000,0,0,0,0,0.000000
47,51,0.019940,210959,0,0.000000,0,0,0,0,0.000000
48,65,0.015241,268859,0,0.000000,0,0,0,0,0.000000
49,62,0.016033,256453,0,0.000000,0,0,0,0,0.000000
50,63,0.015882,260590,0,0.000000,0,0,0,0,0.000000
51,60,0.016888,248189,0,0.000000,0,0,0,0,0.000000
52,57,0.017311,235768,0,0.000000,0,0,0,0,0.000000
53,61,0.016499,252327,0,0.000000,0,0,0,0,0.000000
54,61,0.016283,252319,0,0.000000,0,0,0,0,0.000000
55,64,0.015641,264734,0,0.000000,0,0,0,0,0.000000
56,61,0.016471,252320,0,0.000000,0,0,0,0,0.000000
57,63,0.015986,260597,0,0.000000,0,0,0,0,0.000000
58,59,0.016749,244045,0,0.000000,0,0,0,0,0.000000
59,61,0.016381,252328,0,0.000000,0,0,0,0,0.000000
60,60,0.016586,248186,0,0.000000,0,0,0,0,0.000000
61,60,0.016756,248180,0,0.000000,0,0,0,0,0.000000
62,62,0.016088,256455,0,0.000000,0,0,0,0,0.000000
63,60,0.016389,248184,0,0.000000,0,0,0,0,0.000000
64,61,0.016746,252322,0,0.000000,0,0,0,0,0.000000
65,61,0.016348,252323,0,0.000000,0,0,0,0,0.000000
66,58,0.015761,239908,0,0.000000,0,0,0,0,0.000000
67,65,0.016697,268853,0,0.000000,0,0,0,0,0.000000
68,31,0.028295,128233,0,0.000000,0,0,0,0,0.000000
69,66,0.017034,273010,0,0.000000,0,0,0,0,0.000000
70,59,0.016860,244048,0,0.000000,0,0,0,0,0.000000
71,61,0.016433,252316,0,0.000000,0,0,0,0,0.000000
72,62,0.016071,256457,0,0.000000,0,0,0,0,0.000000
73,62,0.016171,256454,0,0.000000,0,0,0,0,0.000000
74,62,0.016212,256448,0,0.000000,0,0,0,0,0.000000
75,62,0.016222,256456,0,0.000000,0,0,0,0,0.000000
76,58,0.017046,239912,0,0.000000,0,0,0,0,0.000000
77,61,0.016523,252321,0,0.000000,0,0,0,0,0.000000
78,60,0.016578,248186,0,0.000000,0,0,0,0,0.000000
79,63,0.015814,260597,0,0.000000,0,0,0,0,0.000000
80,63,0.015885,260591,0,0.000000,0,0,0,0,0.000000
