Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,33,0.029517,136501,0,0.000000,0,0,0,0,0.000000
1,36,0.027595,148908,0,0.000000,0,0,0,0,0.000000
2,39,0.026388,161320,0,0.000000,0,0,0,0,0.000000
3,36,0.027810,148914,0,0.000000,0,0,0,0,0.000000
4,35,0.028185,144774,0,0.000000,0,0,0,0,0.000000
5,39,0.025870,161318,0,0.000000,0,0,0,0,0.000000
6,37,0.026766,153048,0,0.000000,0,0,0,0,0.000000
7,35,0.028958,144776,0,0.000000,0,0,0,0,0.000000
8,35,0.028088,144776,0,0.000000,0,0,0,0,0.000000
9,38,0.026544,157190,0,0.000000,0,0,0,0,0.000000
10,38,0.026288,157183,0,0.000000,0,0,0,0,0.000000
11,39,0.025799,161321,0,0.000000,0,0,0,0,0.000000
12,36,0.027432,148905,0,0.000000,0,0,0,0,0.000000
13,39,0.025727,161320,0,0.000000,0,0,0,0,0.000000
14,37,0.027040,153050,0,0.000000,0,0,0,0,0.000000
15,38,0.026359,157178,0,0.000000,0,0,0,0,0.000000
16,37,0.027095,153042,0,0.000000,0,0,0,0,0.000000
17,36,0.026635,148911,0,0.000000,0,0,0,0,0.000000
18,38,0.026966,157186,0,0.000000,0,0,0,0,0.000000
19,38,0.026779,157181,0,0.000000,0,0,0,0,0.000000
20,37,0.026720,153047,0,0.000000,0,0,0,0,0.000000
21,38,0.026685,157185,0,0.000000,0,0,0,0,0.000000
22,38,0.026135,157181,0,0.000000,0,0,0,0,0.000000
23,39,0.025676,161318,0,0.000000,0,0,0,0,0.000000
24,37,0.026618,153046,0,0.000000,0,0,0,0,0.000000
25,36,0.027746,148911,0,0.000000,0,0,0,0,0.000000
26,39,0.025539,161315,0,0.000000,0,0,0,0,0.000000
27,38,0.026417,157182,0,0.000000,0,0,0,0,0.000000
28,37,0.027273,153040,0,0.000000,0,0,0,0,0.000000
29,35,0.028131,144780,0,0.000000,0,0,0,0,0.000000
30,39,0.026037,161314,0,0.000000,0,0,0,0,0.000000
31,37,0.026520,153047,0,0.000000,0,0,0,0,0.000000
32,39,0.026264,161320,0,0.000000,0,0,0,0,0.000000
33,37,0.027107,153050,0,0.000000,0,0,0,0,0.000000
34,37,0.026425,153048,0,0.000000,0,0,0,0,0.000000
35,38,0.026374,157186,0,0.000000,0,0,0,0,0.000000
36,36,0.027877,148907,0,0.000000,0,0,0,0,0.000000
37,37,0.027099,153047,0,0.000000,0,0,0,0,0.000000
38,39,0.025885,161315,0,0.000000,0,0,0,0,0.000000
39,37,0.027126,153042,0,0.000000,0,0,0,0,0.000000
40,36,0.027803,148909,0,0.000000,0,0,0,0,0.000000
41,39,0.025187,161318,0,0.000000,0,0,0,0,0.000000
42,40,0.025068,165457,0,0.000000,0,0,0,0,0.000000
43,38,0.025979,157184,0,0.000000,0,0,0,0,0.000000
44,38,0.026774,157180,0,0.000000,0,0,0,0,0.000000
45,39,0.025823,161320,0,0.000000,0,0,0,0,0.000000
46,38,0.025996,157182,0,0.000000,0,0,0,0,0.000000
47,36,0.027999,148906,0,0.000000,0,0,0,0,0.000000
48,38,0.026041,157183,0,0.000000,0,0,0,0,0.000000
49,36,0.027724,148907,0,0.000000,0,0,0,0,0.000000
50,36,0.027768,148907,0,0.000000,0,0,0,0,0.000000
51,38,0.026339,157179,0,0.000000,0,0,0,0,0.000000
52,38,0.026143,157190,0,0.000000,0,0,0,0,0.000000
53,37,0.027209,153044,0,0.000000,0,0,0,0,0.000000
54,34,0.029254,140640,0,0.000000,0,0,0,0,0.000000
55,41,0.024802,169592,0,0.000000,0,0,0,0,0.000000
56,36,0.027446,148911,0,0.000000,0,0,0,0,0.000000
57,37,0.026838,153047,0,0.000000,0,0,0,0,0.000000
58,38,0.026470,157186,0,0.000000,0,0,0,0,0.000000
59,35,0.028456,144770,0,0.000000,0,0,0,0,0.000000
60,38,0.026526,157184,0,0.000000,0,0,0,0,0.000000
61,38,0.026247,157189,0,0.000000,0,0,0,0,0.000000
62,39,0.025713,161317,0,0.000000,0,0,0,0,0.000000
63,39,0.025524,161318,0,0.000000,0,0,0,0,0.000000
64,37,0.027148,153043,0,0.000000,0,0,0,0,0.000000
65,37,0.027207,153043,0,0.000000,0,0,0,0,0.000000
66,37,0.026309,153048,0,0.000000,0,0,0,0,0.000000
67,37,0.027434,153048,0,0.000000,0,0,0,0,0.000000
68,39,0.025770,161320,0,0.000000,0,0,0,0,0.000000
69,53,0.018888,219233,0,0.000000,0,0,0,0,0.000000
70,1,0.015437,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
  11.000,0.11
  12.000,0.19
  13.000,0.42
  14.000,0.80
  15.000,1.18
  16.000,1.94
  17.000,3.42
  18.000,4.98
  19.000,7.60
  20.000,11.28
  21.000,15.08
  22.000,19.38
  23.000,25.38
  24.000,33.02
  25.000,42.40
  26.000,51.29
  27.000,61.82
  28.000,70.10
  29.000,75.46
  30.000,80.62
  31.000,85.37
  32.000,89.10
  33.000,91.60
  34.000,93.50
  35.000,95.06
  36.000,96.16
  37.000,97.00
  38.000,97.57
  39.000,97.99
  40.000,98.40
  41.000,98.67
  42.000,99.01
  43.000,99.09
  44.000,99.28
  45.000,99.35
  46.000,99.47
  47.000,99.54
  48.000,99.58
  49.000,99.81
  50.000,99.92
  54.000,99.96
  56.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
