Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,33,0.029164,136501,0,0.000000,0,0,0,0,0.000000
1,35,0.029501,144772,0,0.000000,0,0,0,0,0.000000
2,36,0.027267,148911,0,0.000000,0,0,0,0,0.000000
3,36,0.027980,148911,0,0.000000,0,0,0,0,0.000000
4,36,0.027777,148912,0,0.000000,0,0,0,0,0.000000
5,36,0.028101,148912,0,0.000000,0,0,0,0,0.000000
6,39,0.025253,161317,0,0.000000,0,0,0,0,0.000000
7,35,0.028422,144779,0,0.000000,0,0,0,0,0.000000
8,37,0.026820,153046,0,0.000000,0,0,0,0,0.000000
9,36,0.028453,148917,0,0.000000,0,0,0,0,0.000000
10,36,0.027542,148910,0,0.000000,0,0,0,0,0.000000
11,37,0.026730,153051,0,0.000000,0,0,0,0,0.000000
12,37,0.027169,153042,0,0.000000,0,0,0,0,0.000000
13,36,0.027642,148910,0,0.000000,0,0,0,0,0.000000
14,35,0.028908,144774,0,0.000000,0,0,0,0,0.000000
15,36,0.027458,148910,0,0.000000,0,0,0,0,0.000000
16,36,0.028394,148905,0,0.000000,0,0,0,0,0.000000
17,37,0.026728,153045,0,0.000000,0,0,0,0,0.000000
18,37,0.026941,153052,0,0.000000,0,0,0,0,0.000000
19,35,0.028155,144771,0,0.000000,0,0,0,0,0.000000
20,37,0.027643,153047,0,0.000000,0,0,0,0,0.000000
21,36,0.027323,148910,0,0.000000,0,0,0,0,0.000000
22,35,0.029185,144774,0,0.000000,0,0,0,0,0.000000
23,36,0.027108,148911,0,0.000000,0,0,0,0,0.000000
24,38,0.026879,157180,0,0.000000,0,0,0,0,0.000000
25,35,0.028219,144774,0,0.000000,0,0,0,0,0.000000
26,40,0.024717,165452,0,0.000000,0,0,0,0,0.000000
27,35,0.029122,144772,0,0.000000,0,0,0,0,0.000000
28,37,0.026888,153044,0,0.000000,0,0,0,0,0.000000
29,38,0.026324,157181,0,0.000000,0,0,0,0,0.000000
30,38,0.026152,157184,0,0.000000,0,0,0,0,0.000000
31,37,0.027099,153045,0,0.000000,0,0,0,0,0.000000
32,39,0.025739,161321,0,0.000000,0,0,0,0,0.000000
33,37,0.026589,153044,0,0.000000,0,0,0,0,0.000000
34,36,0.028112,148917,0,0.000000,0,0,0,0,0.000000
35,37,0.026659,153047,0,0.000000,0,0,0,0,0.000000
36,37,0.027428,153049,0,0.000000,0,0,0,0,0.000000
37,35,0.028649,144768,0,0.000000,0,0,0,0,0.000000
38,36,0.027320,148911,0,0.000000,0,0,0,0,0.000000
39,37,0.027405,153045,0,0.000000,0,0,0,0,0.000000
40,35,0.028634,144769,0,0.000000,0,0,0,0,0.000000
41,38,0.026464,157182,0,0.000000,0,0,0,0,0.000000
42,39,0.025638,161316,0,0.000000,0,0,0,0,0.000000
43,37,0.027048,153050,0,0.000000,0,0,0,0,0.000000
44,37,0.026917,153046,0,0.000000,0,0,0,0,0.000000
45,35,0.028208,144771,0,0.000000,0,0,0,0,0.000000
46,35,0.028238,144777,0,0.000000,0,0,0,0,0.000000
47,39,0.026302,161315,0,0.000000,0,0,0,0,0.000000
48,38,0.026386,157180,0,0.000000,0,0,0,0,0.000000
49,36,0.026912,148911,0,0.000000,0,0,0,0,0.000000
50,36,0.028289,148908,0,0.000000,0,0,0,0,0.000000
51,37,0.026937,153042,0,0.000000,0,0,0,0,0.000000
52,36,0.028148,148908,0,0.000000,0,0,0,0,0.000000
53,36,0.027035,148914,0,0.000000,0,0,0,0,0.000000
