Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,35,0.028172,144774,0,0.000000,0,0,0,0,0.000000
1,36,0.028058,148908,0,0.000000,0,0,0,0,0.000000
2,36,0.027720,148911,0,0.000000,0,0,0,0,0.000000
3,35,0.027909,144776,0,0.000000,0,0,0,0,0.000000
4,37,0.027651,153048,0,0.000000,0,0,0,0,0.000000
5,36,0.027111,148910,0,0.000000,0,0,0,0,0.000000
6,37,0.027689,153046,0,0.000000,0,0,0,0,0.000000
7,35,0.028372,144779,0,0.000000,0,0,0,0,0.000000
8,37,0.027128,153046,0,0.000000,0,0,0,0,0.000000
9,36,0.027886,148917,0,0.000000,0,0,0,0,0.000000
10,36,0.027552,148909,0,0.000000,0,0,0,0,0.000000
11,37,0.026658,153052,0,0.000000,0,0,0,0,0.000000
12,36,0.028020,148905,0,0.000000,0,0,0,0,0.000000
13,38,0.026370,157183,0,0.000000,0,0,0,0,0.000000
14,35,0.028832,144774,0,0.000000,0,0,0,0,0.000000
15,37,0.026431,153047,0,0.000000,0,0,0,0,0.000000
16,36,0.027777,148904,0,0.000000,0,0,0,0,0.000000
17,38,0.026793,157183,0,0.000000,0,0,0,0,0.000000
18,36,0.027756,148913,0,0.000000,0,0,0,0,0.000000
19,38,0.026342,157182,0,0.000000,0,0,0,0,0.000000
20,38,0.026328,157181,0,0.000000,0,0,0,0,0.000000
21,37,0.026838,153047,0,0.000000,0,0,0,0,0.000000
22,38,0.026471,157183,0,0.000000,0,0,0,0,0.000000
23,38,0.026185,157184,0,0.000000,0,0,0,0,0.000000
24,36,0.028041,148909,0,0.000000,0,0,0,0,0.000000
25,37,0.026874,153045,0,0.000000,0,0,0,0,0.000000
26,38,0.026096,157181,0,0.000000,0,0,0,0,0.000000
27,37,0.026802,153044,0,0.000000,0,0,0,0,0.000000
28,36,0.027716,148906,0,0.000000,0,0,0,0,0.000000
29,36,0.028203,148913,0,0.000000,0,0,0,0,0.000000
30,38,0.026397,157179,0,0.000000,0,0,0,0,0.000000
31,37,0.026420,153048,0,0.000000,0,0,0,0,0.000000
32,37,0.027559,153045,0,0.000000,0,0,0,0,0.000000
33,35,0.028290,144774,0,0.000000,0,0,0,0,0.000000
34,38,0.026289,157187,0,0.000000,0,0,0,0,0.000000
35,39,0.025751,161322,0,0.000000,0,0,0,0,0.000000
36,37,0.026947,153049,0,0.000000,0,0,0,0,0.000000
37,37,0.027031,153041,0,0.000000,0,0,0,0,0.000000
38,40,0.025112,165453,0,0.000000,0,0,0,0,0.000000
39,35,0.028088,144771,0,0.000000,0,0,0,0,0.000000
40,38,0.027006,157184,0,0.000000,0,0,0,0,0.000000
41,39,0.025556,161318,0,0.000000,0,0,0,0,0.000000
42,39,0.025642,161316,0,0.000000,0,0,0,0,0.000000
43,39,0.025715,161319,0,0.000000,0,0,0,0,0.000000
44,37,0.026873,153050,0,0.000000,0,0,0,0,0.000000
45,38,0.026269,157182,0,0.000000,0,0,0,0,0.000000
46,38,0.026310,157185,0,0.000000,0,0,0,0,0.000000
47,37,0.027184,153040,0,0.000000,0,0,0,0,0.000000
48,37,0.026616,153045,0,0.000000,0,0,0,0,0.000000
49,35,0.028927,144771,0,0.000000,0,0,0,0,0.000000
50,37,0.027102,153045,0,0.000000,0,0,0,0,0.000000
51,35,0.028235,144770,0,0.000000,0,0,0,0,0.000000
52,38,0.025992,157183,0,0.000000,0,0,0,0,0.000000
53,38,0.026488,157185,0,0.000000,0,0,0,0,0.000000
54,35,0.028698,144776,0,0.000000,0,0,0,0,0.000000
55,39,0.025933,161318,0,0.000000,0,0,0,0,0.000000
56,36,0.027425,148911,0,0.000000,0,0,0,0,0.000000
