Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,35,0.027490,144774,0,0.000000,0,0,0,0,0.000000
1,35,0.029252,144772,0,0.000000,0,0,0,0,0.000000
2,36,0.027479,148910,0,0.000000,0,0,0,0,0.000000
3,37,0.027526,153050,0,0.000000,0,0,0,0,0.000000
4,36,0.027876,148911,0,0.000000,0,0,0,0,0.000000
5,36,0.027437,148910,0,0.000000,0,0,0,0,0.000000
6,37,0.026569,153046,0,0.000000,0,0,0,0,0.000000
7,37,0.027315,153050,0,0.000000,0,0,0,0,0.000000
8,38,0.026767,157186,0,0.000000,0,0,0,0,0.000000
9,35,0.028122,144780,0,0.000000,0,0,0,0,0.000000
10,36,0.027933,148909,0,0.000000,0,0,0,0,0.000000
11,38,0.025932,157187,0,0.000000,0,0,0,0,0.000000
12,36,0.027913,148904,0,0.000000,0,0,0,0,0.000000
13,36,0.027916,148911,0,0.000000,0,0,0,0,0.000000
14,35,0.028332,144774,0,0.000000,0,0,0,0,0.000000
15,36,0.027880,148911,0,0.000000,0,0,0,0,0.000000
16,36,0.027912,148904,0,0.000000,0,0,0,0,0.000000
17,39,0.025991,161319,0,0.000000,0,0,0,0,0.000000
18,37,0.027020,153050,0,0.000000,0,0,0,0,0.000000
19,35,0.028039,144772,0,0.000000,0,0,0,0,0.000000
20,37,0.027405,153046,0,0.000000,0,0,0,0,0.000000
21,36,0.026880,148910,0,0.000000,0,0,0,0,0.000000
22,35,0.029023,144774,0,0.000000,0,0,0,0,0.000000
23,39,0.025935,161322,0,0.000000,0,0,0,0,0.000000
24,37,0.027174,153043,0,0.000000,0,0,0,0,0.000000
25,36,0.027637,148909,0,0.000000,0,0,0,0,0.000000
26,38,0.026053,157181,0,0.000000,0,0,0,0,0.000000
27,35,0.028676,144770,0,0.000000,0,0,0,0,0.000000
28,36,0.027612,148909,0,0.000000,0,0,0,0,0.000000
29,37,0.026734,153046,0,0.000000,0,0,0,0,0.000000
30,38,0.026427,157181,0,0.000000,0,0,0,0,0.000000
31,38,0.026821,157184,0,0.000000,0,0,0,0,0.000000
32,39,0.025814,161319,0,0.000000,0,0,0,0,0.000000
33,37,0.026543,153045,0,0.000000,0,0,0,0,0.000000
34,34,0.029150,140644,0,0.000000,0,0,0,0,0.000000
35,38,0.026481,157183,0,0.000000,0,0,0,0,0.000000
36,36,0.027876,148913,0,0.000000,0,0,0,0,0.000000
37,35,0.028578,144768,0,0.000000,0,0,0,0,0.000000
38,37,0.027212,153046,0,0.000000,0,0,0,0,0.000000
39,34,0.029244,140638,0,0.000000,0,0,0,0,0.000000
40,36,0.027852,148905,0,0.000000,0,0,0,0,0.000000
41,36,0.027985,148909,0,0.000000,0,0,0,0,0.000000
42,38,0.026192,157180,0,0.000000,0,0,0,0,0.000000
43,36,0.027845,148912,0,0.000000,0,0,0,0,0.000000
44,37,0.026589,153047,0,0.000000,0,0,0,0,0.000000
45,36,0.028068,148907,0,0.000000,0,0,0,0,0.000000
46,36,0.027276,148914,0,0.000000,0,0,0,0,0.000000
47,39,0.026201,161315,0,0.000000,0,0,0,0,0.000000
48,38,0.026413,157180,0,0.000000,0,0,0,0,0.000000
49,38,0.026096,157184,0,0.000000,0,0,0,0,0.000000
50,35,0.028846,144772,0,0.000000,0,0,0,0,0.000000
51,36,0.027421,148905,0,0.000000,0,0,0,0,0.000000
52,36,0.027615,148908,0,0.000000,0,0,0,0,0.000000
53,38,0.026171,157188,0,0.000000,0,0,0,0,0.000000
54,36,0.027985,148907,0,0.000000,0,0,0,0,0.000000
55,40,0.025002,165459,0,0.000000,0,0,0,0,0.000000
56,37,0.027291,153046,0,0.000000,0,0,0,0,0.000000
57,37,0.026788,153046,0,0.000000,0,0,0,0,0.000000
58,37,0.027166,153049,0,0.000000,0,0,0,0,0.000000
59,36,0.027735,148912,0,0.000000,0,0,0,0,0.000000
60,37,0.026888,153044,0,0.000000,0,0,0,0,0.000000
61,37,0.027337,153045,0,0.000000,0,0,0,0,0.000000
62,38,0.026218,157190,0,0.000000,0,0,0,0,0.000000
63,38,0.025759,157182,0,0.000000,0,0,0,0,0.000000
64,36,0.028389,148907,0,0.000000,0,0,0,0,0.000000
65,36,0.027426,148913,0,0.000000,0,0,0,0,0.000000
66,37,0.027196,153039,0,0.000000,0,0,0,0,0.000000
67,37,0.026632,153047,0,0.000000,0,0,0,0,0.000000
68,37,0.027561,153047,0,0.000000,0,0,0,0,0.000000
69,55,0.018244,227505,0,0.000000,0,0,0,0,0.000000
70,1,0.010292,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
  10.000,0.12
  11.000,0.23
  13.000,0.43
  14.000,0.66
  15.000,1.16
  16.000,1.74
  17.000,2.94
  18.000,4.45
  19.000,6.65
  20.000,9.75
  21.000,13.66
  22.000,18.80
  23.000,24.33
  24.000,31.99
  25.000,38.88
  26.000,47.43
  27.000,56.29
  28.000,64.76
  29.000,71.22
  30.000,77.45
  31.000,81.93
  32.000,85.73
  33.000,89.32
  34.000,91.72
  35.000,93.38
  36.000,94.66
  37.000,95.67
  38.000,96.79
  39.000,97.72
  40.000,97.99
  41.000,98.53
  42.000,98.96
  43.000,99.07
  44.000,99.26
  45.000,99.38
  46.000,99.50
  47.000,99.65
  48.000,99.73
  50.000,99.88
  52.000,99.96
  53.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
