Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,62,0.016012,248922,2,60,0,0.000000
1,0,0.000000,0,63,0.015894,257185,1,62,0,0.000000
2,0,0.000000,0,64,0.015595,265466,0,64,0,0.000000
3,0,0.000000,0,65,0.015375,265481,1,64,0,0.000000
4,0,0.000000,0,60,0.016395,248868,0,60,0,0.000000
5,0,0.000000,0,60,0.016929,248866,0,60,0,0.000000
6,0,0.000000,0,61,0.016372,248887,1,60,0,0.000000
7,0,0.000000,0,63,0.015870,261310,0,63,0,0.000000
8,0,0.000000,0,63,0.015865,261320,0,63,0,0.000000
9,0,0.000000,0,58,0.017238,236447,1,57,0,0.000000
10,0,0.000000,0,62,0.016139,248904,2,60,0,0.000000
11,0,0.000000,0,60,0.016652,248872,0,60,0,0.000000
12,0,0.000000,0,62,0.016123,253043,1,61,0,0.000000
13,0,0.000000,0,62,0.016115,253037,1,61,0,0.000000
14,0,0.000000,0,62,0.016121,253023,1,61,0,0.000000
15,0,0.000000,0,62,0.016129,257162,0,62,0,0.000000
16,0,0.000000,0,64,0.015619,265456,0,64,0,0.000000
17,0,0.000000,0,61,0.016391,248885,1,60,0,0.000000
18,0,0.000000,0,63,0.015869,257185,1,62,0,0.000000
19,0,0.000000,0,62,0.016127,257168,0,62,0,0.000000
20,0,0.000000,0,60,0.016737,248864,0,60,0,0.000000
21,0,0.000000,0,62,0.015795,253039,1,61,0,0.000000
22,0,0.000000,0,60,0.016682,248864,0,60,0,0.000000
23,0,0.000000,0,63,0.016096,257177,1,62,0,0.000000
24,0,0.000000,0,63,0.015883,261318,0,63,0,0.000000
25,0,0.000000,0,63,0.015854,257181,1,62,0,0.000000
26,0,0.000000,0,64,0.015615,257212,2,62,0,0.000000
27,0,0.000000,0,62,0.016218,257166,0,62,0,0.000000
28,0,0.000000,0,62,0.016031,253033,1,61,0,0.000000
29,0,0.000000,0,60,0.016671,248870,0,60,0,0.000000
30,0,0.000000,0,64,0.015615,261337,1,63,0,0.000000
31,0,0.000000,0,60,0.016141,244737,1,59,0,0.000000
32,0,0.000000,0,63,0.016367,253066,2,61,0,0.000000
33,0,0.000000,0,62,0.016118,253039,1,61,0,0.000000
34,0,0.000000,0,61,0.016383,253016,0,61,0,0.000000
35,0,0.000000,0,61,0.016396,248887,1,60,0,0.000000
36,0,0.000000,0,60,0.016670,248872,0,60,0,0.000000
37,0,0.000000,0,64,0.015609,265462,0,64,0,0.000000
38,0,0.000000,0,63,0.015655,261300,0,63,0,0.000000
39,0,0.000000,0,61,0.016624,253016,0,61,0,0.000000
40,0,0.000000,0,64,0.015654,253086,3,61,0,0.000000
41,0,0.000000,0,63,0.015573,257181,1,62,0,0.000000
42,0,0.000000,0,63,0.015634,261308,0,63,0,0.000000
43,0,0.000000,0,62,0.016624,257162,0,62,0,0.000000
44,0,0.000000,0,62,0.016109,257160,0,62,0,0.000000
45,0,0.000000,0,62,0.016165,257152,0,62,0,0.000000
46,0,0.000000,0,58,0.017212,240568,0,58,0,0.000000
47,0,0.000000,0,62,0.016109,257150,0,62,0,0.000000
48,0,0.000000,0,60,0.016667,244745,1,59,0,0.000000
49,0,0.000000,0,63,0.015875,261314,0,63,0,0.000000
50,0,0.000000,0,63,0.015907,261304,0,63,0,0.000000
51,0,0.000000,0,61,0.016331,244764,2,59,0,0.000000
52,0,0.000000,0,61,0.016396,244762,2,59,0,0.000000
53,0,0.000000,0,64,0.015645,265458,0,64,0,0.000000
54,0,0.000000,0,64,0.015601,265464,0,64,0,0.000000
55,0,0.000000,0,61,0.016385,253010,0,61,0,0.000000
56,0,0.000000,0,63,0.015868,253058,2,61,0,0.000000
57,0,0.000000,0,66,0.015143,261375,3,63,0,0.000000
58,0,0.000000,0,64,0.015628,265458,0,64,0,0.000000
59,0,0.000000,0,57,0.017533,236428,0,57,0,0.000000
60,0,0.000000,0,64,0.015619,265464,0,64,0,0.000000
61,0,0.000000,0,65,0.015383,261356,2,63,0,0.000000
62,0,0.000000,0,61,0.016394,253022,0,61,0,0.000000
63,0,0.000000,0,63,0.015853,261314,0,63,0,0.000000
64,0,0.000000,0,61,0.016431,253006,0,61,0,0.000000
65,0,0.000000,0,61,0.016132,248889,1,60,0,0.000000
66,0,0.000000,0,63,0.015863,253068,2,61,0,0.000000
67,0,0.000000,0,65,0.015651,269612,0,65,0,0.000000
68,0,0.000000,0,63,0.015834,257193,1,62,0,0.000000
69,0,0.000000,0,63,0.015832,261298,0,63,0,0.000000
70,0,0.000000,0,1,0.016729,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.700,0.09
   1.800,0.11
   2.000,0.14
   2.100,0.16
   2.200,0.21
   2.300,0.28
   2.400,0.30
   2.700,0.32
   2.900,0.37
   3.100,0.41
   3.300,0.46
   3.400,0.48
   3.500,0.51
   3.700,0.55
   3.900,0.57
   4.100,0.60
   4.200,0.64
   4.400,0.67
   4.500,0.71
   4.900,0.74
   5.000,0.76
   5.100,0.78
   5.200,0.80
   5.300,0.83
   5.400,0.87
   5.500,0.90
   5.700,0.94
   5.900,0.97
   6.000,0.99
   6.300,1.01
   6.400,1.08
   6.500,1.15
   6.600,1.17
   6.700,1.20
   6.800,1.26
   6.900,1.29
   7.000,1.31
   7.100,1.36
   7.200,1.43
   7.300,1.45
   7.400,1.54
   7.500,1.59
   7.700,1.66
   7.800,1.68
   7.900,1.77
   8.000,1.86
   8.100,1.93
   8.200,1.98
   8.300,2.02
   8.400,2.05
   8.500,2.09
   8.600,2.18
   8.700,2.21
   8.800,2.28
   8.900,2.32
   9.000,2.41
   9.100,2.46
   9.200,2.51
   9.300,2.60
   9.400,2.67
   9.500,2.71
   9.600,2.87
   9.700,3.01
   9.800,3.17
   9.900,3.31
  10.000,4.30
  11.000,6.14
  12.000,8.18
  13.000,10.71
  14.000,15.03
  15.000,42.07
  16.000,80.46
  17.000,86.99
  18.000,89.56
  19.000,91.95
  20.000,93.91
  21.000,95.01
  22.000,95.54
  23.000,95.72
  24.000,95.86
  25.000,96.02
  26.000,96.25
  27.000,96.44
  28.000,96.62
  29.000,96.80
  30.000,97.22
  31.000,98.69
  32.000,99.24
  33.000,99.43
  34.000,99.45
  35.000,99.47
  36.000,99.61
  37.000,99.63
  38.000,99.66
  45.000,99.68
  46.000,99.75
  47.000,99.82
  48.000,99.84
  49.000,99.86
  58.000,99.89
  60.000,99.91
  62.000,99.93
  68.000,99.95
  79.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
