1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         190.47          ---          ---      5.37200       769.40 
Gets         190.44       570.70         0.63      5.11400      2307.97 
Waits          0.00          ---          ---      0.00000          --- 
Totals       380.92       570.70         0.63      5.24300      3077.38 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.04
SET       1.700         0.14
SET       1.800         0.43
SET       1.900         1.12
SET       2.000         2.14
SET       2.100         3.66
SET       2.200         5.58
SET       2.300         8.13
SET       2.400        10.68
SET       2.500        13.52
SET       2.600        16.32
SET       2.700        19.07
SET       2.800        21.79
SET       2.900        24.38
SET       3.000        26.68
SET       3.100        28.76
SET       3.200        30.69
SET       3.300        32.53
SET       3.400        34.41
SET       3.500        36.04
SET       3.600        37.57
SET       3.700        38.92
SET       3.800        40.23
SET       3.900        41.33
SET       4.000        42.49
SET       4.100        43.49
SET       4.200        44.35
SET       4.300        45.10
SET       4.400        45.92
SET       4.500        46.78
SET       4.600        47.55
SET       4.700        48.34
SET       4.800        49.01
SET       4.900        49.64
SET       5.000        50.41
SET       5.100        51.09
SET       5.200        51.78
SET       5.300        52.55
SET       5.400        53.19
SET       5.500        53.94
SET       5.600        54.67
SET       5.700        55.44
SET       5.800        56.25
SET       5.900        56.99
SET       6.000        57.80
SET       6.100        58.70
SET       6.200        59.79
SET       6.300        60.93
SET       6.400        62.06
SET       6.500        63.57
SET       6.600        64.80
SET       6.700        66.33
SET       6.800        67.74
SET       6.900        69.22
SET       7.000        71.01
SET       7.100        72.63
SET       7.200        74.37
SET       7.300        75.91
SET       7.400        77.48
SET       7.500        79.12
SET       7.600        80.65
SET       7.700        82.14
SET       7.800        83.35
SET       7.900        84.66
SET       8.000        85.77
SET       8.100        86.82
SET       8.200        87.86
SET       8.300        88.75
SET       8.400        89.52
SET       8.500        90.24
SET       8.600        90.83
SET       8.700        91.44
SET       8.800        91.92
SET       8.900        92.40
SET       9.000        92.88
SET       9.100        93.42
SET       9.200        93.79
SET       9.300        94.15
SET       9.400        94.57
SET       9.500        94.83
SET       9.600        95.12
SET       9.700        95.37
SET       9.800        95.58
SET       9.900        95.76
SET      10.000        96.59
SET      11.000        97.81
SET      12.000        98.43
SET      13.000        99.05
SET      14.000        99.42
SET      15.000        99.65
SET      16.000        99.80
SET      17.000        99.88
SET      18.000        99.91
SET      19.000        99.93
SET      20.000        99.97
SET      22.000        99.98
SET      23.000        99.99
SET      24.000        99.99
SET      36.000       100.00
---
GET       1.400         0.11
GET       1.500         0.47
GET       1.600         1.39
GET       1.700         2.71
GET       1.800         4.70
GET       1.900         7.61
GET       2.000        10.84
GET       2.100        14.33
GET       2.200        18.06
GET       2.300        21.20
GET       2.400        23.84
GET       2.500        26.46
GET       2.600        28.78
GET       2.700        30.72
GET       2.800        32.49
GET       2.900        33.96
GET       3.000        35.22
GET       3.100        36.34
GET       3.200        37.38
GET       3.300        38.44
GET       3.400        39.48
GET       3.500        40.36
GET       3.600        41.28
GET       3.700        42.06
GET       3.800        43.01
GET       3.900        43.83
GET       4.000        44.70
GET       4.100        45.47
GET       4.200        46.14
GET       4.300        47.07
GET       4.400        47.70
GET       4.500        48.67
GET       4.600        49.41
GET       4.700        50.07
GET       4.800        50.86
GET       4.900        51.71
GET       5.000        52.54
GET       5.100        53.48
GET       5.200        54.37
GET       5.300        55.27
GET       5.400        56.42
GET       5.500        57.54
GET       5.600        58.82
GET       5.700        59.88
GET       5.800        61.29
GET       5.900        62.65
GET       6.000        64.00
GET       6.100        65.38
GET       6.200        66.88
GET       6.300        68.30
GET       6.400        69.89
GET       6.500        71.47
GET       6.600        73.03
GET       6.700        74.54
GET       6.800        76.18
GET       6.900        77.80
GET       7.000        79.50
GET       7.100        81.17
GET       7.200        82.61
GET       7.300        84.02
GET       7.400        85.21
GET       7.500        86.41
GET       7.600        87.51
GET       7.700        88.43
GET       7.800        89.50
GET       7.900        90.33
GET       8.000        91.05
GET       8.100        91.67
GET       8.200        92.13
GET       8.300        92.66
GET       8.400        93.08
GET       8.500        93.64
GET       8.600        94.05
GET       8.700        94.36
GET       8.800        94.76
GET       8.900        95.06
GET       9.000        95.30
GET       9.100        95.57
GET       9.200        95.73
GET       9.300        95.95
GET       9.400        96.10
GET       9.500        96.26
GET       9.600        96.41
GET       9.700        96.53
GET       9.800        96.68
GET       9.900        96.83
GET      10.000        97.40
GET      11.000        97.94
GET      12.000        98.39
GET      13.000        98.73
GET      14.000        98.96
GET      15.000        99.21
GET      16.000        99.32
GET      17.000        99.37
GET      18.000        99.41
GET      19.000        99.42
GET      20.000        99.44
GET      42.000        99.46
GET      43.000        99.48
GET      44.000        99.51
GET      45.000        99.56
GET      46.000        99.62
GET      47.000        99.64
GET      48.000        99.72
GET      49.000        99.79
GET      50.000        99.86
GET      51.000        99.91
GET      52.000        99.93
GET      53.000        99.95
GET      54.000        99.98
GET      55.000        99.99
GET      91.000       100.00
---
