1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          78.77          ---          ---     11.19200       318.18 
Gets          78.75      1406.41        11.16     14.18200      5683.91 
Waits          0.00          ---          ---      0.00000          --- 
Totals       157.52      1406.41        11.16     12.68700      6002.09 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.800         0.07
SET       1.900         0.11
SET       2.000         0.24
SET       2.100         0.33
SET       2.200         0.54
SET       2.300         0.94
SET       2.400         1.36
SET       2.500         1.99
SET       2.600         2.85
SET       2.700         3.52
SET       2.800         4.12
SET       2.900         5.02
SET       3.000         5.69
SET       3.100         6.46
SET       3.200         7.20
SET       3.300         7.91
SET       3.400         8.49
SET       3.500         8.89
SET       3.600         9.61
SET       3.700        10.28
SET       3.800        10.94
SET       3.900        11.55
SET       4.000        11.97
SET       4.100        12.53
SET       4.200        12.95
SET       4.300        13.37
SET       4.400        13.95
SET       4.500        14.49
SET       4.600        14.89
SET       4.700        15.31
SET       4.800        15.69
SET       4.900        15.96
SET       5.000        16.41
SET       5.100        16.87
SET       5.200        17.23
SET       5.300        17.66
SET       5.400        18.06
SET       5.500        18.63
SET       5.600        18.95
SET       5.700        19.37
SET       5.800        19.93
SET       5.900        20.42
SET       6.000        20.91
SET       6.100        21.27
SET       6.200        21.67
SET       6.300        22.16
SET       6.400        22.58
SET       6.500        23.09
SET       6.600        23.79
SET       6.700        24.39
SET       6.800        24.85
SET       6.900        25.37
SET       7.000        25.93
SET       7.100        26.53
SET       7.200        27.02
SET       7.300        27.58
SET       7.400        28.13
SET       7.500        28.73
SET       7.600        29.40
SET       7.700        29.91
SET       7.800        30.52
SET       7.900        31.25
SET       8.000        31.88
SET       8.100        32.41
SET       8.200        33.12
SET       8.300        33.64
SET       8.400        34.31
SET       8.500        35.06
SET       8.600        35.67
SET       8.700        36.40
SET       8.800        36.96
SET       8.900        37.72
SET       9.000        38.39
SET       9.100        39.06
SET       9.200        39.66
SET       9.300        40.41
SET       9.400        41.11
SET       9.500        41.86
SET       9.600        42.55
SET       9.700        43.14
SET       9.800        43.62
SET       9.900        44.12
SET      10.000        46.97
SET      11.000        52.09
SET      12.000        57.04
SET      13.000        62.68
SET      14.000        72.56
SET      15.000        86.92
SET      16.000        93.96
SET      17.000        95.38
SET      18.000        96.63
SET      19.000        97.53
SET      20.000        98.10
SET      21.000        98.26
SET      22.000        98.44
SET      23.000        98.60
SET      24.000        98.71
SET      25.000        98.80
SET      26.000        98.93
SET      27.000        99.08
SET      28.000        99.18
SET      29.000        99.35
SET      30.000        99.60
SET      31.000        99.62
SET      34.000        99.64
