1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          84.78          ---          ---     10.61800       342.46 
Gets          84.76      1512.62        13.13     12.95800      6113.18 
Waits          0.00          ---          ---      0.00000          --- 
Totals       169.54      1512.62        13.13     11.78800      6455.63 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.800         0.03
SET       1.900         0.08
SET       2.000         0.25
SET       2.100         0.47
SET       2.200         0.83
SET       2.300         1.35
SET       2.400         2.11
SET       2.500         3.00
SET       2.600         3.71
SET       2.700         4.85
SET       2.800         5.78
SET       2.900         6.89
SET       3.000         7.60
SET       3.100         8.83
SET       3.200         9.81
SET       3.300        10.53
SET       3.400        11.46
SET       3.500        12.20
SET       3.600        13.13
SET       3.700        13.83
SET       3.800        14.69
SET       3.900        15.18
SET       4.000        15.80
SET       4.100        16.33
SET       4.200        16.71
SET       4.300        17.37
SET       4.400        17.91
SET       4.500        18.47
SET       4.600        18.99
SET       4.700        19.58
SET       4.800        20.13
SET       4.900        20.66
SET       5.000        21.18
SET       5.100        21.77
SET       5.200        22.31
SET       5.300        22.71
SET       5.400        23.34
SET       5.500        23.79
SET       5.600        24.25
SET       5.700        24.72
SET       5.800        25.05
SET       5.900        25.54
SET       6.000        26.00
SET       6.100        26.42
SET       6.200        26.89
SET       6.300        27.35
SET       6.400        27.90
SET       6.500        28.42
SET       6.600        29.05
SET       6.700        29.45
SET       6.800        29.89
SET       6.900        30.67
SET       7.000        31.26
SET       7.100        31.68
SET       7.200        32.08
SET       7.300        32.72
SET       7.400        33.43
SET       7.500        33.90
SET       7.600        34.59
SET       7.700        35.27
SET       7.800        35.84
SET       7.900        36.50
SET       8.000        37.07
SET       8.100        37.83
SET       8.200        38.33
SET       8.300        38.85
SET       8.400        39.49
SET       8.500        40.07
SET       8.600        40.51
SET       8.700        40.99
SET       8.800        41.60
