1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          78.90          ---          ---     10.75700       318.71 
Gets          78.90      1409.03        11.18     14.57300      5694.51 
Waits          0.00          ---          ---      0.00000          --- 
Totals       157.80      1409.03        11.18     12.66500      6013.22 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.800         0.04
SET       1.900         0.16
SET       2.000         0.36
SET       2.100         0.56
SET       2.200         0.85
SET       2.300         1.47
SET       2.400         2.01
SET       2.500         2.77
SET       2.600         3.53
SET       2.700         4.58
SET       2.800         5.23
SET       2.900         5.94
SET       3.000         6.61
SET       3.100         7.59
SET       3.200         8.47
SET       3.300         9.25
SET       3.400         9.83
SET       3.500        10.37
SET       3.600        10.93
SET       3.700        11.62
SET       3.800        12.26
SET       3.900        12.83
SET       4.000        13.27
SET       4.100        13.65
SET       4.200        14.27
SET       4.300        14.75
SET       4.400        15.15
SET       4.500        15.55
SET       4.600        16.08
SET       4.700        16.67
SET       4.800        17.13
SET       4.900        17.65
SET       5.000        17.99
SET       5.100        18.39
SET       5.200        18.72
SET       5.300        19.17
SET       5.400        19.57
SET       5.500        20.08
SET       5.600        20.46
SET       5.700        20.71
SET       5.800        21.18
SET       5.900        21.51
SET       6.000        21.92
SET       6.100        22.34
SET       6.200        22.86
SET       6.300        23.35
SET       6.400        23.90
SET       6.500        24.31
SET       6.600        24.76
SET       6.700        25.25
SET       6.800        25.67
SET       6.900        26.09
SET       7.000        26.57
SET       7.100        27.01
SET       7.200        27.53
SET       7.300        27.95
SET       7.400        28.44
SET       7.500        29.11
SET       7.600        29.89
SET       7.700        30.45
SET       7.800        31.06
SET       7.900        31.88
SET       8.000        32.69
SET       8.100        33.36
SET       8.200        33.91
SET       8.300        34.56
SET       8.400        35.05
SET       8.500        35.66
SET       8.600        36.39
SET       8.700        37.13
SET       8.800        37.87
SET       8.900        38.78
SET       9.000        39.39
SET       9.100        39.95
SET       9.200        40.51
SET       9.300        41.04
SET       9.400        41.60
SET       9.500        42.27
SET       9.600        42.89
SET       9.700        43.41
SET       9.800        43.88
SET       9.900        44.50
SET      10.000        47.16
SET      11.000        52.44
SET      12.000        57.44
SET      13.000        62.64
SET      14.000        72.85
SET      15.000        87.40
SET      16.000        94.46
SET      17.000        96.04
SET      18.000        97.14
SET      19.000        97.68
SET      20.000        98.33
SET      21.000        98.62
SET      22.000        98.79
SET      23.000        98.93
SET      24.000        99.09
SET      25.000        99.20
SET      26.000        99.31
SET      27.000        99.38
SET      28.000        99.51
SET      29.000        99.60
SET      30.000        99.75
SET      31.000        99.78
SET      34.000        99.80
SET      36.000        99.82
SET      39.000        99.84
SET      48.000        99.87
SET      50.000        99.89
SET      55.000        99.91
SET      91.000        99.93
SET      92.000        99.96
SET     110.000        99.98
SET     250.000       100.00
---
GET       2.200         0.02
GET       2.400         0.04
GET       2.500         0.05
GET       2.600         0.09
GET       2.700         0.20
GET       2.800         0.29
GET       2.900         0.49
GET       3.000         0.60
GET       3.100         0.80
GET       3.200         1.07
GET       3.300         1.27
GET       3.400         1.45
GET       3.500         1.70
GET       3.600         1.99
GET       3.700         2.23
GET       3.800         2.43
GET       3.900         2.88
GET       4.000         3.17
GET       4.100         3.49
GET       4.200         3.93
GET       4.300         4.20
GET       4.400         4.56
GET       4.500         4.87
GET       4.600         5.41
GET       4.700         5.65
GET       4.800         5.88
GET       4.900         6.17
GET       5.000         6.57
GET       5.100         6.95
GET       5.200         7.31
GET       5.300         7.51
GET       5.400         7.71
GET       5.500         7.95
GET       5.600         8.18
GET       5.700         8.42
GET       5.800         8.78
GET       5.900         9.12
GET       6.000         9.41
GET       6.100         9.61
GET       6.200         9.87
GET       6.300        10.21
GET       6.400        10.61
GET       6.500        10.84
GET       6.600        11.21
GET       6.700        11.50
GET       6.800        11.77
GET       6.900        12.11
GET       7.000        12.56
GET       7.100        12.98
GET       7.200        13.34
GET       7.300        13.72
GET       7.400        14.14
GET       7.500        14.52
GET       7.600        15.15
GET       7.700        15.50
GET       7.800        15.79
GET       7.900        16.27
GET       8.000        16.85
GET       8.100        17.34
GET       8.200        17.67
GET       8.300        18.21
GET       8.400        18.61
GET       8.500        19.15
GET       8.600        19.62
GET       8.700        19.99
GET       8.800        20.47
GET       8.900        21.07
GET       9.000        21.51
GET       9.100        21.94
GET       9.200        22.30
GET       9.300        22.70
GET       9.400        23.32
GET       9.500        23.53
GET       9.600        24.06
GET       9.700        24.35
GET       9.800        24.86
GET       9.900        25.36
GET      10.000        28.24
GET      11.000        33.06
GET      12.000        37.58
GET      13.000        41.93
GET      14.000        45.98
GET      15.000        55.30
GET      16.000        71.25
GET      17.000        80.94
GET      18.000        85.81
GET      19.000        88.63
GET      20.000        90.86
GET      21.000        92.58
GET      22.000        93.95
GET      23.000        95.15
GET      24.000        95.80
GET      25.000        96.58
GET      26.000        96.99
GET      27.000        97.65
GET      28.000        98.19
GET      29.000        98.43
GET      30.000        98.59
GET      31.000        98.88
GET      32.000        99.04
GET      33.000        99.13
GET      34.000        99.20
GET      35.000        99.24
GET      36.000        99.28
GET      37.000        99.29
GET      38.000        99.31
GET      39.000        99.35
GET      43.000        99.37
GET      48.000        99.38
GET      50.000        99.40
GET      52.000        99.42
GET      54.000        99.46
GET      55.000        99.49
GET      56.000        99.53
GET      57.000        99.57
GET      58.000        99.60
GET      60.000        99.67
GET      61.000        99.73
GET      62.000        99.75
GET      64.000        99.78
GET      65.000        99.80
GET     100.000        99.82
GET     110.000        99.87
GET     180.000        99.91
GET     190.000        99.95
GET     250.000        99.96
GET     800.000       100.00
---
