Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,365,0.002719,1513958,0,365,0,0.000000
1,0,0.000000,0,354,0.002812,1468318,0,354,0,0.000000
2,0,0.000000,0,348,0.002864,1443416,0,348,0,0.000000
3,0,0.000000,0,356,0.002826,1476608,0,356,0,0.000000
4,0,0.000000,0,348,0.002848,1443424,0,348,0,0.000000
5,0,0.000000,0,354,0.002824,1468326,0,354,0,0.000000
6,0,0.000000,0,353,0.002836,1464164,0,353,0,0.000000
7,0,0.000000,0,354,0.002816,1468312,0,354,0,0.000000
8,0,0.000000,0,350,0.002851,1451698,0,350,0,0.000000
9,0,0.000000,0,349,0.002862,1447570,0,349,0,0.000000
10,0,0.000000,0,354,0.002821,1468324,0,354,0,0.000000
11,0,0.000000,0,350,0.002851,1451740,0,350,0,0.000000
12,0,0.000000,0,356,0.002811,1476586,0,356,0,0.000000
13,0,0.000000,0,350,0.002852,1451722,0,350,0,0.000000
14,0,0.000000,0,347,0.002860,1439268,0,347,0,0.000000
15,0,0.000000,0,358,0.002790,1484900,0,358,0,0.000000
16,0,0.000000,0,353,0.002833,1464170,0,353,0,0.000000
17,0,0.000000,0,347,0.002872,1439262,0,347,0,0.000000
18,0,0.000000,0,349,0.002865,1447574,0,349,0,0.000000
19,0,0.000000,0,353,0.002829,1464188,0,353,0,0.000000
20,0,0.000000,0,344,0.002902,1426854,0,344,0,0.000000
21,0,0.000000,0,348,0.002870,1443406,0,348,0,0.000000
22,0,0.000000,0,357,0.002799,1480760,0,357,0,0.000000
23,0,0.000000,0,337,0.002963,1397802,0,337,0,0.000000
24,0,0.000000,0,354,0.002817,1468318,0,354,0,0.000000
25,0,0.000000,0,359,0.002786,1489042,0,359,0,0.000000
26,0,0.000000,0,349,0.002856,1447572,0,349,0,0.000000
27,0,0.000000,0,361,0.002771,1497364,0,361,0,0.000000
28,0,0.000000,0,350,0.002855,1451722,0,350,0,0.000000
29,0,0.000000,0,347,0.002873,1439298,0,347,0,0.000000
30,0,0.000000,0,348,0.002872,1443424,0,348,0,0.000000
31,0,0.000000,0,353,0.002829,1464168,0,353,0,0.000000
32,0,0.000000,0,349,0.002861,1447588,0,349,0,0.000000
33,0,0.000000,0,361,0.002765,1497364,0,361,0,0.000000
34,0,0.000000,0,349,0.002862,1447590,0,349,0,0.000000
35,0,0.000000,0,356,0.002806,1476590,0,356,0,0.000000
36,0,0.000000,0,351,0.002841,1455858,0,351,0,0.000000
37,0,0.000000,0,348,0.002868,1443438,0,348,0,0.000000
38,0,0.000000,0,348,0.002869,1443436,0,348,0,0.000000
39,0,0.000000,0,354,0.002823,1468302,0,354,0,0.000000
40,0,0.000000,0,347,0.002876,1439286,0,347,0,0.000000
41,0,0.000000,0,351,0.002847,1455884,0,351,0,0.000000
42,0,0.000000,0,352,0.002835,1460022,0,352,0,0.000000
43,0,0.000000,0,354,0.002826,1468316,0,354,0,0.000000
44,0,0.000000,0,343,0.002908,1422680,0,343,0,0.000000
45,0,0.000000,0,354,0.002825,1468314,0,354,0,0.000000
46,0,0.000000,0,350,0.002864,1451720,0,350,0,0.000000
47,0,0.000000,0,354,0.002816,1468308,0,354,0,0.000000
48,0,0.000000,0,348,0.002858,1443426,0,348,0,0.000000
49,0,0.000000,0,351,0.002845,1455874,0,351,0,0.000000
50,0,0.000000,0,348,0.002871,1443432,0,348,0,0.000000
51,0,0.000000,0,356,0.002806,1476612,0,356,0,0.000000
52,0,0.000000,0,354,0.002819,1468306,0,354,0,0.000000
53,0,0.000000,0,355,0.002806,1472444,0,355,0,0.000000
54,0,0.000000,0,353,0.002835,1464172,0,353,0,0.000000
55,0,0.000000,0,349,0.002862,1447594,0,349,0,0.000000
56,0,0.000000,0,348,0.002873,1443460,0,348,0,0.000000
57,0,0.000000,0,350,0.002854,1451728,0,350,0,0.000000
58,0,0.000000,0,349,0.002861,1447576,0,349,0,0.000000
59,0,0.000000,0,348,0.002868,1443434,0,348,0,0.000000
60,0,0.000000,0,342,0.002921,1418518,0,342,0,0.000000
61,0,0.000000,0,351,0.002846,1455886,0,351,0,0.000000
62,0,0.000000,0,353,0.002830,1464174,0,353,0,0.000000
63,0,0.000000,0,346,0.002882,1435150,0,346,0,0.000000
64,0,0.000000,0,339,0.002951,1406084,0,339,0,0.000000
65,0,0.000000,0,344,0.002898,1426824,0,344,0,0.000000
66,0,0.000000,0,350,0.002853,1451718,0,350,0,0.000000
67,0,0.000000,0,341,0.002928,1414404,0,341,0,0.000000
68,0,0.000000,0,343,0.002907,1422678,0,343,0,0.000000
69,0,0.000000,0,355,0.002814,1472460,0,355,0,0.000000
70,0,0.000000,0,351,0.002845,1455874,0,351,0,0.000000
71,0,0.000000,0,358,0.002804,1484902,0,358,0,0.000000
72,0,0.000000,0,358,0.002778,1484888,0,358,0,0.000000
73,0,0.000000,0,346,0.002885,1435098,0,346,0,0.000000
74,0,0.000000,0,352,0.002838,1460008,0,352,0,0.000000
75,0,0.000000,0,346,0.002885,1435132,0,346,0,0.000000
76,0,0.000000,0,349,0.002864,1447582,0,349,0,0.000000
77,0,0.000000,0,353,0.002834,1464190,0,353,0,0.000000
78,0,0.000000,0,357,0.002790,1480752,0,357,0,0.000000
79,0,0.000000,0,347,0.002877,1439280,0,347,0,0.000000
80,0,0.000000,0,348,0.002867,1443398,0,348,0,0.000000
81,0,0.000000,0,350,0.002862,1451742,0,350,0,0.000000
82,0,0.000000,0,356,0.002800,1476596,0,356,0,0.000000
83,0,0.000000,0,351,0.002844,1455860,0,351,0,0.000000
84,0,0.000000,0,354,0.002824,1468302,0,354,0,0.000000
85,0,0.000000,0,343,0.002904,1422690,0,343,0,0.000000
86,0,0.000000,0,346,0.002888,1435144,0,346,0,0.000000
87,0,0.000000,0,343,0.002913,1422688,0,343,0,0.000000
88,0,0.000000,0,349,0.002860,1447552,0,349,0,0.000000
89,0,0.000000,0,344,0.002916,1426850,0,344,0,0.000000
90,0,0.000000,0,346,0.002873,1435122,0,346,0,0.000000
91,0,0.000000,0,340,0.002936,1410234,0,340,0,0.000000
92,0,0.000000,0,343,0.002913,1422712,0,343,0,0.000000
93,0,0.000000,0,358,0.002788,1484900,0,358,0,0.000000
94,0,0.000000,0,353,0.002834,1464164,0,353,0,0.000000
95,0,0.000000,0,346,0.002883,1435136,0,346,0,0.000000
96,0,0.000000,0,359,0.002785,1489056,0,359,0,0.000000
97,0,0.000000,0,353,0.002824,1464194,0,353,0,0.000000
98,0,0.000000,0,349,0.002861,1447562,0,349,0,0.000000
99,0,0.000000,0,352,0.002843,1460022,0,352,0,0.000000
100,0,0.000000,0,1,0.011408,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.230,0.00
   0.240,0.01
   0.250,0.02
   0.260,0.05
