Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,388,0.002557,1609354,0,388,0,0.000000
1,0,0.000000,0,372,0.002675,1542978,0,372,0,0.000000
2,0,0.000000,0,356,0.002800,1476598,0,356,0,0.000000
3,0,0.000000,0,366,0.002751,1518080,0,366,0,0.000000
4,0,0.000000,0,376,0.002635,1559576,0,376,0,0.000000
5,0,0.000000,0,369,0.002706,1530540,0,369,0,0.000000
6,0,0.000000,0,367,0.002730,1522234,0,367,0,0.000000
7,0,0.000000,0,367,0.002716,1522200,0,367,0,0.000000
8,0,0.000000,0,368,0.002712,1526382,0,368,0,0.000000
9,0,0.000000,0,375,0.002662,1555424,0,375,0,0.000000
10,0,0.000000,0,363,0.002751,1505650,0,363,0,0.000000
11,0,0.000000,0,372,0.002683,1542972,0,372,0,0.000000
12,0,0.000000,0,362,0.002759,1501494,0,362,0,0.000000
13,0,0.000000,0,368,0.002715,1526376,0,368,0,0.000000
14,0,0.000000,0,367,0.002719,1522222,0,367,0,0.000000
15,0,0.000000,0,364,0.002744,1509798,0,364,0,0.000000
16,0,0.000000,0,370,0.002700,1534660,0,370,0,0.000000
17,0,0.000000,0,365,0.002731,1513932,0,365,0,0.000000
18,0,0.000000,0,371,0.002689,1538852,0,371,0,0.000000
19,0,0.000000,0,368,0.002713,1526400,0,368,0,0.000000
20,0,0.000000,0,379,0.002633,1571988,0,379,0,0.000000
21,0,0.000000,0,379,0.002637,1572004,0,379,0,0.000000
22,0,0.000000,0,381,0.002621,1580312,0,381,0,0.000000
23,0,0.000000,0,357,0.002800,1480750,0,357,0,0.000000
24,0,0.000000,0,379,0.002630,1572014,0,379,0,0.000000
25,0,0.000000,0,359,0.002783,1489054,0,359,0,0.000000
26,0,0.000000,0,363,0.002746,1505640,0,363,0,0.000000
27,0,0.000000,0,370,0.002702,1534702,0,370,0,0.000000
28,0,0.000000,0,363,0.002753,1505650,0,363,0,0.000000
29,0,0.000000,0,372,0.002678,1542962,0,372,0,0.000000
30,0,0.000000,0,368,0.002717,1526406,0,368,0,0.000000
31,0,0.000000,0,374,0.002670,1551270,0,374,0,0.000000
32,0,0.000000,0,367,0.002719,1522248,0,367,0,0.000000
33,0,0.000000,0,368,0.002714,1526384,0,368,0,0.000000
34,0,0.000000,0,374,0.002667,1551258,0,374,0,0.000000
35,0,0.000000,0,371,0.002693,1538828,0,371,0,0.000000
36,0,0.000000,0,372,0.002680,1542980,0,372,0,0.000000
37,0,0.000000,0,360,0.002775,1493194,0,360,0,0.000000
38,0,0.000000,0,371,0.002687,1538832,0,371,0,0.000000
39,0,0.000000,0,377,0.002648,1563728,0,377,0,0.000000
40,0,0.000000,0,365,0.002737,1513942,0,365,0,0.000000
41,0,0.000000,0,368,0.002716,1526376,0,368,0,0.000000
42,0,0.000000,0,380,0.002625,1576156,0,380,0,0.000000
43,0,0.000000,0,373,0.002679,1547124,0,373,0,0.000000
44,0,0.000000,0,375,0.002661,1555408,0,375,0,0.000000
45,0,0.000000,0,362,0.002760,1501500,0,362,0,0.000000
46,0,0.000000,0,380,0.002637,1576160,0,380,0,0.000000
47,0,0.000000,0,365,0.002732,1513940,0,365,0,0.000000
48,0,0.000000,0,378,0.002630,1567856,0,378,0,0.000000
49,0,0.000000,0,372,0.002681,1542980,0,372,0,0.000000
50,0,0.000000,0,367,0.002725,1522212,0,367,0,0.000000
51,0,0.000000,0,373,0.002677,1547128,0,373,0,0.000000
52,0,0.000000,0,366,0.002723,1518090,0,366,0,0.000000
53,0,0.000000,0,339,0.002800,1406128,0,339,0,0.000000
54,0,0.000000,0,355,0.002953,1472482,0,355,0,0.000000
55,0,0.000000,0,364,0.002741,1509788,0,364,0,0.000000
56,0,0.000000,0,368,0.002717,1526386,0,368,0,0.000000
57,0,0.000000,0,362,0.002756,1501486,0,362,0,0.000000
58,0,0.000000,0,379,0.002638,1572016,0,379,0,0.000000
59,0,0.000000,0,368,0.002708,1526390,0,368,0,0.000000
60,0,0.000000,0,367,0.002721,1522252,0,367,0,0.000000
61,0,0.000000,0,367,0.002723,1522216,0,367,0,0.000000
62,0,0.000000,0,383,0.002608,1588598,0,383,0,0.000000
63,0,0.000000,0,373,0.002671,1547132,0,373,0,0.000000
64,0,0.000000,0,373,0.002680,1547120,0,373,0,0.000000
65,0,0.000000,0,370,0.002695,1534668,0,370,0,0.000000
66,0,0.000000,0,381,0.002621,1580304,0,381,0,0.000000
67,0,0.000000,0,371,0.002691,1538826,0,371,0,0.000000
68,0,0.000000,0,386,0.002584,1601046,0,386,0,0.000000
69,0,0.000000,0,372,0.002683,1542932,0,372,0,0.000000
70,0,0.000000,0,372,0.002683,1542950,0,372,0,0.000000
71,0,0.000000,0,366,0.002731,1518078,0,366,0,0.000000
72,0,0.000000,0,362,0.002757,1501516,0,362,0,0.000000
73,0,0.000000,0,368,0.002714,1526402,0,368,0,0.000000
74,0,0.000000,0,360,0.002776,1493196,0,360,0,0.000000
75,0,0.000000,0,372,0.002679,1542972,0,372,0,0.000000
76,0,0.000000,0,371,0.002697,1538798,0,371,0,0.000000
77,0,0.000000,0,360,0.002779,1493220,0,360,0,0.000000
78,0,0.000000,0,371,0.002682,1538812,0,371,0,0.000000
79,0,0.000000,0,374,0.002671,1551246,0,374,0,0.000000
80,0,0.000000,0,371,0.002689,1538824,0,371,0,0.000000
81,0,0.000000,0,382,0.002620,1584448,0,382,0,0.000000
82,0,0.000000,0,380,0.002621,1576162,0,380,0,0.000000
83,0,0.000000,0,379,0.002635,1572024,0,379,0,0.000000
84,0,0.000000,0,373,0.002677,1547122,0,373,0,0.000000
85,0,0.000000,0,373,0.002674,1547106,0,373,0,0.000000
86,0,0.000000,0,383,0.002605,1588590,0,383,0,0.000000
87,0,0.000000,0,387,0.002589,1605208,0,387,0,0.000000
88,0,0.000000,0,371,0.002684,1538820,0,371,0,0.000000
89,0,0.000000,0,367,0.002729,1522236,0,367,0,0.000000
90,0,0.000000,0,364,0.002731,1509802,0,364,0,0.000000
91,0,0.000000,0,377,0.002645,1563718,0,377,0,0.000000
92,0,0.000000,0,379,0.002635,1572024,0,379,0,0.000000
93,0,0.000000,0,365,0.002735,1513924,0,365,0,0.000000
94,0,0.000000,0,359,0.002784,1489062,0,359,0,0.000000
95,0,0.000000,0,370,0.002698,1534690,0,370,0,0.000000
96,0,0.000000,0,357,0.002801,1480724,0,357,0,0.000000
97,0,0.000000,0,369,0.002698,1530528,0,369,0,0.000000
98,0,0.000000,0,374,0.002670,1551252,0,374,0,0.000000
99,0,0.000000,0,371,0.002698,1538840,0,371,0,0.000000
100,0,0.000000,0,1,0.010805,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.200,0.00
   0.220,0.01
   0.230,0.01
   0.240,0.01
   0.250,0.02
   0.260,0.03
   0.270,0.05
   0.280,0.08
   0.290,0.12
   0.300,0.16
   0.310,0.23
   0.320,0.34
   0.330,0.51
   0.340,0.67
   0.350,0.86
   0.360,1.09
   0.370,1.40
   0.380,1.68
   0.390,2.02
   0.400,2.40
   0.410,2.91
   0.420,3.40
   0.430,3.96
   0.440,4.55
   0.450,5.14
