Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,30,0.033328,124092,0,0.000000,0,0,0,0,0.000000
1,36,0.027214,148910,0,0.000000,0,0,0,0,0.000000
2,39,0.025714,161318,0,0.000000,0,0,0,0,0.000000
3,36,0.028042,148912,0,0.000000,0,0,0,0,0.000000
4,35,0.028057,144775,0,0.000000,0,0,0,0,0.000000
5,34,0.029448,140639,0,0.000000,0,0,0,0,0.000000
6,39,0.026118,161317,0,0.000000,0,0,0,0,0.000000
7,34,0.028861,140643,0,0.000000,0,0,0,0,0.000000
8,38,0.026027,157182,0,0.000000,0,0,0,0,0.000000
9,38,0.027066,157190,0,0.000000,0,0,0,0,0.000000
10,35,0.028737,144774,0,0.000000,0,0,0,0,0.000000
11,37,0.026862,153051,0,0.000000,0,0,0,0,0.000000
12,38,0.026157,157178,0,0.000000,0,0,0,0,0.000000
13,36,0.027594,148910,0,0.000000,0,0,0,0,0.000000
14,38,0.026347,157183,0,0.000000,0,0,0,0,0.000000
15,40,0.025387,165453,0,0.000000,0,0,0,0,0.000000
16,35,0.027670,144771,0,0.000000,0,0,0,0,0.000000
17,36,0.028291,148910,0,0.000000,0,0,0,0,0.000000
18,36,0.027341,148914,0,0.000000,0,0,0,0,0.000000
19,36,0.028277,148908,0,0.000000,0,0,0,0,0.000000
20,35,0.028630,144773,0,0.000000,0,0,0,0,0.000000
21,38,0.026552,157183,0,0.000000,0,0,0,0,0.000000
22,38,0.026172,157183,0,0.000000,0,0,0,0,0.000000
23,37,0.027096,153050,0,0.000000,0,0,0,0,0.000000
24,34,0.029344,140634,0,0.000000,0,0,0,0,0.000000
25,36,0.027118,148909,0,0.000000,0,0,0,0,0.000000
26,37,0.027076,153045,0,0.000000,0,0,0,0,0.000000
27,38,0.026964,157178,0,0.000000,0,0,0,0,0.000000
28,37,0.026722,153045,0,0.000000,0,0,0,0,0.000000
29,36,0.027471,148910,0,0.000000,0,0,0,0,0.000000
30,35,0.029010,144773,0,0.000000,0,0,0,0,0.000000
31,39,0.025007,161319,0,0.000000,0,0,0,0,0.000000
32,35,0.029411,144775,0,0.000000,0,0,0,0,0.000000
33,35,0.028447,144771,0,0.000000,0,0,0,0,0.000000
34,36,0.027461,148916,0,0.000000,0,0,0,0,0.000000
35,37,0.026638,153048,0,0.000000,0,0,0,0,0.000000
36,37,0.027375,153048,0,0.000000,0,0,0,0,0.000000
37,36,0.028209,148906,0,0.000000,0,0,0,0,0.000000
38,36,0.027562,148911,0,0.000000,0,0,0,0,0.000000
39,40,0.024812,165454,0,0.000000,0,0,0,0,0.000000
40,37,0.027196,153042,0,0.000000,0,0,0,0,0.000000
41,37,0.026800,153046,0,0.000000,0,0,0,0,0.000000
42,37,0.027440,153042,0,0.000000,0,0,0,0,0.000000
43,38,0.026227,157187,0,0.000000,0,0,0,0,0.000000
44,36,0.027336,148909,0,0.000000,0,0,0,0,0.000000
45,36,0.027922,148908,0,0.000000,0,0,0,0,0.000000
46,37,0.027226,153050,0,0.000000,0,0,0,0,0.000000
47,35,0.028107,144768,0,0.000000,0,0,0,0,0.000000
48,40,0.025405,165453,0,0.000000,0,0,0,0,0.000000
49,38,0.025941,157184,0,0.000000,0,0,0,0,0.000000
50,35,0.029044,144772,0,0.000000,0,0,0,0,0.000000
51,37,0.027063,153041,0,0.000000,0,0,0,0,0.000000
52,37,0.026483,153044,0,0.000000,0,0,0,0,0.000000
53,37,0.027499,153053,0,0.000000,0,0,0,0,0.000000
54,41,0.024411,169589,0,0.000000,0,0,0,0,0.000000
55,36,0.027527,148912,0,0.000000,0,0,0,0,0.000000
56,36,0.028002,148910,0,0.000000,0,0,0,0,0.000000
57,37,0.026779,153048,0,0.000000,0,0,0,0,0.000000
58,38,0.026399,157184,0,0.000000,0,0,0,0,0.000000
59,36,0.027697,148911,0,0.000000,0,0,0,0,0.000000
60,36,0.027659,148909,0,0.000000,0,0,0,0,0.000000
61,37,0.026926,153045,0,0.000000,0,0,0,0,0.000000
62,34,0.029796,140644,0,0.000000,0,0,0,0,0.000000
63,37,0.027010,153045,0,0.000000,0,0,0,0,0.000000
64,37,0.027118,153045,0,0.000000,0,0,0,0,0.000000
65,36,0.027497,148912,0,0.000000,0,0,0,0,0.000000
66,37,0.027369,153040,0,0.000000,0,0,0,0,0.000000
67,38,0.026324,157183,0,0.000000,0,0,0,0,0.000000
68,34,0.028693,140638,0,0.000000,0,0,0,0,0.000000
69,35,0.028311,144776,0,0.000000,0,0,0,0,0.000000
70,1,0.038352,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
  12.000,0.12
  13.000,0.31
  14.000,0.70
  15.000,1.09
  16.000,1.44
  17.000,2.11
  18.000,3.40
  19.000,5.82
  20.000,9.96
  21.000,16.63
  22.000,23.94
  23.000,32.10
  24.000,39.36
  25.000,45.53
  26.000,51.89
  27.000,56.31
  28.000,60.95
  29.000,65.40
  30.000,70.13
  31.000,74.78
  32.000,79.03
  33.000,83.80
  34.000,87.00
  35.000,89.81
  36.000,92.31
  37.000,94.38
  38.000,95.86
  39.000,96.76
  40.000,97.54
  41.000,98.16
  42.000,98.83
  43.000,98.98
  44.000,99.18
  45.000,99.49
  46.000,99.61
  47.000,99.69
  49.000,99.80
  51.000,99.88
  52.000,99.96
 150.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
