Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,29,0.034408,119955,0,0.000000,0,0,0,0,0.000000
1,37,0.026523,153047,0,0.000000,0,0,0,0,0.000000
2,38,0.026230,157182,0,0.000000,0,0,0,0,0.000000
3,34,0.029658,140640,0,0.000000,0,0,0,0,0.000000
4,32,0.031267,132365,0,0.000000,0,0,0,0,0.000000
5,36,0.027524,148912,0,0.000000,0,0,0,0,0.000000
6,40,0.025507,165453,0,0.000000,0,0,0,0,0.000000
7,35,0.027977,144780,0,0.000000,0,0,0,0,0.000000
8,36,0.027470,148909,0,0.000000,0,0,0,0,0.000000
9,38,0.026794,157189,0,0.000000,0,0,0,0,0.000000
10,34,0.029286,140638,0,0.000000,0,0,0,0,0.000000
11,37,0.027343,153050,0,0.000000,0,0,0,0,0.000000
12,38,0.026535,157181,0,0.000000,0,0,0,0,0.000000
13,35,0.028078,144772,0,0.000000,0,0,0,0,0.000000
14,38,0.026308,157181,0,0.000000,0,0,0,0,0.000000
15,38,0.026452,157185,0,0.000000,0,0,0,0,0.000000
16,34,0.029000,140632,0,0.000000,0,0,0,0,0.000000
17,38,0.026423,157180,0,0.000000,0,0,0,0,0.000000
18,37,0.026821,153053,0,0.000000,0,0,0,0,0.000000
19,37,0.027442,153044,0,0.000000,0,0,0,0,0.000000
20,35,0.028706,144775,0,0.000000,0,0,0,0,0.000000
21,35,0.027784,144772,0,0.000000,0,0,0,0,0.000000
22,36,0.028377,148910,0,0.000000,0,0,0,0,0.000000
23,37,0.027420,153048,0,0.000000,0,0,0,0,0.000000
24,34,0.028891,140634,0,0.000000,0,0,0,0,0.000000
25,34,0.029092,140636,0,0.000000,0,0,0,0,0.000000
26,37,0.027093,153048,0,0.000000,0,0,0,0,0.000000
27,40,0.025413,165453,0,0.000000,0,0,0,0,0.000000
28,36,0.027664,148908,0,0.000000,0,0,0,0,0.000000
29,38,0.025815,157178,0,0.000000,0,0,0,0,0.000000
30,35,0.029238,144776,0,0.000000,0,0,0,0,0.000000
31,37,0.026943,153045,0,0.000000,0,0,0,0,0.000000
32,36,0.027298,148910,0,0.000000,0,0,0,0,0.000000
33,34,0.030086,140637,0,0.000000,0,0,0,0,0.000000
34,35,0.028211,144779,0,0.000000,0,0,0,0,0.000000
35,37,0.026971,153046,0,0.000000,0,0,0,0,0.000000
36,39,0.025683,161323,0,0.000000,0,0,0,0,0.000000
37,37,0.027245,153045,0,0.000000,0,0,0,0,0.000000
38,35,0.028668,144774,0,0.000000,0,0,0,0,0.000000
39,39,0.025339,161313,0,0.000000,0,0,0,0,0.000000
40,38,0.026553,157180,0,0.000000,0,0,0,0,0.000000
41,38,0.026024,157182,0,0.000000,0,0,0,0,0.000000
42,37,0.027434,153047,0,0.000000,0,0,0,0,0.000000
43,36,0.027701,148910,0,0.000000,0,0,0,0,0.000000
44,36,0.027624,148908,0,0.000000,0,0,0,0,0.000000
45,36,0.027817,148910,0,0.000000,0,0,0,0,0.000000
46,37,0.027244,153049,0,0.000000,0,0,0,0,0.000000
47,37,0.026379,153045,0,0.000000,0,0,0,0,0.000000
48,37,0.027516,153042,0,0.000000,0,0,0,0,0.000000
49,38,0.026226,157181,0,0.000000,0,0,0,0,0.000000
50,33,0.030076,136501,0,0.000000,0,0,0,0,0.000000
51,37,0.027356,153042,0,0.000000,0,0,0,0,0.000000
52,38,0.025857,157181,0,0.000000,0,0,0,0,0.000000
53,36,0.027815,148912,0,0.000000,0,0,0,0,0.000000
54,38,0.026535,157180,0,0.000000,0,0,0,0,0.000000
55,36,0.027787,148916,0,0.000000,0,0,0,0,0.000000
56,36,0.027738,148908,0,0.000000,0,0,0,0,0.000000
57,38,0.026673,157182,0,0.000000,0,0,0,0,0.000000
58,38,0.026026,157188,0,0.000000,0,0,0,0,0.000000
59,35,0.028061,144773,0,0.000000,0,0,0,0,0.000000
60,37,0.027776,153048,0,0.000000,0,0,0,0,0.000000
61,37,0.026391,153044,0,0.000000,0,0,0,0,0.000000
62,35,0.029049,144775,0,0.000000,0,0,0,0,0.000000
63,38,0.026296,157185,0,0.000000,0,0,0,0,0.000000
64,35,0.028632,144774,0,0.000000,0,0,0,0,0.000000
65,34,0.029139,140637,0,0.000000,0,0,0,0,0.000000
66,38,0.026653,157179,0,0.000000,0,0,0,0,0.000000
67,37,0.026408,153045,0,0.000000,0,0,0,0,0.000000
68,36,0.027510,148912,0,0.000000,0,0,0,0,0.000000
69,34,0.029806,140638,0,0.000000,0,0,0,0,0.000000
70,1,0.025030,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
   9.500,0.04
  12.000,0.12
  13.000,0.16
  14.000,0.24
  15.000,0.71
  16.000,1.38
  17.000,2.04
  18.000,3.42
  19.000,5.90
  20.000,9.67
  21.000,16.23
  22.000,24.10
  23.000,31.92
  24.000,38.48
  25.000,45.44
  26.000,50.86
  27.000,55.74
  28.000,60.53
  29.000,64.98
  30.000,69.58
  31.000,73.94
  32.000,78.81
  33.000,82.90
  34.000,86.08
  35.000,88.99
  36.000,91.35
  37.000,93.04
  38.000,94.38
  39.000,95.64
  40.000,96.66
  41.000,97.25
  42.000,97.96
  43.000,98.31
  44.000,98.62
  45.000,99.06
  46.000,99.21
  47.000,99.33
  48.000,99.49
  49.000,99.61
  50.000,99.76
  51.000,99.92
  92.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
