2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets        1109.42          ---          ---     57.68200      4481.45 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals      1109.42         0.00         0.00     57.68200      4481.45 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET      32.000         0.00
SET      33.000         0.01
SET      34.000         0.02
SET      35.000         0.05
SET      36.000         0.10
SET      37.000         0.18
SET      38.000         0.30
SET      39.000         0.51
SET      40.000         0.85
SET      41.000         1.25
SET      42.000         1.86
SET      43.000         2.75
SET      44.000         4.27
SET      45.000         6.01
SET      46.000         8.11
SET      47.000        10.65
SET      48.000        13.62
SET      49.000        17.06
SET      50.000        20.94
SET      51.000        25.26
SET      52.000        29.82
SET      53.000        34.61
SET      54.000        39.59
SET      55.000        44.65
SET      56.000        49.61
SET      57.000        54.57
SET      58.000        59.46
SET      59.000        64.00
SET      60.000        68.18
SET      61.000        72.05
SET      62.000        75.64
SET      63.000        78.74
SET      64.000        81.61
SET      65.000        84.06
SET      66.000        86.18
SET      67.000        88.01
SET      68.000        89.58
SET      69.000        90.95
SET      70.000        92.02
SET      71.000        93.01
SET      72.000        93.86
SET      73.000        94.67
SET      74.000        95.31
SET      75.000        95.87
SET      76.000        96.32
SET      77.000        96.75
SET      78.000        97.13
SET      79.000        97.49
SET      80.000        97.80
SET      81.000        98.05
SET      82.000        98.28
SET      83.000        98.51
SET      84.000        98.73
SET      85.000        98.88
SET      86.000        99.02
SET      87.000        99.13
SET      88.000        99.22
SET      89.000        99.28
SET      90.000        99.37
SET      91.000        99.45
SET      92.000        99.51
SET      93.000        99.57
SET      94.000        99.59
SET      95.000        99.63
SET      96.000        99.65
SET      97.000        99.67
SET      98.000        99.71
SET      99.000        99.74
SET     100.000        99.82
SET     110.000        99.86
SET     120.000        99.89
SET     130.000        99.90
SET     140.000        99.92
SET     150.000        99.92
SET     160.000        99.93
SET     170.000        99.95
SET     180.000        99.97
SET     190.000        99.99
SET     200.000       100.00
---
---
