2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets        1125.82          ---          ---     56.83800      4547.70 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals      1125.82         0.00         0.00     56.83800      4547.70 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET      31.000         0.00
SET      32.000         0.02
SET      33.000         0.03
SET      34.000         0.07
SET      35.000         0.11
SET      36.000         0.18
SET      37.000         0.27
SET      38.000         0.44
SET      39.000         0.71
SET      40.000         1.17
SET      41.000         1.75
SET      42.000         2.53
SET      43.000         3.51
SET      44.000         4.87
SET      45.000         6.71
SET      46.000         9.07
SET      47.000        11.94
SET      48.000        15.37
SET      49.000        19.37
SET      50.000        23.71
SET      51.000        28.51
SET      52.000        33.43
SET      53.000        38.38
SET      54.000        43.37
SET      55.000        48.62
SET      56.000        53.81
SET      57.000        58.98
SET      58.000        63.82
SET      59.000        68.38
SET      60.000        72.47
SET      61.000        76.14
SET      62.000        79.34
SET      63.000        82.34
SET      64.000        84.81
SET      65.000        86.91
SET      66.000        88.77
SET      67.000        90.25
SET      68.000        91.59
SET      69.000        92.73
SET      70.000        93.65
SET      71.000        94.44
SET      72.000        95.11
SET      73.000        95.76
SET      74.000        96.25
SET      75.000        96.69
SET      76.000        97.04
SET      77.000        97.41
SET      78.000        97.72
SET      79.000        97.98
SET      80.000        98.20
SET      81.000        98.44
SET      82.000        98.61
SET      83.000        98.76
SET      84.000        98.88
SET      85.000        99.02
SET      86.000        99.13
SET      87.000        99.19
SET      88.000        99.26
SET      89.000        99.32
SET      90.000        99.38
SET      91.000        99.42
SET      92.000        99.44
SET      93.000        99.45
SET      94.000        99.49
SET      95.000        99.52
SET      96.000        99.56
SET      97.000        99.60
SET      98.000        99.63
SET      99.000        99.66
SET     100.000        99.73
SET     110.000        99.79
SET     120.000        99.86
SET     130.000        99.90
SET     140.000        99.92
SET     150.000        99.92
SET     160.000        99.92
SET     190.000        99.92
SET     210.000        99.93
SET     220.000        99.96
SET     230.000        99.97
SET     240.000        99.99
SET     250.000       100.00
SET     260.000       100.00
---
---
