Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,45,0.009111,186142,44,0.013362,3252830,6,786,0,0.000000
1,43,0.009331,177867,43,0.013628,3178316,6,768,0,0.000000
2,44,0.009676,182004,45,0.012903,3319055,8,802,0,0.000000
3,42,0.010071,173730,42,0.013752,3107925,5,751,0,0.000000
4,42,0.008700,173729,41,0.015268,3025239,7,731,0,0.000000
5,42,0.009367,173726,42,0.014646,3112052,4,752,0,0.000000
6,42,0.008001,173728,43,0.015465,3186564,4,770,0,0.000000
7,43,0.009948,177863,42,0.013226,3087318,10,746,0,0.000000
8,43,0.010112,177865,43,0.013095,3178331,6,768,0,0.000000
9,48,0.009557,198547,48,0.011584,3550782,6,858,0,0.000000
10,48,0.010878,198550,49,0.009752,3625260,6,876,0,0.000000
11,44,0.011129,182003,43,0.011818,3174211,7,767,0,0.000000
12,47,0.009899,194415,47,0.011358,3472171,7,839,0,0.000000
13,39,0.011872,161321,39,0.013750,2888626,4,698,0,0.000000
14,43,0.010620,177864,43,0.012446,3190671,3,771,0,0.000000
15,35,0.010940,144776,35,0.017843,2603045,1,629,0,0.000000
16,41,0.009576,169591,41,0.014670,3037598,4,734,0,0.000000
17,45,0.010398,186136,45,0.011603,3310808,10,800,0,0.000000
18,40,0.009929,165453,40,0.015012,2958969,5,715,0,0.000000
19,40,0.010663,165462,40,0.014357,2942463,9,711,0,0.000000
20,41,0.008288,169581,42,0.015906,3091471,9,747,0,0.000000
21,48,0.009525,198542,47,0.011425,3476272,6,840,0,0.000000
22,42,0.009709,173726,42,0.014318,3103854,6,750,0,0.000000
23,48,0.008079,198540,48,0.012732,3542565,8,856,0,0.000000
24,41,0.011182,169599,42,0.012651,3112072,4,752,0,0.000000
25,41,0.011389,169595,41,0.012940,3021107,8,730,0,0.000000
26,43,0.011029,177856,42,0.012595,3074946,13,743,0,0.000000
27,43,0.010869,177865,43,0.012185,3182453,5,769,0,0.000000
28,42,0.012085,173728,42,0.012057,3099695,7,749,0,0.000000
29,46,0.010103,190272,46,0.011593,3405895,5,823,0,0.000000
30,43,0.010916,177859,43,0.011965,3182413,5,769,0,0.000000
31,44,0.010859,182000,44,0.012162,3273449,1,791,0,0.000000
32,43,0.011812,177864,43,0.011220,3190673,3,771,0,0.000000
33,40,0.012274,165456,41,0.012302,3025223,7,731,0,0.000000
34,38,0.012431,157177,38,0.013917,2814114,4,680,0,0.000000
35,48,0.010541,198548,47,0.010452,3480423,5,841,0,0.000000
36,43,0.010250,177867,44,0.012785,3228034,12,780,0,0.000000
37,44,0.010563,182002,44,0.012107,3269314,2,790,0,0.000000
38,44,0.011743,181999,43,0.011281,3161818,10,764,0,0.000000
39,37,0.012606,153044,37,0.014410,2739656,4,662,0,0.000000
40,43,0.009490,177867,43,0.013753,3186554,4,770,0,0.000000
41,47,0.009408,194406,47,0.011504,3430901,17,829,0,0.000000
42,45,0.010211,186133,45,0.012135,3327290,6,804,0,0.000000
43,43,0.009779,177861,43,0.013453,3178320,6,768,0,0.000000
44,44,0.009711,182002,44,0.013357,3261092,4,788,0,0.000000
45,48,0.009372,198554,49,0.010997,3633454,4,878,0,0.000000
46,48,0.010077,198547,47,0.010208,3496903,1,845,0,0.000000
47,41,0.010887,169595,42,0.013905,3120322,2,754,0,0.000000
48,43,0.010897,177864,42,0.012689,3099697,7,749,0,0.000000
49,41,0.010188,169591,42,0.013771,3107949,5,751,0,0.000000
50,43,0.012476,177871,42,0.011014,3099685,7,749,0,0.000000
51,45,0.011746,186134,45,0.010676,3298415,13,797,0,0.000000
52,40,0.012485,165459,41,0.012190,3033439,5,733,0,0.000000
53,48,0.010655,198548,48,0.010154,3538387,9,855,0,0.000000
54,40,0.008883,165460,40,0.016113,2942447,9,711,0,0.000000
55,44,0.010397,182002,43,0.011878,3182423,5,769,0,0.000000
56,44,0.011200,181998,44,0.012050,3248689,7,785,0,0.000000
57,40,0.012065,165455,40,0.013209,2958965,5,715,0,0.000000
58,39,0.011643,161323,39,0.013577,2888596,4,698,0,0.000000
59,42,0.009790,173728,43,0.013701,3170074,8,766,0,0.000000
60,47,0.010900,194408,47,0.010557,3480423,5,841,0,0.000000
61,46,0.009886,190273,46,0.011229,3414183,3,825,0,0.000000
62,43,0.012906,177870,43,0.010755,3178302,6,768,0,0.000000
63,51,0.010587,210960,51,0.008723,3770129,7,911,0,0.000000
64,44,0.010818,181999,43,0.012291,3182457,5,769,0,0.000000
65,42,0.009405,173727,42,0.014345,3095538,8,748,0,0.000000
66,38,0.011638,157187,39,0.014531,2892743,3,699,0,0.000000
67,45,0.010378,186130,44,0.012083,3248709,7,785,0,0.000000
68,44,0.011530,181996,45,0.011136,3335562,4,806,0,0.000000
69,46,0.011132,190278,45,0.010596,3331425,5,805,0,0.000000
70,0,0.000000,0,1,0.016751,74494,0,18,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.000,0.07
   2.100,0.13
   2.200,0.23
   2.300,0.30
   2.400,0.63
   2.500,1.02
   2.600,1.39
   2.700,1.91
   2.800,2.44
   2.900,3.20
   3.000,4.03
   3.100,4.95
   3.200,5.78
   3.300,6.83
   3.400,7.73
   3.500,8.48
   3.600,9.54
   3.700,10.30
   3.800,11.19
   3.900,12.25
   4.000,13.01
   4.100,13.77
   4.200,14.63
   4.300,15.35
   4.400,16.34
   4.500,17.17
   4.600,17.86
   4.700,18.79
   4.800,19.68
   4.900,20.27
   5.000,20.90
   5.100,21.39
   5.200,22.02
   5.300,22.98
   5.400,23.61
   5.500,24.43
   5.600,25.19
   5.700,25.78
   5.800,26.25
   5.900,26.97
   6.000,27.50
   6.100,28.03
   6.200,28.76
   6.300,29.38
   6.400,30.11
   6.500,30.93
   6.600,31.50
   6.700,32.19
   6.800,32.75
   6.900,33.51
   7.000,34.37
   7.100,35.16
   7.200,36.05
   7.300,36.94
   7.400,37.77
   7.500,38.59
   7.600,39.35
   7.700,40.21
   7.800,40.94
   7.900,41.66
   8.000,42.98
   8.100,43.58
   8.200,44.73
   8.300,45.89
   8.400,46.48
   8.500,47.31
   8.600,47.94
   8.700,48.66
   8.800,49.62
   8.900,50.08
   9.000,51.01
   9.100,51.87
   9.200,52.43
   9.300,52.89
   9.400,53.52
   9.500,53.91
   9.600,54.51
   9.700,54.94
   9.800,55.46
   9.900,56.12
  10.000,58.47
  11.000,60.91
  12.000,63.52
  13.000,65.47
  14.000,67.41
  15.000,69.30
  16.000,74.18
  17.000,78.47
  18.000,81.02
  19.000,82.34
  20.000,83.69
  21.000,84.75
  22.000,85.61
  23.000,86.43
  24.000,87.39
  25.000,88.18
  26.000,88.61
  27.000,89.14
  28.000,90.06
  29.000,90.49
  30.000,91.25
  31.000,93.03
  32.000,95.51
  33.000,96.30
  34.000,96.83
  35.000,97.26
  36.000,97.76
  37.000,97.85
  38.000,97.99
  39.000,98.28
  41.000,98.35
  42.000,98.51
  43.000,98.61
  45.000,98.65
  46.000,98.75
  47.000,99.14
  48.000,99.37
  49.000,99.44
  50.000,99.57
  52.000,99.70
  53.000,99.77
  54.000,99.80
  55.000,99.87
  58.000,99.90
  59.000,99.93
  64.000,99.97
  71.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.700,0.03
   1.800,0.10
   1.900,0.30
   2.000,0.66
   2.100,1.09
   2.200,1.58
   2.300,2.31
   2.400,2.81
   2.500,3.99
   2.600,4.79
   2.700,5.48
   2.800,6.77
   2.900,7.66
   3.000,8.48
   3.100,9.24
   3.200,10.17
   3.300,11.09
   3.400,12.08
   3.500,12.78
   3.600,13.37
   3.700,14.10
   3.800,14.53
   3.900,15.19
   4.000,15.88
   4.100,16.28
   4.200,16.77
   4.300,17.33
   4.400,17.70
   4.500,18.16
   4.600,18.65
   4.700,19.15
   4.800,19.74
   4.900,20.20
   5.000,20.53
   5.100,21.26
   5.200,21.89
   5.300,22.12
   5.400,22.68
   5.500,23.28
   5.600,23.74
   5.700,24.27
   5.800,24.93
   5.900,25.16
   6.000,25.72
   6.100,26.05
   6.200,26.61
   6.300,27.10
   6.400,27.86
   6.500,28.26
   6.600,29.09
   6.700,29.78
   6.800,30.67
   6.900,31.59
   7.000,32.52
   7.100,33.51
   7.200,34.43
   7.300,35.23
   7.400,36.18
   7.500,37.17
   7.600,38.07
   7.700,39.32
   7.800,40.38
   7.900,41.30
   8.000,42.09
   8.100,42.89
   8.200,43.41
   8.300,44.07
   8.400,44.73
   8.500,45.10
   8.600,45.92
   8.700,46.88
   8.800,47.24
   8.900,48.13
   9.000,48.83
   9.100,49.46
   9.200,49.95
   9.300,50.61
   9.400,51.11
   9.500,51.87
   9.600,52.69
   9.700,53.19
   9.800,53.71
   9.900,54.24
  10.000,56.82
  11.000,62.03
  12.000,66.69
  13.000,71.28
  14.000,76.30
  15.000,83.46
  16.000,87.82
  17.000,89.57
  18.000,90.89
  19.000,92.01
  20.000,92.93
  21.000,93.96
  22.000,94.75
  23.000,95.25
  24.000,95.71
  25.000,96.07
  26.000,96.47
  27.000,97.06
  28.000,97.33
  29.000,97.89
  30.000,98.91
  31.000,99.54
  32.000,99.70
  33.000,99.77
  34.000,99.83
  35.000,99.87
  36.000,99.93
  38.000,99.97
  42.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
