1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          87.88          ---          ---     10.69600       354.97 
Gets          87.88      1569.61        12.17     12.04400      6343.48 
Waits          0.00          ---          ---      0.00000          --- 
Totals       175.75      1569.61        12.17     11.37000      6698.45 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.03
SET       1.700         0.05
SET       1.800         0.11
SET       1.900         0.24
SET       2.000         0.49
SET       2.100         0.78
SET       2.200         1.20
SET       2.300         1.76
SET       2.400         2.26
SET       2.500         3.15
SET       2.600         3.92
SET       2.700         4.55
SET       2.800         5.27
SET       2.900         6.06
SET       3.000         6.79
SET       3.100         7.70
SET       3.200         8.40
SET       3.300         9.05
SET       3.400         9.74
SET       3.500        10.48
SET       3.600        11.13
SET       3.700        11.88
SET       3.800        12.42
SET       3.900        13.02
SET       4.000        13.62
SET       4.100        14.04
SET       4.200        14.76
SET       4.300        15.13
SET       4.400        15.65
SET       4.500        16.19
SET       4.600        16.76
SET       4.700        17.41
SET       4.800        17.91
SET       4.900        18.37
SET       5.000        19.00
SET       5.100        19.47
SET       5.200        20.04
SET       5.300        20.56
SET       5.400        20.97
SET       5.500        21.49
SET       5.600        22.18
SET       5.700        22.64
SET       5.800        23.40
SET       5.900        23.87
SET       6.000        24.62
SET       6.100        25.37
SET       6.200        25.95
SET       6.300        26.62
SET       6.400        27.25
SET       6.500        27.78
SET       6.600        28.41
SET       6.700        29.17
SET       6.800        29.97
SET       6.900        30.88
SET       7.000        31.64
SET       7.100        32.37
SET       7.200        33.02
SET       7.300        33.85
SET       7.400        34.96
SET       7.500        35.84
SET       7.600        36.81
SET       7.700        37.84
SET       7.800        38.76
SET       7.900        39.46
SET       8.000        40.37
SET       8.100        41.30
SET       8.200        42.01
SET       8.300        42.86
SET       8.400        43.62
SET       8.500        44.38
SET       8.600        45.16
SET       8.700        46.04
SET       8.800        46.69
SET       8.900        47.23
SET       9.000        47.96
SET       9.100        48.48
SET       9.200        49.13
SET       9.300        49.55
SET       9.400        50.07
SET       9.500        50.67
SET       9.600        51.34
SET       9.700        51.96
SET       9.800        52.48
SET       9.900        53.05
SET      10.000        56.04
SET      11.000        60.99
SET      12.000        65.97
SET      13.000        70.31
SET      14.000        75.02
SET      15.000        82.09
SET      16.000        86.77
SET      17.000        88.70
SET      18.000        90.33
SET      19.000        91.48
SET      20.000        92.57
SET      21.000        93.34
SET      22.000        94.31
SET      23.000        95.06
SET      24.000        95.68
SET      25.000        96.33
SET      26.000        96.88
SET      27.000        97.38
SET      28.000        97.71
SET      29.000        98.16
SET      30.000        99.17
SET      31.000        99.50
SET      32.000        99.66
SET      33.000        99.71
SET      34.000        99.80
SET      35.000        99.87
SET      36.000        99.92
SET      37.000        99.93
SET      39.000        99.97
SET      40.000        99.98
SET      46.000       100.00
---
GET       2.200         0.05
GET       2.300         0.20
GET       2.400         0.47
GET       2.500         0.81
GET       2.600         1.22
GET       2.700         1.97
GET       2.800         2.71
GET       2.900         3.56
GET       3.000         4.42
GET       3.100         5.54
GET       3.200         6.74
GET       3.300         7.77
GET       3.400         8.86
GET       3.500         9.83
GET       3.600        10.74
GET       3.700        11.83
GET       3.800        12.84
GET       3.900        13.77
GET       4.000        14.76
GET       4.100        15.76
GET       4.200        16.71
GET       4.300        17.45
GET       4.400        18.33
GET       4.500        19.26
GET       4.600        20.19
GET       4.700        20.90
GET       4.800        21.63
GET       4.900        22.38
GET       5.000        23.03
GET       5.100        23.74
GET       5.200        24.46
GET       5.300        25.11
GET       5.400        25.91
GET       5.500        26.62
GET       5.600        27.30
GET       5.700        27.94
GET       5.800        28.72
GET       5.900        29.45
GET       6.000        30.10
GET       6.100        30.77
GET       6.200        31.24
GET       6.300        32.03
GET       6.400        32.83
GET       6.500        33.58
GET       6.600        34.28
GET       6.700        35.06
GET       6.800        35.93
GET       6.900        36.50
GET       7.000        37.17
GET       7.100        37.88
GET       7.200        38.57
GET       7.300        39.33
GET       7.400        40.18
GET       7.500        40.73
GET       7.600        41.57
GET       7.700        42.52
GET       7.800        43.46
GET       7.900        44.29
GET       8.000        45.12
GET       8.100        45.96
GET       8.200        46.64
GET       8.300        47.65
GET       8.400        48.48
GET       8.500        49.28
GET       8.600        49.94
GET       8.700        50.59
GET       8.800        51.37
GET       8.900        52.32
GET       9.000        52.90
GET       9.100        53.79
GET       9.200        54.58
GET       9.300        55.27
GET       9.400        55.91
GET       9.500        56.62
GET       9.600        57.14
GET       9.700        57.61
GET       9.800        58.30
GET       9.900        58.91
GET      10.000        60.86
GET      11.000        63.86
GET      12.000        66.15
GET      13.000        68.70
GET      14.000        70.23
GET      15.000        72.55
GET      16.000        76.04
GET      17.000        79.59
GET      18.000        81.42
GET      19.000        82.77
GET      20.000        83.94
GET      21.000        85.13
GET      22.000        86.14
GET      23.000        87.19
GET      24.000        87.92
GET      25.000        88.69
GET      26.000        89.39
GET      27.000        90.10
GET      28.000        90.90
GET      29.000        91.37
GET      30.000        91.96
GET      31.000        93.78
GET      32.000        96.03
GET      33.000        96.83
GET      34.000        97.25
GET      35.000        97.72
GET      36.000        98.18
GET      37.000        98.52
GET      38.000        98.70
GET      39.000        98.89
GET      40.000        98.99
GET      41.000        99.02
GET      42.000        99.11
GET      43.000        99.14
GET      44.000        99.17
GET      45.000        99.22
GET      46.000        99.27
GET      47.000        99.48
GET      48.000        99.64
GET      49.000        99.69
GET      50.000        99.72
GET      51.000        99.77
GET      52.000        99.87
GET      54.000        99.89
GET      56.000        99.92
GET      57.000        99.93
GET      60.000        99.95
GET      61.000        99.98
GET      70.000       100.00
---
