Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,64,0.006133,264735,63,0.009523,4655759,9,1125,0,0.000000
1,46,0.009024,190274,46,0.012829,3401804,6,822,0,0.000000
2,45,0.009769,186142,46,0.012161,3401763,6,822,0,0.000000
3,43,0.010213,177864,42,0.012961,3091459,9,747,0,0.000000
4,41,0.010497,169591,41,0.013920,3037582,4,734,0,0.000000
5,43,0.010750,177864,43,0.012679,3190677,3,771,0,0.000000
6,46,0.010319,190270,46,0.011381,3389399,9,819,0,0.000000
7,42,0.010168,173733,42,0.013422,3103867,6,750,0,0.000000
8,41,0.011690,169588,42,0.012735,3103798,6,750,0,0.000000
9,45,0.010039,186141,44,0.012296,3261074,4,788,0,0.000000
10,41,0.010295,169596,42,0.013772,3095582,8,748,0,0.000000
11,43,0.010862,177867,43,0.012400,3178342,6,768,0,0.000000
12,48,0.009667,198550,47,0.011348,3468038,8,838,0,0.000000
13,46,0.009373,190272,46,0.012046,3405937,5,823,0,0.000000
14,40,0.011677,165461,41,0.013358,3049963,1,737,0,0.000000
15,45,0.011190,186137,44,0.011209,3265173,3,789,0,0.000000
16,43,0.010475,177864,44,0.012622,3240475,9,783,0,0.000000
17,42,0.010766,173725,42,0.012979,3099691,7,749,0,0.000000
18,44,0.009903,182004,44,0.012813,3244550,8,784,0,0.000000
19,41,0.008615,169586,41,0.015530,3016963,9,729,0,0.000000
20,40,0.009215,165450,39,0.016067,2880376,6,696,0,0.000000
21,43,0.009889,177862,44,0.013384,3261060,4,788,0,0.000000
22,43,0.009240,177861,42,0.014023,3095641,8,748,0,0.000000
23,41,0.011197,169597,42,0.013044,3099709,7,749,0,0.000000
24,42,0.010299,173728,42,0.013136,3107956,5,751,0,0.000000
25,45,0.010188,186133,44,0.012571,3228059,12,780,0,0.000000
26,44,0.009688,182000,45,0.012812,3323159,7,803,0,0.000000
27,44,0.011627,181996,43,0.011408,3182451,5,769,0,0.000000
28,43,0.011801,177869,43,0.011316,3170082,8,766,0,0.000000
29,44,0.010333,181994,44,0.012363,3261002,4,788,0,0.000000
30,43,0.012002,177865,44,0.011126,3269324,2,790,0,0.000000
31,39,0.009904,161315,38,0.015587,2822378,2,682,0,0.000000
32,43,0.008993,177866,43,0.014640,3165935,9,765,0,0.000000
33,39,0.010945,161312,40,0.014028,2975451,1,719,0,0.000000
34,49,0.011734,202689,49,0.008883,3621137,7,875,0,0.000000
35,48,0.009739,198546,47,0.010747,3455657,11,835,0,0.000000
36,43,0.011567,177866,43,0.012239,3186554,4,770,0,0.000000
37,42,0.010061,173726,43,0.013537,3170080,8,766,0,0.000000
38,40,0.012628,165454,40,0.012224,2958989,5,715,0,0.000000
39,50,0.010542,206822,49,0.009635,3629381,5,877,0,0.000000
40,41,0.010984,169587,41,0.013382,3008697,11,727,0,0.000000
41,47,0.010671,194405,47,0.010627,3455657,11,835,0,0.000000
42,43,0.010991,177862,43,0.012017,3178330,6,768,0,0.000000
43,45,0.010491,186138,46,0.011610,3405935,5,823,0,0.000000
44,43,0.009219,177868,43,0.013973,3190661,3,771,0,0.000000
45,43,0.010060,177867,43,0.013047,3198917,1,773,0,0.000000
46,45,0.010410,186140,45,0.012071,3343796,2,808,0,0.000000
47,49,0.010472,202684,48,0.010045,3546645,7,857,0,0.000000
48,39,0.010763,161322,39,0.014889,2888594,4,698,0,0.000000
49,45,0.010287,186139,46,0.011756,3389411,9,819,0,0.000000
50,43,0.010593,177863,43,0.012615,3165933,9,765,0,0.000000
51,47,0.009839,194413,46,0.011069,3389387,9,819,0,0.000000
52,47,0.009578,194410,48,0.011899,3546627,7,857,0,0.000000
53,43,0.011888,177871,42,0.011450,3083179,11,745,0,0.000000
54,42,0.012058,173729,42,0.011952,3107933,5,751,0,0.000000
55,41,0.010842,169589,41,0.013297,3033465,5,733,0,0.000000
56,44,0.011045,182001,45,0.011621,3323169,7,803,0,0.000000
57,44,0.009753,182005,43,0.012766,3186548,4,770,0,0.000000
58,47,0.010433,194409,48,0.010894,3538411,9,855,0,0.000000
59,43,0.011649,177864,42,0.011902,3112100,4,752,0,0.000000
60,47,0.009728,194408,47,0.011090,3484538,4,842,0,0.000000
61,44,0.011406,182006,45,0.011274,3331425,5,805,0,0.000000
62,44,0.011014,182006,44,0.012016,3248685,7,785,0,0.000000
63,47,0.009534,194405,46,0.011684,3401788,6,822,0,0.000000
64,44,0.009378,182005,45,0.013050,3323141,7,803,0,0.000000
65,44,0.010237,182006,44,0.012694,3265219,3,789,0,0.000000
66,44,0.008986,181989,44,0.013581,3248677,7,785,0,0.000000
67,41,0.010438,169589,40,0.014269,2963130,4,716,0,0.000000
68,48,0.008458,198554,49,0.012044,3621109,7,875,0,0.000000
69,43,0.011004,177866,43,0.012448,3165923,9,765,0,0.000000
70,1,0.009582,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.000,0.03
   2.100,0.06
   2.200,0.23
   2.300,0.32
   2.400,0.71
   2.500,1.04
   2.600,1.59
   2.700,2.17
   2.800,3.02
   2.900,3.67
   3.000,4.15
   3.100,5.26
   3.200,5.84
   3.300,6.46
   3.400,7.37
   3.500,8.21
   3.600,9.25
   3.700,10.22
   3.800,11.00
   3.900,11.94
   4.000,12.76
   4.100,13.57
   4.200,14.31
   4.300,14.90
   4.400,15.64
   4.500,16.26
   4.600,16.75
   4.700,17.20
   4.800,18.14
   4.900,18.70
   5.000,19.51
   5.100,20.22
   5.200,21.06
   5.300,21.78
   5.400,22.53
   5.500,23.21
   5.600,23.43
   5.700,24.25
   5.800,24.86
   5.900,25.67
   6.000,26.16
   6.100,26.94
   6.200,27.62
   6.300,27.98
   6.400,28.72
   6.500,29.70
   6.600,30.44
   6.700,31.13
   6.800,31.94
   6.900,32.72
   7.000,33.66
   7.100,34.63
   7.200,35.35
   7.300,35.83
   7.400,36.58
   7.500,37.36
   7.600,38.10
   7.700,38.85
   7.800,39.89
   7.900,40.60
   8.000,41.42
   8.100,42.16
   8.200,42.84
   8.300,44.01
   8.400,44.86
   8.500,45.50
   8.600,46.19
   8.700,46.87
   8.800,47.78
   8.900,48.39
   9.000,49.17
   9.100,49.85
   9.200,50.67
   9.300,51.35
   9.400,51.87
   9.500,52.55
   9.600,53.03
   9.700,53.68
   9.800,54.11
   9.900,54.92
  10.000,57.19
  11.000,60.21
  12.000,62.03
  13.000,64.59
  14.000,66.89
  15.000,69.78
  16.000,75.24
  17.000,79.16
  18.000,82.05
  19.000,83.51
  20.000,84.32
  21.000,85.23
  22.000,86.66
  23.000,87.93
  24.000,88.90
  25.000,89.91
  26.000,90.49
  27.000,91.01
  28.000,91.30
  29.000,91.85
  30.000,92.50
  31.000,94.68
  32.000,96.33
  33.000,97.34
  34.000,97.83
  35.000,98.21
  36.000,98.54
  37.000,98.67
  38.000,98.86
  39.000,98.90
  40.000,98.99
  41.000,99.12
  42.000,99.19
  43.000,99.29
  44.000,99.32
  46.000,99.48
  47.000,99.51
  48.000,99.58
  49.000,99.68
  50.000,99.71
  51.000,99.74
  52.000,99.77
  53.000,99.81
  57.000,99.84
  61.000,99.87
  63.000,99.94
  64.000,99.97
  73.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.500,0.03
   1.700,0.06
   1.800,0.13
   1.900,0.19
   2.000,0.32
   2.100,0.62
   2.200,1.10
   2.300,1.72
   2.400,2.79
   2.500,3.76
   2.600,4.51
   2.700,5.52
   2.800,6.39
   2.900,7.07
   3.000,7.98
   3.100,8.99
   3.200,10.35
   3.300,11.10
   3.400,11.91
   3.500,12.88
   3.600,13.82
   3.700,14.67
   3.800,15.12
   3.900,15.80
   4.000,16.61
   4.100,17.13
   4.200,17.68
   4.300,18.40
   4.400,18.69
   4.500,19.57
   4.600,20.25
   4.700,20.77
   4.800,21.32
   4.900,21.71
   5.000,22.26
   5.100,22.55
   5.200,22.97
   5.300,23.59
   5.400,23.88
   5.500,24.53
   5.600,25.08
   5.700,25.73
   5.800,26.09
   5.900,26.61
   6.000,27.45
   6.100,27.97
   6.200,28.65
   6.300,29.23
   6.400,29.82
   6.500,30.66
   6.600,31.41
   6.700,32.35
   6.800,33.26
   6.900,34.04
   7.000,34.98
   7.100,35.56
   7.200,36.57
   7.300,37.12
   7.400,38.06
   7.500,38.90
   7.600,39.75
   7.700,40.33
   7.800,41.37
   7.900,42.34
   8.000,43.12
   8.100,43.96
   8.200,44.65
   8.300,45.43
   8.400,46.30
   8.500,46.92
   8.600,47.76
   8.700,48.41
   8.800,49.22
   8.900,49.97
   9.000,50.42
   9.100,51.10
   9.200,51.75
   9.300,52.34
   9.400,52.86
   9.500,53.28
   9.600,53.93
   9.700,54.48
   9.800,54.96
   9.900,55.42
  10.000,57.98
  11.000,62.88
  12.000,67.07
  13.000,71.45
  14.000,76.38
  15.000,83.71
  16.000,88.29
  17.000,90.04
  18.000,91.08
  19.000,92.38
  20.000,93.77
  21.000,94.45
  22.000,95.23
  23.000,95.81
  24.000,96.30
  25.000,96.63
  26.000,97.01
  27.000,97.40
  28.000,97.86
  29.000,98.15
  30.000,98.83
  31.000,99.22
  32.000,99.48
  33.000,99.55
  34.000,99.71
  35.000,99.87
  36.000,99.94
  37.000,99.97
  42.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
