Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,60,0.006793,248188,59,0.009628,4357795,9,1053,0,0.000000
1,63,0.007143,260597,63,0.008776,4664009,7,1127,0,0.000000
2,44,0.009204,182002,44,0.013681,3240402,9,783,0,0.000000
3,46,0.009413,190276,46,0.012413,3401814,6,822,0,0.000000
4,41,0.010024,169590,42,0.013874,3112054,4,752,0,0.000000
5,54,0.008906,223364,54,0.009636,4001829,5,967,0,0.000000
6,41,0.010702,169591,40,0.013607,2938344,10,710,0,0.000000
7,45,0.010475,186137,45,0.012073,3327291,6,804,0,0.000000
8,44,0.010287,182002,44,0.012286,3265205,3,789,0,0.000000
9,50,0.008952,206823,51,0.011034,3774234,6,912,0,0.000000
10,43,0.011733,177867,42,0.011817,3099723,7,749,0,0.000000
11,43,0.009236,177869,43,0.014060,3174213,7,767,0,0.000000
12,46,0.007958,190273,46,0.013729,3410070,4,824,0,0.000000
13,40,0.009548,165458,40,0.015091,2963072,4,716,0,0.000000
14,42,0.011272,173731,42,0.012833,3124455,1,755,0,0.000000
15,37,0.012450,153045,37,0.014512,2727277,7,659,0,0.000000
16,43,0.010330,177863,43,0.012987,3178322,6,768,0,0.000000
17,44,0.011293,181999,44,0.011383,3240431,9,783,0,0.000000
18,43,0.010939,177866,44,0.012027,3232187,11,781,0,0.000000
19,39,0.009681,161311,39,0.015944,2888616,4,698,0,0.000000
20,43,0.012093,177860,42,0.011411,3112072,4,752,0,0.000000
21,46,0.009471,190274,47,0.011948,3468072,8,838,0,0.000000
22,41,0.011968,169586,41,0.012433,3025242,7,731,0,0.000000
23,48,0.011754,198555,47,0.009198,3480409,5,841,0,0.000000
24,42,0.010608,173728,43,0.012979,3157717,11,763,0,0.000000
25,46,0.010940,190267,46,0.010764,3385254,10,818,0,0.000000
26,44,0.010722,181995,43,0.011895,3190703,3,771,0,0.000000
27,47,0.010563,194418,48,0.010637,3542524,8,856,0,0.000000
28,43,0.012428,177856,42,0.011239,3103792,6,750,0,0.000000
29,47,0.010579,194411,47,0.010531,3488641,3,843,0,0.000000
30,40,0.011386,165448,40,0.013783,2971368,2,718,0,0.000000
31,43,0.011076,177865,43,0.011870,3170066,8,766,0,0.000000
32,45,0.010728,186132,45,0.011497,3343776,2,808,0,0.000000
33,39,0.010878,161325,40,0.014688,2963108,4,716,0,0.000000
34,44,0.011363,181999,43,0.011594,3165937,9,765,0,0.000000
35,44,0.009192,182005,44,0.013534,3244550,8,784,0,0.000000
36,44,0.012107,182000,44,0.010452,3252832,6,786,0,0.000000
37,40,0.010866,165453,40,0.014265,2954832,6,714,0,0.000000
38,41,0.010407,169591,41,0.013588,3033475,5,733,0,0.000000
39,47,0.010490,194410,47,0.010822,3472159,7,839,0,0.000000
40,43,0.011213,177857,43,0.012204,3145308,14,760,0,0.000000
41,44,0.010659,182000,45,0.011762,3323171,7,803,0,0.000000
42,45,0.010097,186136,45,0.012189,3331445,5,805,0,0.000000
43,50,0.009345,206823,50,0.010705,3703883,5,895,0,0.000000
44,46,0.009495,190280,46,0.012073,3422359,1,827,0,0.000000
45,44,0.009610,182001,43,0.013063,3194822,2,772,0,0.000000
46,41,0.011247,169596,42,0.013150,3099693,7,749,0,0.000000
47,43,0.012033,177867,43,0.011323,3186560,4,770,0,0.000000
48,42,0.011284,173729,42,0.012447,3103816,6,750,0,0.000000
49,43,0.009900,177863,43,0.013286,3161814,10,764,0,0.000000
50,46,0.011411,190271,45,0.010517,3319022,8,802,0,0.000000
51,44,0.011116,181999,45,0.011375,3319042,8,802,0,0.000000
52,47,0.011582,194417,47,0.009533,3468006,8,838,0,0.000000
53,46,0.011335,190281,46,0.010599,3393496,8,820,0,0.000000
54,45,0.010359,186135,44,0.012202,3256943,5,787,0,0.000000
55,43,0.011186,177861,43,0.011860,3174193,7,767,0,0.000000
56,40,0.012140,165459,40,0.012872,2958971,5,715,0,0.000000
57,48,0.010532,198549,48,0.009795,3542506,8,856,0,0.000000
58,44,0.010447,181998,44,0.012620,3256963,5,787,0,0.000000
59,46,0.009979,190272,46,0.011988,3414173,3,825,0,0.000000
60,44,0.010260,182008,44,0.012444,3256927,5,787,0,0.000000
61,42,0.010908,173729,42,0.012968,3095604,8,748,0,0.000000
62,45,0.010774,186139,45,0.011205,3335550,4,806,0,0.000000
63,45,0.009856,186135,45,0.012582,3327264,6,804,0,0.000000
64,42,0.010601,173734,43,0.012897,3178318,6,768,0,0.000000
65,46,0.010553,190267,46,0.010927,3401822,6,822,0,0.000000
66,48,0.010000,198541,47,0.011271,3484536,4,842,0,0.000000
67,39,0.010287,161321,40,0.014442,2958983,5,715,0,0.000000
68,43,0.012967,177870,43,0.010588,3174149,7,767,0,0.000000
69,46,0.010654,190278,46,0.011080,3393532,8,820,0,0.000000
70,1,0.007153,4135,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.000,0.03
   2.100,0.13
   2.200,0.26
   2.300,0.51
   2.400,0.74
   2.500,1.00
   2.600,1.51
   2.700,2.15
   2.800,2.57
   2.900,3.21
   3.000,3.76
   3.100,4.92
   3.200,6.04
   3.300,7.04
   3.400,8.16
   3.500,9.22
   3.600,10.57
   3.700,11.73
   3.800,13.05
   3.900,13.79
   4.000,14.85
   4.100,15.91
   4.200,17.10
   4.300,17.96
   4.400,19.06
   4.500,19.99
   4.600,21.02
   4.700,21.79
   4.800,22.69
   4.900,23.30
   5.000,24.07
   5.100,24.97
   5.200,25.77
   5.300,26.41
   5.400,27.15
   5.500,27.63
   5.600,28.15
   5.700,28.73
   5.800,29.37
   5.900,30.21
   6.000,31.04
   6.100,31.72
   6.200,32.17
   6.300,32.81
   6.400,33.64
   6.500,34.09
   6.600,34.58
   6.700,35.15
   6.800,36.31
   6.900,36.83
   7.000,37.47
   7.100,37.98
   7.200,38.72
   7.300,39.49
   7.400,40.33
   7.500,41.39
   7.600,42.32
   7.700,43.16
   7.800,43.89
   7.900,44.86
   8.000,45.63
   8.100,46.59
   8.200,47.43
   8.300,48.49
   8.400,49.26
   8.500,50.00
   8.600,51.03
   8.700,51.74
   8.800,52.44
   8.900,53.05
   9.000,53.66
   9.100,54.21
   9.200,54.92
   9.300,55.56
   9.400,56.14
   9.500,56.84
   9.600,57.39
   9.700,57.97
   9.800,58.71
   9.900,59.06
  10.000,61.25
  11.000,63.50
  12.000,65.78
  13.000,67.87
  14.000,69.38
  15.000,71.66
  16.000,76.06
  17.000,79.40
  18.000,81.97
  19.000,83.19
  20.000,84.54
  21.000,85.31
  22.000,86.44
  23.000,87.50
  24.000,88.37
  25.000,88.85
  26.000,89.72
  27.000,90.62
  28.000,91.23
  29.000,91.68
  30.000,92.03
  31.000,94.22
  32.000,96.27
  33.000,96.95
  34.000,97.40
  35.000,97.98
  36.000,98.52
  37.000,98.59
  38.000,98.75
  39.000,98.81
  40.000,98.88
  41.000,98.91
  42.000,98.94
  43.000,99.04
  44.000,99.07
  46.000,99.13
  47.000,99.36
  48.000,99.65
  50.000,99.68
  51.000,99.74
  52.000,99.81
  53.000,99.87
  59.000,99.90
  62.000,99.94
  68.000,99.97
  90.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.700,0.03
   1.800,0.13
   1.900,0.16
   2.000,0.35
   2.100,0.80
   2.200,1.16
   2.300,1.57
   2.400,2.22
   2.500,3.02
   2.600,3.79
   2.700,4.53
   2.800,5.33
   2.900,6.17
   3.000,6.81
   3.100,7.71
   3.200,8.74
   3.300,9.38
   3.400,10.05
   3.500,10.99
   3.600,11.66
   3.700,12.08
   3.800,12.85
   3.900,13.68
   4.000,14.42
   4.100,15.00
   4.200,15.68
   4.300,16.16
   4.400,16.77
   4.500,17.28
   4.600,17.73
   4.700,18.31
   4.800,18.92
   4.900,19.47
   5.000,20.01
   5.100,20.62
   5.200,21.23
   5.300,21.62
   5.400,22.04
   5.500,22.65
   5.600,23.32
   5.700,23.80
   5.800,24.64
   5.900,25.09
   6.000,25.73
   6.100,26.05
   6.200,26.41
   6.300,27.21
   6.400,27.88
   6.500,28.59
   6.600,29.30
   6.700,30.00
   6.800,30.97
   6.900,31.64
   7.000,32.54
   7.100,33.38
   7.200,34.02
   7.300,34.73
   7.400,35.69
   7.500,36.97
   7.600,37.97
   7.700,38.90
   7.800,39.90
   7.900,40.80
   8.000,41.76
   8.100,42.53
   8.200,43.37
   8.300,44.11
   8.400,45.10
   8.500,45.81
   8.600,46.68
   8.700,47.48
   8.800,47.93
   8.900,48.60
   9.000,48.89
   9.100,49.73
   9.200,50.34
   9.300,51.01
   9.400,51.53
   9.500,52.17
   9.600,52.88
   9.700,53.49
   9.800,54.03
   9.900,54.45
  10.000,56.86
  11.000,61.71
  12.000,66.69
  13.000,70.25
  14.000,75.20
  15.000,82.78
  16.000,87.95
  17.000,89.69
  18.000,90.78
  19.000,92.19
  20.000,93.25
  21.000,94.19
  22.000,95.02
  23.000,95.82
  24.000,96.47
  25.000,97.11
  26.000,97.65
  27.000,98.27
  28.000,98.43
  29.000,98.62
  30.000,99.16
  31.000,99.68
  32.000,99.84
  33.000,99.87
  34.000,99.94
  36.000,99.97
  37.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
