Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,62,0.007921,256460,62,0.008087,2305387,1,557,0,0.000000
1,77,0.005960,318501,76,0.007171,2814494,4,680,0,0.000000
2,93,0.005069,384679,93,0.005592,3451880,3,834,0,0.000000
3,85,0.005317,351586,86,0.006403,3191079,3,771,0,0.000000
4,88,0.005935,364001,88,0.005375,3265623,3,789,0,0.000000
5,88,0.005593,364005,88,0.005784,3273849,1,791,0,0.000000
6,82,0.006389,339187,81,0.005850,3013123,1,728,0,0.000000
7,84,0.006392,347455,84,0.005487,3116673,3,753,0,0.000000
8,85,0.005859,351599,86,0.005830,3186981,4,770,0,0.000000
9,89,0.005739,368138,88,0.005551,3269758,2,790,0,0.000000
10,89,0.006006,368146,90,0.005172,3336006,4,806,0,0.000000
11,91,0.005676,376422,90,0.005343,3340139,3,807,0,0.000000
12,83,0.005997,343321,83,0.005952,3075286,4,743,0,0.000000
13,84,0.004633,347460,84,0.007341,3128970,0,756,0,0.000000
14,86,0.005964,355735,86,0.005671,3191153,3,771,0,0.000000
15,89,0.005477,368128,89,0.005692,3315262,0,801,0,0.000000
16,89,0.006018,368131,90,0.005207,3327756,6,804,0,0.000000
17,87,0.005272,359872,86,0.006276,3191111,3,771,0,0.000000
18,86,0.005488,355737,86,0.006017,3186998,4,770,0,0.000000
19,91,0.005481,376407,92,0.005511,3406365,5,823,0,0.000000
20,84,0.005885,347457,83,0.006083,3079399,3,744,0,0.000000
21,90,0.005173,372286,90,0.005863,3340140,3,807,0,0.000000
22,91,0.005261,376410,92,0.005626,3410504,4,824,0,0.000000
23,90,0.005698,372273,90,0.005420,3331887,5,805,0,0.000000
24,85,0.005608,351594,84,0.006245,3116603,3,753,0,0.000000
25,90,0.005614,372261,91,0.005406,3377365,3,816,0,0.000000
26,95,0.005374,392963,95,0.005158,3530476,2,853,0,0.000000
27,91,0.006040,376420,90,0.005030,3352468,0,810,0,0.000000
28,90,0.005371,372270,90,0.005624,3348389,1,809,0,0.000000
29,87,0.005839,359862,88,0.005638,3278008,0,792,0,0.000000
30,92,0.005782,380541,91,0.004983,3381482,2,817,0,0.000000
31,90,0.005923,372274,91,0.005204,3381504,2,817,0,0.000000
32,88,0.005927,363991,87,0.005529,3224264,4,779,0,0.000000
33,84,0.006266,347458,84,0.005570,3120746,2,754,0,0.000000
34,91,0.005269,376420,91,0.005749,3381506,2,817,0,0.000000
35,86,0.006032,355731,87,0.005495,3228409,3,780,0,0.000000
36,89,0.005460,368138,89,0.005760,3298752,4,797,0,0.000000
37,92,0.005911,380550,91,0.004971,3360835,7,812,0,0.000000
38,85,0.006193,351587,85,0.005607,3149752,4,761,0,0.000000
39,89,0.005651,368144,89,0.005502,3315272,0,801,0,0.000000
40,85,0.006517,351596,85,0.005204,3153869,3,762,0,0.000000
41,88,0.005773,364000,89,0.005606,3311089,1,800,0,0.000000
42,90,0.005374,372272,90,0.005617,3348367,1,809,0,0.000000
43,81,0.006191,335034,81,0.006177,3009018,2,727,0,0.000000
44,92,0.005884,380551,92,0.004959,3414607,3,825,0,0.000000
45,84,0.005329,347450,84,0.006633,3116609,3,753,0,0.000000
46,86,0.006082,355735,86,0.005487,3182859,5,769,0,0.000000
47,93,0.005257,384687,93,0.005502,3451839,3,834,0,0.000000
48,85,0.005863,351589,85,0.005879,3157998,2,763,0,0.000000
49,84,0.004834,347458,83,0.007062,3071077,5,742,0,0.000000
50,90,0.004914,372272,91,0.006166,3373256,4,815,0,0.000000
51,93,0.005072,384680,93,0.005640,3460137,1,836,0,0.000000
52,90,0.005674,372269,90,0.005423,3348353,1,809,0,0.000000
53,90,0.005936,372278,89,0.005237,3302875,3,798,0,0.000000
54,89,0.005105,368134,90,0.006044,3340161,3,807,0,0.000000
55,92,0.005171,380546,92,0.005669,3414611,3,825,0,0.000000
56,88,0.005410,364012,87,0.006021,3232516,2,781,0,0.000000
57,93,0.005670,384676,94,0.004964,3485008,4,842,0,0.000000
58,87,0.006268,359872,87,0.005271,3224220,4,779,0,0.000000
59,90,0.005524,372276,89,0.005620,3302863,3,798,0,0.000000
60,94,0.005208,388815,95,0.005364,3522280,4,851,0,0.000000
61,89,0.005286,368140,88,0.005996,3269772,2,790,0,0.000000
62,91,0.005278,376404,92,0.005636,3418732,2,826,0,0.000000
63,90,0.005536,372283,89,0.005598,3302857,3,798,0,0.000000
64,92,0.005741,380542,93,0.005033,3451893,3,834,0,0.000000
65,88,0.005801,363997,87,0.005632,3224256,4,779,0,0.000000
66,90,0.005664,372280,90,0.005475,3331907,5,805,0,0.000000
67,88,0.005076,364003,88,0.006199,3257366,5,787,0,0.000000
68,80,0.005242,330912,80,0.007263,2980002,0,720,0,0.000000
69,90,0.005578,372277,91,0.005423,3373264,4,815,0,0.000000
70,1,0.007141,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.400,0.02
   1.600,0.08
   1.700,0.23
   1.800,0.57
   1.900,0.99
   2.000,1.87
   2.100,3.25
   2.200,4.72
   2.300,6.42
   2.400,8.72
   2.500,10.85
   2.600,13.42
   2.700,16.08
   2.800,18.25
   2.900,20.33
   3.000,22.43
   3.100,24.69
   3.200,26.72
   3.300,28.28
   3.400,29.78
   3.500,31.52
   3.600,32.70
   3.700,33.63
   3.800,34.80
   3.900,35.84
   4.000,36.77
   4.100,37.75
   4.200,38.67
   4.300,39.70
   4.400,40.49
   4.500,41.32
   4.600,42.27
   4.700,43.19
   4.800,44.04
   4.900,44.98
   5.000,45.99
   5.100,47.05
   5.200,47.99
   5.300,48.92
   5.400,49.83
   5.500,50.76
   5.600,51.63
   5.700,52.66
   5.800,53.88
   5.900,54.84
   6.000,56.14
   6.100,57.29
   6.200,58.69
   6.300,59.90
   6.400,61.46
   6.500,62.77
   6.600,64.37
   6.700,66.12
   6.800,67.69
   6.900,69.33
   7.000,70.97
   7.100,72.65
   7.200,74.13
   7.300,75.44
   7.400,77.09
   7.500,78.40
   7.600,79.90
   7.700,81.33
   7.800,82.40
   7.900,83.53
   8.000,84.65
   8.100,85.46
   8.200,86.10
   8.300,86.81
   8.400,87.53
   8.500,88.27
   8.600,89.01
   8.700,89.40
   8.800,89.93
   8.900,90.49
   9.000,91.02
   9.100,91.48
   9.200,91.80
   9.300,92.05
   9.400,92.34
   9.500,92.68
   9.600,92.97
   9.700,93.32
   9.800,93.59
   9.900,93.92
  10.000,95.12
  11.000,96.39
  12.000,97.54
  13.000,98.36
  14.000,98.94
  15.000,99.20
  16.000,99.38
  17.000,99.48
  18.000,99.53
  19.000,99.59
  20.000,99.66
  21.000,99.69
  23.000,99.71
  24.000,99.72
  25.000,99.76
  27.000,99.77
  43.000,99.79
  44.000,99.80
  46.000,99.85
  47.000,99.90
  48.000,99.93
  49.000,99.95
  51.000,99.97
  53.000,99.98
  59.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.600,0.02
   1.700,0.18
   1.800,0.46
   1.900,0.86
   2.000,1.71
   2.100,3.02
   2.200,4.73
   2.300,6.89
   2.400,8.89
   2.500,11.63
   2.600,13.84
   2.700,16.13
   2.800,18.55
   2.900,21.22
   3.000,23.27
   3.100,25.28
   3.200,26.83
   3.300,28.21
   3.400,29.87
   3.500,31.22
   3.600,32.54
   3.700,33.95
   3.800,34.93
   3.900,35.95
   4.000,37.20
   4.100,38.15
   4.200,39.22
   4.300,40.18
   4.400,41.19
   4.500,42.00
   4.600,42.78
   4.700,43.72
   4.800,44.54
   4.900,45.43
   5.000,46.31
   5.100,47.14
   5.200,47.89
   5.300,48.81
   5.400,49.77
   5.500,50.94
   5.600,51.98
   5.700,53.09
   5.800,54.02
   5.900,54.91
   6.000,56.20
   6.100,57.28
   6.200,58.73
   6.300,60.08
   6.400,61.28
   6.500,62.73
   6.600,64.23
   6.700,65.80
   6.800,67.45
   6.900,68.70
   7.000,70.08
   7.100,71.53
   7.200,72.94
   7.300,74.54
   7.400,75.98
   7.500,77.38
   7.600,78.62
   7.700,79.69
   7.800,80.83
   7.900,82.00
   8.000,83.02
   8.100,84.42
   8.200,85.14
   8.300,86.00
   8.400,86.85
   8.500,87.51
   8.600,88.24
   8.700,88.83
   8.800,89.46
   8.900,89.90
   9.000,90.47
   9.100,90.81
   9.200,91.20
   9.300,91.53
   9.400,91.92
   9.500,92.21
   9.600,92.60
   9.700,92.94
   9.800,93.30
   9.900,93.50
  10.000,94.75
  11.000,96.37
  12.000,97.77
  13.000,98.41
  14.000,99.12
  15.000,99.38
  16.000,99.58
  17.000,99.71
  18.000,99.80
  19.000,99.82
  20.000,99.87
  21.000,99.89
  22.000,99.90
  23.000,99.93
  24.000,99.97
  26.000,99.98
  29.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
