Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,55,0.008599,227505,54,0.009621,2011520,0,486,0,0.000000
1,81,0.006238,335047,82,0.006022,3033857,5,733,0,0.000000
2,80,0.006103,330905,79,0.006520,2938643,1,710,0,0.000000
3,75,0.007225,310221,76,0.005983,2814453,4,680,0,0.000000
4,80,0.006206,330911,80,0.006297,2967625,3,717,0,0.000000
5,78,0.006325,322637,77,0.006588,2859984,2,691,0,0.000000
6,81,0.005950,335057,81,0.006366,3013115,1,728,0,0.000000
7,74,0.006984,306089,74,0.006510,2752365,1,665,0,0.000000
8,81,0.006473,335051,81,0.005786,2996676,5,724,0,0.000000
9,80,0.006650,330916,81,0.005834,3008982,2,727,0,0.000000
10,76,0.006142,314365,76,0.006924,2818631,3,681,0,0.000000
11,77,0.006801,318509,76,0.006251,2822754,2,682,0,0.000000
12,74,0.006547,306101,75,0.006888,2781393,3,672,0,0.000000
13,75,0.006670,310229,74,0.006650,2744143,3,663,0,0.000000
14,74,0.007314,306094,75,0.006145,2789629,1,674,0,0.000000
15,83,0.006277,343330,82,0.005880,3046246,2,736,0,0.000000
16,80,0.005815,330903,80,0.006577,2975875,1,719,0,0.000000
17,78,0.006101,322632,78,0.006799,2901407,1,701,0,0.000000
18,79,0.005286,326773,79,0.007319,2918002,6,705,0,0.000000
19,81,0.005965,335053,82,0.006313,3042109,3,735,0,0.000000
20,75,0.006726,310235,75,0.006579,2781369,3,672,0,0.000000
21,79,0.006927,326775,79,0.005660,2922127,5,706,0,0.000000
22,79,0.005813,326768,79,0.006866,2934496,2,709,0,0.000000
23,80,0.006217,330917,79,0.006369,2926291,4,707,0,0.000000
24,76,0.006711,314376,77,0.006348,2855859,3,690,0,0.000000
25,78,0.006387,322633,77,0.006454,2855894,3,690,0,0.000000
26,74,0.006231,306093,74,0.007273,2739987,4,662,0,0.000000
27,79,0.006030,326777,79,0.006595,2934484,2,709,0,0.000000
28,77,0.006141,318486,78,0.006765,2893127,3,699,0,0.000000
29,76,0.006396,314369,76,0.006751,2822754,2,682,0,0.000000
30,76,0.006612,314372,76,0.006501,2830930,0,684,0,0.000000
31,79,0.006842,326777,79,0.005829,2942766,0,711,0,0.000000
32,82,0.006007,339178,82,0.006144,3050391,1,737,0,0.000000
33,79,0.005872,326766,79,0.006739,2934502,2,709,0,0.000000
34,77,0.006774,318505,76,0.006313,2826857,1,683,0,0.000000
35,72,0.006586,297817,72,0.007333,2677875,1,647,0,0.000000
36,75,0.007033,310223,76,0.006181,2822756,2,682,0,0.000000
37,77,0.006761,318500,76,0.006148,2818613,3,681,0,0.000000
38,72,0.006364,297820,72,0.007606,2673780,2,646,0,0.000000
39,74,0.006901,306099,74,0.006481,2748242,2,664,0,0.000000
40,79,0.005945,326773,79,0.006737,2930401,3,708,0,0.000000
41,78,0.005619,322643,78,0.007210,2889006,4,698,0,0.000000
42,78,0.007001,322639,79,0.005690,2917966,6,705,0,0.000000
43,84,0.006371,347450,84,0.005570,3112500,4,752,0,0.000000
44,76,0.007121,314369,75,0.006082,2793762,0,675,0,0.000000
45,72,0.006141,297824,73,0.007635,2706879,3,654,0,0.000000
46,73,0.005935,301957,73,0.007795,2715091,1,656,0,0.000000
47,73,0.006526,301951,73,0.007109,2715123,1,656,0,0.000000
48,80,0.005713,330912,80,0.006802,2980004,0,720,0,0.000000
49,78,0.006441,322628,77,0.006422,2855871,3,690,0,0.000000
50,75,0.006559,310229,75,0.006774,2785492,2,673,0,0.000000
51,82,0.005723,339178,83,0.006367,3079359,3,744,0,0.000000
52,80,0.006109,330914,80,0.006341,2959359,5,715,0,0.000000
53,80,0.006494,330913,80,0.006035,2971718,2,718,0,0.000000
54,78,0.006685,322639,77,0.006208,2860004,2,691,0,0.000000
55,77,0.006161,318504,77,0.006811,2851708,4,689,0,0.000000
56,79,0.006397,326772,79,0.006227,2922123,5,706,0,0.000000
57,79,0.006635,326771,80,0.005870,2971754,2,718,0,0.000000
58,79,0.006338,326767,78,0.006458,2905504,0,702,0,0.000000
59,76,0.006655,314364,76,0.006431,2826849,1,683,0,0.000000
60,66,0.009167,273002,66,0.006026,2446121,3,591,0,0.000000
61,76,0.005997,314366,76,0.007131,2822778,2,682,0,0.000000
62,75,0.006725,310225,76,0.006490,2822768,2,682,0,0.000000
63,79,0.006867,326776,78,0.005810,2897244,2,700,0,0.000000
64,78,0.006339,322648,79,0.006397,2926258,4,707,0,0.000000
65,73,0.006719,301948,73,0.006886,2711002,2,655,0,0.000000
66,72,0.006142,297823,72,0.007856,2669605,3,645,0,0.000000
67,76,0.006956,314368,75,0.006177,2781349,3,672,0,0.000000
68,80,0.006312,330908,80,0.006172,2967665,3,717,0,0.000000
69,76,0.007117,314362,77,0.005963,2855863,3,690,0,0.000000
70,1,0.006483,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.400,0.02
   1.600,0.11
   1.700,0.28
   1.800,0.54
   1.900,1.34
   2.000,2.25
   2.100,3.62
   2.200,4.90
   2.300,6.65
   2.400,8.38
   2.500,10.31
   2.600,12.27
   2.700,14.24
   2.800,15.73
   2.900,17.34
   3.000,18.74
   3.100,20.02
   3.200,21.69
   3.300,23.08
   3.400,24.35
   3.500,25.57
   3.600,26.80
   3.700,28.00
   3.800,28.80
   3.900,29.84
   4.000,30.47
   4.100,31.20
   4.200,32.00
   4.300,32.59
   4.400,33.37
   4.500,33.95
   4.600,34.65
   4.700,35.28
   4.800,35.93
   4.900,36.53
   5.000,37.10
   5.100,37.70
   5.200,38.07
   5.300,38.81
   5.400,39.48
   5.500,40.28
   5.600,41.13
   5.700,41.84
   5.800,42.69
   5.900,43.49
   6.000,44.22
   6.100,45.09
   6.200,45.98
   6.300,46.95
   6.400,47.69
   6.500,48.54
   6.600,49.38
   6.700,50.44
   6.800,51.49
   6.900,52.31
   7.000,53.28
   7.100,54.76
   7.200,56.21
   7.300,57.70
   7.400,58.94
   7.500,60.65
   7.600,62.08
   7.700,63.79
   7.800,65.39
   7.900,67.34
   8.000,69.17
   8.100,70.99
   8.200,72.63
   8.300,74.37
   8.400,76.21
   8.500,77.53
   8.600,79.11
   8.700,80.37
   8.800,81.63
   8.900,82.58
   9.000,83.55
   9.100,84.29
   9.200,85.14
   9.300,85.78
   9.400,86.61
   9.500,87.34
   9.600,87.97
   9.700,88.41
   9.800,89.04
   9.900,89.55
  10.000,91.74
  11.000,94.50
  12.000,95.97
  13.000,97.12
  14.000,97.85
  15.000,98.48
  16.000,99.02
  17.000,99.35
  18.000,99.48
  19.000,99.61
  20.000,99.72
  21.000,99.74
  22.000,99.78
  23.000,99.80
  24.000,99.83
  25.000,99.87
  32.000,99.89
  47.000,99.91
  48.000,99.93
  49.000,99.94
  50.000,99.96
  52.000,99.98
  58.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.600,0.04
   1.700,0.22
   1.800,0.71
   1.900,0.95
   2.000,1.82
   2.100,2.93
   2.200,4.40
   2.300,5.98
   2.400,7.84
   2.500,9.84
   2.600,11.94
   2.700,14.02
   2.800,16.02
   2.900,17.69
   3.000,19.38
   3.100,20.78
   3.200,22.26
   3.300,23.39
   3.400,24.79
   3.500,26.18
   3.600,27.26
   3.700,28.30
   3.800,29.34
   3.900,30.26
   4.000,31.14
   4.100,32.03
   4.200,32.71
   4.300,33.33
   4.400,33.92
   4.500,34.74
   4.600,35.31
   4.700,35.96
   4.800,36.46
   4.900,37.24
   5.000,37.95
   5.100,38.69
   5.200,39.38
   5.300,39.96
   5.400,40.57
   5.500,41.09
   5.600,41.85
   5.700,42.33
   5.800,42.94
   5.900,43.80
   6.000,44.49
   6.100,45.34
   6.200,46.08
   6.300,47.09
   6.400,47.88
   6.500,48.77
   6.600,49.67
   6.700,50.65
   6.800,51.50
   6.900,52.38
   7.000,53.69
   7.100,54.81
   7.200,56.29
   7.300,57.63
   7.400,59.15
   7.500,60.56
   7.600,62.27
   7.700,63.65
   7.800,66.06
   7.900,67.71
   8.000,69.55
   8.100,71.54
   8.200,73.34
   8.300,74.56
   8.400,76.35
   8.500,77.53
   8.600,78.74
   8.700,80.10
   8.800,81.34
   8.900,82.16
   9.000,83.33
   9.100,84.18
   9.200,84.79
   9.300,85.70
   9.400,86.46
   9.500,87.13
   9.600,87.86
   9.700,88.36
   9.800,89.03
   9.900,89.66
  10.000,91.68
  11.000,94.88
  12.000,96.75
  13.000,97.73
  14.000,98.42
  15.000,98.83
  16.000,99.26
  17.000,99.50
  18.000,99.72
  19.000,99.80
  20.000,99.85
  21.000,99.87
  22.000,99.89
  23.000,99.91
  25.000,99.93
  28.000,99.94
  32.000,99.96
  34.000,99.98
 210.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
