1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         149.48          ---          ---      6.66700       603.82 
Gets         149.45      1340.31         4.76      6.69400      5417.45 
Waits          0.00          ---          ---      0.00000          --- 
Totals       298.93      1340.31         4.76      6.68100      6021.27 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.06
SET       1.700         0.16
SET       1.800         0.39
SET       1.900         0.75
SET       2.000         1.40
SET       2.100         2.21
SET       2.200         3.63
SET       2.300         5.15
SET       2.400         6.69
SET       2.500         8.37
SET       2.600        10.03
SET       2.700        11.71
SET       2.800        13.44
SET       2.900        15.09
SET       3.000        16.50
SET       3.100        18.13
SET       3.200        19.67
SET       3.300        21.05
SET       3.400        22.43
SET       3.500        23.59
SET       3.600        24.87
SET       3.700        25.88
SET       3.800        27.08
SET       3.900        28.27
SET       4.000        29.35
SET       4.100        30.33
SET       4.200        31.14
SET       4.300        32.04
SET       4.400        32.81
SET       4.500        33.67
SET       4.600        34.38
SET       4.700        35.13
SET       4.800        35.78
SET       4.900        36.37
SET       5.000        36.98
SET       5.100        37.65
SET       5.200        38.23
SET       5.300        38.93
SET       5.400        39.63
SET       5.500        40.41
SET       5.600        41.03
SET       5.700        41.90
SET       5.800        42.64
SET       5.900        43.43
SET       6.000        44.33
SET       6.100        45.15
SET       6.200        45.84
SET       6.300        46.84
SET       6.400        47.79
SET       6.500        48.72
SET       6.600        49.58
SET       6.700        50.75
SET       6.800        51.62
SET       6.900        52.69
SET       7.000        53.75
SET       7.100        54.79
SET       7.200        56.06
SET       7.300        57.34
SET       7.400        58.60
SET       7.500        60.06
SET       7.600        61.63
SET       7.700        63.33
SET       7.800        65.27
SET       7.900        66.91
SET       8.000        68.69
SET       8.100        70.33
SET       8.200        72.05
SET       8.300        73.71
SET       8.400        75.30
SET       8.500        76.70
SET       8.600        78.01
SET       8.700        79.22
SET       8.800        80.34
SET       8.900        81.55
SET       9.000        82.60
SET       9.100        83.42
SET       9.200        84.45
SET       9.300        85.51
SET       9.400        86.29
SET       9.500        87.02
SET       9.600        87.66
SET       9.700        88.13
SET       9.800        88.68
SET       9.900        89.36
SET      10.000        91.69
SET      11.000        94.37
SET      12.000        96.04
SET      13.000        97.26
SET      14.000        97.96
SET      15.000        98.51
SET      16.000        99.03
SET      17.000        99.33
SET      18.000        99.53
SET      19.000        99.65
SET      20.000        99.72
SET      21.000        99.78
SET      22.000        99.81
SET      23.000        99.87
SET      24.000        99.89
SET      25.000        99.89
SET      26.000        99.90
SET      30.000        99.91
SET      34.000        99.92
SET      37.000        99.93
SET     210.000        99.99
SET     220.000       100.00
---
GET       1.400         0.01
GET       1.500         0.04
GET       1.600         0.10
GET       1.700         0.17
GET       1.800         0.50
GET       1.900         0.88
GET       2.000         1.55
GET       2.100         2.40
GET       2.200         3.57
GET       2.300         4.90
GET       2.400         6.55
GET       2.500         8.24
GET       2.600         9.89
GET       2.700        11.54
GET       2.800        13.31
GET       2.900        15.03
GET       3.000        16.65
GET       3.100        18.21
GET       3.200        19.62
GET       3.300        21.15
GET       3.400        22.45
GET       3.500        23.71
GET       3.600        24.78
GET       3.700        25.88
GET       3.800        26.91
GET       3.900        28.03
GET       4.000        28.86
GET       4.100        29.65
GET       4.200        30.51
GET       4.300        31.37
GET       4.400        32.07
GET       4.500        33.00
GET       4.600        33.71
GET       4.700        34.39
GET       4.800        34.97
GET       4.900        35.66
GET       5.000        36.36
GET       5.100        37.11
GET       5.200        37.72
GET       5.300        38.41
GET       5.400        39.09
GET       5.500        39.73
GET       5.600        40.42
GET       5.700        41.27
GET       5.800        41.86
GET       5.900        42.70
GET       6.000        43.44
GET       6.100        44.19
GET       6.200        45.12
GET       6.300        45.75
GET       6.400        46.61
GET       6.500        47.75
GET       6.600        48.62
GET       6.700        49.64
GET       6.800        50.70
GET       6.900        51.75
GET       7.000        53.10
GET       7.100        54.43
GET       7.200        55.63
GET       7.300        56.92
GET       7.400        58.35
GET       7.500        59.66
GET       7.600        61.36
GET       7.700        63.11
GET       7.800        64.91
GET       7.900        66.64
GET       8.000        68.22
GET       8.100        69.78
GET       8.200        71.54
GET       8.300        72.99
GET       8.400        74.48
GET       8.500        75.97
GET       8.600        77.41
GET       8.700        78.70
GET       8.800        79.88
GET       8.900        80.99
GET       9.000        81.94
GET       9.100        82.95
GET       9.200        83.96
GET       9.300        84.77
GET       9.400        85.57
GET       9.500        86.29
GET       9.600        87.12
GET       9.700        87.79
GET       9.800        88.35
GET       9.900        88.97
GET      10.000        91.20
GET      11.000        93.58
GET      12.000        95.30
GET      13.000        96.38
GET      14.000        97.28
GET      15.000        98.16
GET      16.000        98.98
GET      17.000        99.43
GET      18.000        99.56
GET      19.000        99.66
GET      20.000        99.76
GET      21.000        99.79
GET      22.000        99.80
GET      23.000        99.82
GET      24.000        99.83
GET      25.000        99.84
GET      26.000        99.87
GET      44.000        99.88
GET      45.000        99.89
GET      48.000        99.89
GET      49.000        99.90
GET      50.000        99.91
GET      51.000        99.94
GET      52.000        99.96
GET      56.000        99.97
GET     210.000       100.00
---
