Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,58,0.006555,239915,57,0.010787,2123272,0,513,0,0.000000
1,79,0.006241,326773,79,0.006379,2922105,5,706,0,0.000000
2,80,0.005131,330905,81,0.007300,3013143,1,728,0,0.000000
3,77,0.005895,318494,77,0.006992,2851703,4,689,0,0.000000
4,81,0.006482,335047,80,0.005856,2967629,3,717,0,0.000000
5,80,0.006669,330913,80,0.005881,2971730,2,718,0,0.000000
6,74,0.006333,306099,74,0.007260,2752363,1,665,0,0.000000
7,74,0.006889,306089,74,0.006526,2752371,1,665,0,0.000000
8,84,0.006131,347461,84,0.005786,3108416,5,751,0,0.000000
9,81,0.006567,335052,81,0.005725,3008992,2,727,0,0.000000
10,80,0.006328,330909,80,0.006262,2967633,3,717,0,0.000000
11,74,0.006774,306100,75,0.006610,2785496,2,673,0,0.000000
12,79,0.006497,326786,78,0.006203,2893141,3,699,0,0.000000
13,75,0.006975,310227,75,0.006373,2781391,3,672,0,0.000000
14,77,0.006254,318504,77,0.006512,2864127,1,692,0,0.000000
15,85,0.006362,351600,85,0.005527,3158010,2,763,0,0.000000
16,86,0.006049,355729,86,0.005620,3199397,1,773,0,0.000000
17,78,0.006678,322625,79,0.006054,2926260,4,707,0,0.000000
18,76,0.006612,314366,75,0.006561,2781365,3,672,0,0.000000
19,82,0.004380,339192,82,0.007742,3033865,5,733,0,0.000000
20,74,0.006877,306096,75,0.006517,2777248,4,671,0,0.000000
21,79,0.006684,326771,78,0.006101,2897238,2,700,0,0.000000
22,80,0.006061,330910,81,0.006392,3000770,4,725,0,0.000000
23,84,0.006077,347468,83,0.005889,3083515,2,745,0,0.000000
24,78,0.006556,322638,79,0.006139,2930367,3,708,0,0.000000
25,78,0.006395,322631,78,0.006429,2893146,3,699,0,0.000000
26,82,0.006472,339189,81,0.005792,2992481,6,723,0,0.000000
27,76,0.005119,314360,77,0.007869,2864135,1,692,0,0.000000
28,80,0.006174,330911,79,0.006427,2930363,3,708,0,0.000000
29,74,0.006826,306092,75,0.006559,2789585,1,674,0,0.000000
30,83,0.005065,343328,83,0.006984,3091730,0,747,0,0.000000
31,79,0.007332,326773,79,0.005303,2938633,1,710,0,0.000000
32,81,0.006120,335038,80,0.006280,2979996,0,720,0,0.000000
33,79,0.006428,326766,79,0.006168,2934502,2,709,0,0.000000
34,77,0.006444,318504,78,0.006414,2897250,2,700,0,0.000000
35,74,0.007020,306093,74,0.006483,2756504,0,666,0,0.000000
36,81,0.005931,335042,80,0.006572,2959373,5,715,0,0.000000
37,78,0.006350,322637,79,0.006327,2938647,1,710,0,0.000000
38,76,0.005920,314369,76,0.007240,2818617,3,681,0,0.000000
39,81,0.006899,335052,81,0.005441,3009034,2,727,0,0.000000
40,80,0.006044,330908,80,0.006398,2967627,3,717,0,0.000000
41,73,0.005960,301959,72,0.007873,2648992,8,640,0,0.000000
42,84,0.005499,347456,84,0.006392,3120720,2,754,0,0.000000
43,82,0.005911,339183,83,0.006148,3083504,2,745,0,0.000000
44,80,0.006768,330918,80,0.005736,2975877,1,719,0,0.000000
45,75,0.007313,310225,75,0.006046,2785472,2,673,0,0.000000
46,76,0.006202,314362,76,0.006930,2822742,2,682,0,0.000000
47,81,0.005554,335050,81,0.006720,3017258,0,729,0,0.000000
48,83,0.005851,343309,82,0.006344,3042129,3,735,0,0.000000
49,78,0.004628,322638,79,0.008020,2934494,2,709,0,0.000000
50,77,0.006485,318497,77,0.006519,2855859,3,690,0,0.000000
51,85,0.006002,351594,84,0.005826,3108353,5,751,0,0.000000
52,79,0.004962,326777,79,0.007632,2934470,2,709,0,0.000000
53,82,0.006382,339185,82,0.005839,3046250,2,736,0,0.000000
54,80,0.004983,330912,81,0.007412,3000702,4,725,0,0.000000
55,76,0.006461,314365,76,0.006587,2810385,5,679,0,0.000000
56,75,0.006583,310224,74,0.006829,2748252,2,664,0,0.000000
57,79,0.007000,326767,80,0.005648,2980000,0,720,0,0.000000
58,82,0.004964,339183,82,0.007077,3046234,2,736,0,0.000000
59,78,0.007050,322642,78,0.005820,2897242,2,700,0,0.000000
60,80,0.006234,330908,80,0.006235,2971780,2,718,0,0.000000
61,82,0.005610,339179,81,0.006770,3004881,3,726,0,0.000000
62,78,0.006420,322647,79,0.006286,2934500,2,709,0,0.000000
63,79,0.006513,326772,79,0.006100,2930379,3,708,0,0.000000
64,77,0.006284,318501,77,0.006673,2855881,3,690,0,0.000000
65,79,0.006995,326777,78,0.005776,2884845,5,697,0,0.000000
66,76,0.006807,314365,77,0.006238,2864127,1,692,0,0.000000
67,75,0.006735,310227,75,0.006465,2777270,4,671,0,0.000000
68,76,0.006520,314361,75,0.006764,2785518,2,673,0,0.000000
69,76,0.006746,314367,77,0.006373,2864129,1,692,0,0.000000
70,1,0.011486,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.500,0.05
   1.600,0.18
   1.700,0.45
   1.800,1.06
   1.900,1.84
   2.000,2.77
   2.100,4.28
   2.200,5.86
   2.300,7.75
   2.400,9.59
   2.500,11.44
   2.600,13.33
   2.700,15.06
   2.800,16.97
   2.900,18.59
   3.000,20.05
   3.100,21.14
   3.200,22.38
   3.300,23.56
   3.400,24.72
   3.500,26.01
   3.600,27.23
   3.700,28.16
   3.800,29.14
   3.900,30.00
   4.000,30.84
   4.100,31.51
   4.200,32.09
   4.300,32.84
   4.400,33.71
   4.500,34.20
   4.600,34.89
   4.700,35.67
   4.800,36.29
   4.900,36.93
   5.000,37.38
   5.100,37.98
   5.200,38.55
   5.300,39.40
   5.400,40.17
   5.500,40.80
   5.600,41.60
   5.700,42.28
   5.800,43.04
   5.900,43.90
   6.000,44.55
   6.100,45.30
   6.200,46.26
   6.300,47.24
   6.400,48.01
   6.500,49.03
   6.600,50.08
   6.700,51.28
   6.800,52.34
   6.900,53.48
   7.000,55.05
   7.100,56.30
   7.200,57.80
   7.300,59.25
   7.400,60.89
   7.500,62.60
   7.600,64.34
   7.700,65.98
   7.800,67.82
   7.900,69.57
   8.000,71.75
   8.100,73.53
   8.200,75.13
   8.300,76.44
   8.400,77.82
   8.500,79.37
   8.600,80.83
   8.700,81.94
   8.800,82.97
   8.900,84.08
   9.000,84.86
   9.100,85.52
   9.200,86.34
   9.300,87.21
   9.400,87.92
   9.500,88.59
   9.600,88.99
   9.700,89.39
   9.800,89.76
   9.900,90.09
  10.000,92.27
  11.000,94.25
  12.000,95.87
  13.000,96.93
  14.000,97.73
  15.000,98.56
  16.000,99.11
  17.000,99.44
  18.000,99.51
  19.000,99.58
  20.000,99.62
  21.000,99.64
  22.000,99.67
  23.000,99.69
  26.000,99.73
  28.000,99.75
  29.000,99.76
  43.000,99.78
  45.000,99.82
  46.000,99.84
  47.000,99.85
  49.000,99.91
  51.000,99.95
  52.000,99.96
  54.000,99.98
  61.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.400,0.02
   1.600,0.13
   1.700,0.42
   1.800,0.84
   1.900,1.36
   2.000,2.27
   2.100,3.53
   2.200,5.26
   2.300,7.15
   2.400,8.88
   2.500,11.35
   2.600,13.77
   2.700,15.75
   2.800,18.19
   2.900,19.84
   3.000,21.54
   3.100,23.14
   3.200,24.63
   3.300,25.94
   3.400,27.32
   3.500,28.68
   3.600,29.99
   3.700,31.05
   3.800,31.81
   3.900,32.70
   4.000,33.47
   4.100,34.10
   4.200,34.83
   4.300,35.72
   4.400,36.34
   4.500,37.00
   4.600,37.63
   4.700,38.36
   4.800,39.03
   4.900,39.69
   5.000,40.11
   5.100,40.80
   5.200,41.43
   5.300,42.14
   5.400,42.85
   5.500,43.54
   5.600,44.16
   5.700,44.80
   5.800,45.49
   5.900,46.29
   6.000,47.00
   6.100,47.60
   6.200,48.31
   6.300,49.16
   6.400,50.04
   6.500,51.02
   6.600,51.82
   6.700,52.71
   6.800,53.66
   6.900,54.77
   7.000,55.89
   7.100,56.98
   7.200,58.13
   7.300,59.28
   7.400,60.82
   7.500,62.64
   7.600,64.64
   7.700,66.48
   7.800,68.28
   7.900,70.08
   8.000,72.04
   8.100,73.75
   8.200,75.68
   8.300,77.32
   8.400,78.77
   8.500,80.03
   8.600,81.27
   8.700,82.38
   8.800,83.54
   8.900,84.43
   9.000,85.32
   9.100,86.19
   9.200,87.16
   9.300,87.96
   9.400,88.74
   9.500,89.41
   9.600,90.11
   9.700,90.63
   9.800,91.00
   9.900,91.42
  10.000,93.27
  11.000,95.07
  12.000,96.42
  13.000,97.40
  14.000,98.05
  15.000,98.62
  16.000,99.18
  17.000,99.62
  18.000,99.76
  19.000,99.84
  20.000,99.85
  22.000,99.89
  25.000,99.93
  26.000,99.95
  27.000,99.96
  28.000,99.98
  30.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
