Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,37,0.026783,149347,1,36,0,0.000000
1,0,0.000000,0,45,0.022325,186656,0,45,0,0.000000
2,0,0.000000,0,41,0.024429,170058,0,41,0,0.000000
3,0,0.000000,0,41,0.023995,170064,0,41,0,0.000000
4,0,0.000000,0,45,0.022257,186652,0,45,0,0.000000
5,0,0.000000,0,42,0.023946,174208,0,42,0,0.000000
6,0,0.000000,0,43,0.023034,178352,0,43,0,0.000000
7,0,0.000000,0,43,0.023276,178356,0,43,0,0.000000
8,0,0.000000,0,43,0.023278,178352,0,43,0,0.000000
9,0,0.000000,0,41,0.024545,170060,0,41,0,0.000000
10,0,0.000000,0,42,0.023785,174206,0,42,0,0.000000
11,0,0.000000,0,43,0.023079,178358,0,43,0,0.000000
12,0,0.000000,0,44,0.023070,182508,0,44,0,0.000000
13,0,0.000000,0,43,0.022742,178358,0,43,0,0.000000
14,0,0.000000,0,45,0.022636,182521,1,44,0,0.000000
15,0,0.000000,0,42,0.023603,170077,1,41,0,0.000000
16,0,0.000000,0,40,0.025089,165916,0,40,0,0.000000
17,0,0.000000,0,42,0.023846,170079,1,41,0,0.000000
18,0,0.000000,0,44,0.022539,182512,0,44,0,0.000000
19,0,0.000000,0,41,0.024426,170054,0,41,0,0.000000
20,0,0.000000,0,45,0.022383,186648,0,45,0,0.000000
21,0,0.000000,0,42,0.023986,174196,0,42,0,0.000000
22,0,0.000000,0,42,0.023388,174208,0,42,0,0.000000
23,0,0.000000,0,40,0.025406,165912,0,40,0,0.000000
24,0,0.000000,0,41,0.023979,170058,0,41,0,0.000000
25,0,0.000000,0,43,0.023359,178352,0,43,0,0.000000
26,0,0.000000,0,41,0.024390,170060,0,41,0,0.000000
27,0,0.000000,0,40,0.024978,165908,0,40,0,0.000000
28,0,0.000000,0,43,0.023321,178360,0,43,0,0.000000
29,0,0.000000,0,43,0.023304,178356,0,43,0,0.000000
30,0,0.000000,0,43,0.022912,178350,0,43,0,0.000000
31,0,0.000000,0,44,0.022960,178377,1,43,0,0.000000
32,0,0.000000,0,40,0.024837,165914,0,40,0,0.000000
33,0,0.000000,0,43,0.023545,178352,0,43,0,0.000000
34,0,0.000000,0,42,0.023831,174200,0,42,0,0.000000
35,0,0.000000,0,41,0.024029,170062,0,41,0,0.000000
36,0,0.000000,0,42,0.023907,174206,0,42,0,0.000000
37,0,0.000000,0,45,0.022579,186648,0,45,0,0.000000
38,0,0.000000,0,43,0.023190,178360,0,43,0,0.000000
39,0,0.000000,0,42,0.023396,174206,0,42,0,0.000000
40,0,0.000000,0,40,0.024964,165914,0,40,0,0.000000
41,0,0.000000,0,42,0.024036,170075,1,41,0,0.000000
42,0,0.000000,0,40,0.025042,165916,0,40,0,0.000000
43,0,0.000000,0,40,0.024568,165912,0,40,0,0.000000
44,0,0.000000,0,42,0.023965,174212,0,42,0,0.000000
45,0,0.000000,0,41,0.024465,165933,1,40,0,0.000000
46,0,0.000000,0,40,0.024922,165908,0,40,0,0.000000
47,0,0.000000,0,43,0.023442,178358,0,43,0,0.000000
48,0,0.000000,0,44,0.022915,182508,0,44,0,0.000000
49,0,0.000000,0,41,0.024059,170056,0,41,0,0.000000
50,0,0.000000,0,41,0.024518,170060,0,41,0,0.000000
51,0,0.000000,0,41,0.024476,170056,0,41,0,0.000000
52,0,0.000000,0,42,0.023693,174208,0,42,0,0.000000
53,0,0.000000,0,45,0.022272,186656,0,45,0,0.000000
54,0,0.000000,0,41,0.023731,170062,0,41,0,0.000000
55,0,0.000000,0,42,0.024193,174208,0,42,0,0.000000
56,0,0.000000,0,43,0.023705,178352,0,43,0,0.000000
57,0,0.000000,0,42,0.023517,174198,0,42,0,0.000000
58,0,0.000000,0,42,0.023722,174206,0,42,0,0.000000
59,0,0.000000,0,44,0.022818,182504,0,44,0,0.000000
60,0,0.000000,0,42,0.024055,174210,0,42,0,0.000000
61,0,0.000000,0,42,0.023730,174204,0,42,0,0.000000
62,0,0.000000,0,43,0.023343,178350,0,43,0,0.000000
63,0,0.000000,0,41,0.024189,170056,0,41,0,0.000000
64,0,0.000000,0,40,0.025190,165916,0,40,0,0.000000
65,0,0.000000,0,40,0.024985,165906,0,40,0,0.000000
66,0,0.000000,0,40,0.024509,165916,0,40,0,0.000000
67,0,0.000000,0,37,0.027097,153456,0,37,0,0.000000
68,0,0.000000,0,40,0.025311,165906,0,40,0,0.000000
69,0,0.000000,0,43,0.023341,178346,0,43,0,0.000000
70,0,0.000000,0,1,0.025330,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   7.600,0.03
  10.000,0.07
  11.000,0.14
  12.000,0.58
  13.000,1.23
  14.000,1.94
  15.000,3.06
  16.000,5.82
  17.000,9.12
  18.000,13.96
  19.000,19.78
  20.000,27.20
  21.000,34.35
  22.000,41.54
  23.000,48.25
  24.000,55.81
  25.000,64.42
  26.000,72.35
  27.000,79.23
  28.000,84.75
  29.000,88.63
  30.000,91.39
  31.000,94.01
  32.000,95.40
  33.000,96.66
  34.000,97.51
  35.000,98.26
  36.000,98.64
  37.000,98.81
  38.000,99.01
  39.000,99.22
  40.000,99.46
  41.000,99.59
  43.000,99.76
  44.000,99.83
  45.000,99.93
  63.000,99.97
 100.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
