1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         554.36          ---          ---     58.55400      2239.32 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals       554.36         0.00         0.00     58.55400      2239.32 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET      30.000         0.00
SET      31.000         0.01
SET      32.000         0.01
SET      33.000         0.02
SET      34.000         0.04
SET      35.000         0.09
SET      36.000         0.17
SET      37.000         0.26
SET      38.000         0.40
SET      39.000         0.66
SET      40.000         1.11
SET      41.000         1.70
SET      42.000         2.41
SET      43.000         3.40
SET      44.000         4.55
SET      45.000         6.14
SET      46.000         7.93
SET      47.000        10.17
SET      48.000        12.87
SET      49.000        15.81
SET      50.000        19.46
SET      51.000        23.21
SET      52.000        27.15
SET      53.000        31.65
SET      54.000        35.93
SET      55.000        40.30
SET      56.000        44.82
SET      57.000        49.24
SET      58.000        53.73
SET      59.000        57.97
SET      60.000        62.18
SET      61.000        66.09
SET      62.000        69.59
SET      63.000        73.02
SET      64.000        76.33
SET      65.000        79.53
SET      66.000        82.34
SET      67.000        84.79
SET      68.000        86.83
SET      69.000        88.70
SET      70.000        90.34
SET      71.000        91.58
SET      72.000        92.73
SET      73.000        93.76
SET      74.000        94.66
SET      75.000        95.35
SET      76.000        96.01
SET      77.000        96.57
SET      78.000        96.96
SET      79.000        97.39
SET      80.000        97.79
SET      81.000        98.14
SET      82.000        98.42
SET      83.000        98.65
SET      84.000        98.83
SET      85.000        98.99
SET      86.000        99.14
SET      87.000        99.27
SET      88.000        99.38
SET      89.000        99.45
SET      90.000        99.53
SET      91.000        99.57
SET      92.000        99.62
SET      93.000        99.67
SET      94.000        99.70
SET      95.000        99.72
SET      96.000        99.73
SET      97.000        99.75
SET      98.000        99.78
SET      99.000        99.80
SET     100.000        99.85
SET     110.000        99.89
SET     120.000        99.90
SET     130.000        99.91
SET     140.000        99.93
SET     150.000        99.96
SET     160.000        99.97
SET     170.000        99.98
SET     180.000        99.99
SET     190.000        99.99
SET     200.000       100.00
SET     280.000       100.00
---
---
