1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         553.84          ---          ---     58.60900      2237.20 
Gets           0.00         0.00         0.00      0.00000         0.00 
Waits          0.00          ---          ---      0.00000          --- 
Totals       553.84         0.00         0.00     58.60900      2237.20 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET      25.000         0.01
SET      30.000         0.01
SET      31.000         0.02
SET      32.000         0.03
SET      33.000         0.04
SET      34.000         0.06
SET      35.000         0.10
SET      36.000         0.14
SET      37.000         0.24
SET      38.000         0.40
SET      39.000         0.68
SET      40.000         1.08
SET      41.000         1.66
SET      42.000         2.35
SET      43.000         3.31
SET      44.000         4.45
SET      45.000         5.90
SET      46.000         7.68
SET      47.000         9.97
SET      48.000        12.66
SET      49.000        15.71
SET      50.000        19.19
SET      51.000        22.91
SET      52.000        26.88
SET      53.000        31.33
SET      54.000        35.68
SET      55.000        40.13
SET      56.000        44.45
SET      57.000        48.81
SET      58.000        53.08
SET      59.000        57.29
SET      60.000        61.50
SET      61.000        65.51
SET      62.000        69.21
SET      63.000        72.67
SET      64.000        76.19
SET      65.000        79.20
SET      66.000        82.02
SET      67.000        84.61
SET      68.000        86.80
SET      69.000        88.76
SET      70.000        90.30
SET      71.000        91.67
SET      72.000        92.87
SET      73.000        93.86
SET      74.000        94.71
SET      75.000        95.40
SET      76.000        96.01
SET      77.000        96.56
SET      78.000        97.06
SET      79.000        97.49
SET      80.000        97.89
SET      81.000        98.19
SET      82.000        98.49
SET      83.000        98.75
SET      84.000        98.90
SET      85.000        99.04
SET      86.000        99.17
SET      87.000        99.27
SET      88.000        99.36
SET      89.000        99.45
SET      90.000        99.52
SET      91.000        99.56
SET      92.000        99.61
SET      93.000        99.65
SET      94.000        99.67
SET      95.000        99.71
SET      96.000        99.73
SET      97.000        99.75
SET      98.000        99.77
SET      99.000        99.81
SET     100.000        99.87
SET     110.000        99.90
SET     120.000        99.92
SET     130.000        99.93
SET     140.000        99.96
SET     150.000        99.97
SET     160.000        99.98
SET     170.000        99.98
SET     180.000       100.00
SET     270.000       100.00
---
---
