Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,65,0.015176,261366,2,63,0,0.000000
1,0,0.000000,0,59,0.016929,240593,1,58,0,0.000000
2,0,0.000000,0,56,0.017854,232284,0,56,0,0.000000
3,0,0.000000,0,61,0.016456,248891,1,60,0,0.000000
4,0,0.000000,0,64,0.015594,265456,0,64,0,0.000000
5,0,0.000000,0,63,0.015838,261312,0,63,0,0.000000
6,0,0.000000,0,64,0.015610,261329,1,63,0,0.000000
7,0,0.000000,0,64,0.015624,265460,0,64,0,0.000000
8,0,0.000000,0,58,0.017239,240578,0,58,0,0.000000
9,0,0.000000,0,63,0.015936,257187,1,62,0,0.000000
10,0,0.000000,0,59,0.016916,236462,2,57,0,0.000000
11,0,0.000000,0,62,0.016077,257166,0,62,0,0.000000
12,0,0.000000,0,63,0.015883,257191,1,62,0,0.000000
13,0,0.000000,0,65,0.015353,265481,1,64,0,0.000000
14,0,0.000000,0,61,0.016411,248875,1,60,0,0.000000
15,0,0.000000,0,64,0.015619,265458,0,64,0,0.000000
16,0,0.000000,0,63,0.015871,261308,0,63,0,0.000000
17,0,0.000000,0,64,0.015623,261329,1,63,0,0.000000
18,0,0.000000,0,57,0.017559,232297,1,56,0,0.000000
19,0,0.000000,0,62,0.016115,257168,0,62,0,0.000000
20,0,0.000000,0,58,0.017227,240568,0,58,0,0.000000
21,0,0.000000,0,64,0.015619,261335,1,63,0,0.000000
22,0,0.000000,0,64,0.015676,265456,0,64,0,0.000000
23,0,0.000000,0,59,0.016881,240585,1,58,0,0.000000
24,0,0.000000,0,62,0.016132,257170,0,62,0,0.000000
25,0,0.000000,0,60,0.016663,244739,1,59,0,0.000000
26,0,0.000000,0,63,0.015871,253064,2,61,0,0.000000
27,0,0.000000,0,60,0.016686,248868,0,60,0,0.000000
28,0,0.000000,0,62,0.016149,253033,1,61,0,0.000000
29,0,0.000000,0,62,0.016153,257166,0,62,0,0.000000
30,0,0.000000,0,63,0.015999,261316,0,63,0,0.000000
31,0,0.000000,0,62,0.015926,248908,2,60,0,0.000000
32,0,0.000000,0,63,0.015650,253064,2,61,0,0.000000
33,0,0.000000,0,63,0.016077,257189,1,62,0,0.000000
34,0,0.000000,0,61,0.016392,253014,0,61,0,0.000000
35,0,0.000000,0,59,0.016943,240595,1,58,0,0.000000
36,0,0.000000,0,57,0.017582,236426,0,57,0,0.000000
37,0,0.000000,0,62,0.015925,257168,0,62,0,0.000000
38,0,0.000000,0,56,0.018050,232274,0,56,0,0.000000
39,0,0.000000,0,57,0.017521,236414,0,57,0,0.000000
40,0,0.000000,0,63,0.015869,257189,1,62,0,0.000000
41,0,0.000000,0,60,0.016664,236492,3,57,0,0.000000
42,0,0.000000,0,61,0.016387,253010,0,61,0,0.000000
43,0,0.000000,0,63,0.015868,261304,0,63,0,0.000000
44,0,0.000000,0,58,0.017238,240568,0,58,0,0.000000
45,0,0.000000,0,58,0.017246,240578,0,58,0,0.000000
46,0,0.000000,0,62,0.016121,257144,0,62,0,0.000000
47,0,0.000000,0,58,0.017241,240564,0,58,0,0.000000
48,0,0.000000,0,63,0.015882,261308,0,63,0,0.000000
49,0,0.000000,0,65,0.015359,265485,1,64,0,0.000000
50,0,0.000000,0,64,0.015632,265452,0,64,0,0.000000
51,0,0.000000,0,63,0.015870,253060,2,61,0,0.000000
52,0,0.000000,0,63,0.015865,257187,1,62,0,0.000000
53,0,0.000000,0,64,0.015618,261329,1,63,0,0.000000
54,0,0.000000,0,60,0.016655,248874,0,60,0,0.000000
55,0,0.000000,0,64,0.015637,265450,0,64,0,0.000000
56,0,0.000000,0,64,0.015716,265456,0,64,0,0.000000
57,0,0.000000,0,63,0.015377,244814,4,59,0,0.000000
58,0,0.000000,0,67,0.015290,273771,1,66,0,0.000000
59,0,0.000000,0,60,0.016649,248876,0,60,0,0.000000
60,0,0.000000,0,63,0.015873,261310,0,63,0,0.000000
61,0,0.000000,0,62,0.016118,248912,2,60,0,0.000000
62,0,0.000000,0,60,0.016663,248872,0,60,0,0.000000
63,0,0.000000,0,61,0.016394,253024,0,61,0,0.000000
64,0,0.000000,0,63,0.015872,261304,0,63,0,0.000000
65,0,0.000000,0,61,0.016383,248889,1,60,0,0.000000
66,0,0.000000,0,61,0.016419,248895,1,60,0,0.000000
67,0,0.000000,0,62,0.016099,253043,1,61,0,0.000000
68,0,0.000000,0,58,0.017240,236453,1,57,0,0.000000
69,0,0.000000,0,59,0.016937,244716,0,59,0,0.000000
70,0,0.000000,0,1,0.015903,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.800,0.02
   2.100,0.05
   2.300,0.09
   2.500,0.14
   2.600,0.16
   2.700,0.19
   2.800,0.28
   2.900,0.35
   3.000,0.39
   3.100,0.42
   3.200,0.46
   3.300,0.51
   3.400,0.60
   3.600,0.67
   3.700,0.70
   3.800,0.72
   4.200,0.79
   4.500,0.81
   4.600,0.86
   4.700,0.88
   4.900,0.91
   5.000,1.00
   5.400,1.04
   5.600,1.09
   5.900,1.11
   6.100,1.16
   6.200,1.21
   6.300,1.25
   6.400,1.28
   6.500,1.35
   6.600,1.37
   6.700,1.39
   7.000,1.42
   7.100,1.46
   7.300,1.51
   7.400,1.53
   7.500,1.56
   7.700,1.60
   7.800,1.62
   7.900,1.67
   8.000,1.74
   8.100,1.79
   8.200,1.83
   8.300,1.86
   8.400,1.88
   8.500,1.95
   8.600,1.97
   8.700,2.11
   8.800,2.18
   8.900,2.25
   9.000,2.34
   9.100,2.48
   9.200,2.62
   9.300,2.83
   9.400,2.97
   9.500,3.37
   9.600,3.55
   9.700,3.74
   9.800,3.97
   9.900,4.18
  10.000,5.43
  11.000,7.71
  12.000,9.73
  13.000,11.77
  14.000,14.95
  15.000,37.63
  16.000,78.16
  17.000,83.84
  18.000,88.30
  19.000,91.53
  20.000,93.20
  21.000,94.38
  22.000,95.06
  23.000,95.50
  24.000,95.84
  25.000,96.15
  26.000,96.49
  27.000,96.80
  28.000,97.10
  29.000,97.33
  30.000,97.77
  31.000,98.61
  32.000,98.77
  33.000,98.82
  34.000,98.89
  35.000,98.93
  36.000,99.00
  39.000,99.03
  41.000,99.09
  42.000,99.12
  43.000,99.14
  44.000,99.16
  45.000,99.19
  46.000,99.40
  47.000,99.63
  48.000,99.65
  49.000,99.68
  57.000,99.72
  58.000,99.74
  59.000,99.79
  60.000,99.81
  62.000,99.86
  63.000,99.91
  67.000,99.93
  71.000,99.95
  78.000,99.98
  82.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
