2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        2270.45      2264.05         6.40     28.18300      9170.86 
Waits          0.00          ---          ---      0.00000          --- 
Totals      2270.45      2264.05         6.40     28.18300      9170.86 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET      14.000         0.00
GET      15.000         0.00
GET      16.000         0.04
GET      17.000         0.16
GET      18.000         0.51
GET      19.000         1.61
GET      20.000         4.11
GET      21.000         8.41
GET      22.000        14.13
GET      23.000        21.12
GET      24.000        28.90
GET      25.000        37.48
GET      26.000        46.08
GET      27.000        53.73
GET      28.000        60.77
GET      29.000        67.09
GET      30.000        72.40
GET      31.000        77.17
GET      32.000        81.30
GET      33.000        84.59
GET      34.000        87.34
GET      35.000        89.55
GET      36.000        91.51
GET      37.000        93.07
GET      38.000        94.27
GET      39.000        95.27
GET      40.000        96.10
GET      41.000        96.84
GET      42.000        97.47
GET      43.000        97.90
GET      44.000        98.24
GET      45.000        98.52
GET      46.000        98.76
GET      47.000        98.95
GET      48.000        99.09
GET      49.000        99.22
GET      50.000        99.31
GET      51.000        99.39
GET      52.000        99.47
GET      53.000        99.54
GET      54.000        99.59
GET      55.000        99.61
GET      56.000        99.64
GET      57.000        99.68
GET      58.000        99.71
GET      59.000        99.74
GET      60.000        99.77
GET      61.000        99.79
GET      62.000        99.82
GET      63.000        99.82
GET      64.000        99.83
GET      65.000        99.84
GET      66.000        99.85
GET      67.000        99.86
GET      68.000        99.86
GET      69.000        99.87
GET      70.000        99.87
GET      71.000        99.88
GET      72.000        99.88
GET      73.000        99.88
GET      74.000        99.89
GET      75.000        99.89
GET      76.000        99.90
GET      77.000        99.90
GET      78.000        99.91
GET      79.000        99.91
GET      80.000        99.92
GET      81.000        99.92
GET      82.000        99.92
GET      83.000        99.92
GET      85.000        99.93
GET      86.000        99.93
GET      87.000        99.93
GET      88.000        99.93
GET      89.000        99.93
GET      90.000        99.93
GET      91.000        99.94
GET      92.000        99.94
GET      93.000        99.94
GET      94.000        99.94
GET      95.000        99.94
GET      96.000        99.94
GET      98.000        99.95
GET      99.000        99.95
GET     100.000        99.95
GET     110.000        99.96
GET     120.000        99.97
GET     130.000        99.98
GET     140.000        99.99
GET     150.000        99.99
GET     160.000        99.99
GET     170.000       100.00
GET     230.000       100.00
---
