2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        2175.54      2169.14         6.40     29.41200      8786.42 
Waits          0.00          ---          ---      0.00000          --- 
Totals      2175.54      2169.14         6.40     29.41200      8786.42 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET      15.000         0.00
GET      16.000         0.03
GET      17.000         0.11
GET      18.000         0.39
GET      19.000         1.20
GET      20.000         3.19
GET      21.000         6.71
GET      22.000        11.36
GET      23.000        17.12
GET      24.000        23.98
GET      25.000        31.56
GET      26.000        39.20
GET      27.000        46.68
GET      28.000        53.84
GET      29.000        60.47
GET      30.000        66.61
GET      31.000        72.10
GET      32.000        76.85
GET      33.000        80.90
GET      34.000        84.18
GET      35.000        86.90
GET      36.000        89.06
GET      37.000        90.76
GET      38.000        92.35
GET      39.000        93.68
GET      40.000        94.79
GET      41.000        95.65
GET      42.000        96.44
GET      43.000        97.11
GET      44.000        97.60
GET      45.000        98.00
GET      46.000        98.30
GET      47.000        98.51
GET      48.000        98.71
GET      49.000        98.85
GET      50.000        98.97
GET      51.000        99.08
GET      52.000        99.17
GET      53.000        99.23
GET      54.000        99.27
GET      55.000        99.33
GET      56.000        99.37
GET      57.000        99.41
GET      58.000        99.43
GET      59.000        99.47
GET      60.000        99.49
GET      61.000        99.51
GET      62.000        99.54
GET      63.000        99.55
GET      64.000        99.56
GET      65.000        99.58
GET      66.000        99.60
GET      67.000        99.61
GET      68.000        99.63
GET      69.000        99.65
GET      70.000        99.66
GET      71.000        99.67
GET      72.000        99.68
GET      73.000        99.69
GET      74.000        99.69
GET      75.000        99.70
GET      76.000        99.70
GET      77.000        99.71
GET      78.000        99.71
GET      79.000        99.72
GET      80.000        99.72
GET      81.000        99.73
GET      82.000        99.73
GET      83.000        99.73
GET      84.000        99.73
GET      85.000        99.74
GET      86.000        99.74
GET      87.000        99.74
GET      88.000        99.74
GET      89.000        99.75
GET      90.000        99.75
GET      91.000        99.76
GET      92.000        99.76
GET      93.000        99.76
GET      94.000        99.76
GET      95.000        99.77
GET      97.000        99.77
GET      98.000        99.77
GET      99.000        99.77
GET     100.000        99.78
GET     110.000        99.80
GET     120.000        99.82
GET     130.000        99.85
GET     140.000        99.87
GET     150.000        99.88
GET     160.000        99.89
GET     170.000        99.91
GET     180.000        99.92
GET     190.000        99.92
GET     200.000        99.93
GET     210.000        99.94
GET     220.000        99.94
GET     230.000        99.94
GET     240.000        99.95
GET     250.000        99.95
GET     260.000        99.95
GET     270.000        99.95
GET     280.000        99.95
GET     290.000        99.95
GET     300.000        99.96
GET     310.000        99.96
GET     320.000        99.97
GET     330.000        99.97
GET     340.000        99.98
GET     350.000        99.98
GET     370.000        99.98
GET     380.000        99.98
GET     390.000        99.98
GET     400.000        99.99
GET     410.000        99.99
GET     440.000        99.99
GET     490.000        99.99
GET     530.000        99.99
GET     540.000        99.99
GET     550.000        99.99
GET     810.000        99.99
GET     820.000       100.00
GET     840.000       100.00
GET     850.000       100.00
GET     860.000       100.00
---
